ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time,SETTING OPER
BB442,UTC1000S,RUNNING,R14ABC706,2200,096ELAB047,AAB096EL1017A,22-04-03 21:42,22-04-03 07:49,WINBOND,FBGA96UEL(2),2994,04/27/2022 MP,1091A07T21,,R14ABC702,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,215.8662,22-04-03 21:42,2200
BB443,UTC1000S,RUNNING,R14ABDH07,2200,096ELAB016,AAB096EL1003A,22-04-03 19:46,22-04-02 19:04,WINBOND,FBGA96UEL(2),6000,,1091A07T21,4,R14ABC302,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,22-04-03 19:46,2200
BB444,UTC1000S,RUNNING,R14ABC104,2200,024MAAB026,AAB024MA5010A,22-04-03 07:54,22-04-03 02:26,WINBOND,MINIBGA24A2L,8497,,1091A07T21,,R14ABC102,MINIBGA24A2L,WINBOND,AAB024MA5010A,1091A07T21,1553.6308,22-04-03 07:54,2200
BB445,UTC1000S,RUNNING,R14MSC101,2200,096ECMS003,AMS096EC1002A,22-04-03 11:53,22-04-02 16:10,MTI,FBGA-96UEC,5560,04/03/2022 MP,1091A06T41,,R14MSC707,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-03 11:53,2200
BB446,UTC1000S,IDLE,,,,AAB096EF3001A,,22-03-31 15:55,,,,04/04/2022 MP,,,R14ABAD06,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB447,UTC1000S,RUNNING,R14ABBD03,2200,060EMAB004,AAB060EM2001A,22-04-03 23:39,22-04-03 00:55,WINBOND,FBGA60UEM2-1,7026,04/05/2022 MP,,,R14ABBL01,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,309.2533,22-04-03 23:39,2200
BB448,UTC1000S,RUNNING,R14MSAQ05,2200,078ENMS007,AMS078EN1002A,22-04-03 17:52,22-04-03 03:19,MTI,FBGA-78UEN,3564,04/06/2022 MP,,,R14MSAP06,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,22-04-03 17:52,2200
BB449,UTC1000S,RUNNING,R14MSAS08,2200,078ENMS007,AMS078EN1002A,22-04-03 20:41,22-04-03 06:08,MTI,FBGA-78UEN,3566,04/07/2022 MP,,,R14MSAP09,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,22-04-03 20:41,2200
BB450,UTC1000S,IN-REPAIR,R14ABBJ01,2200,060EMAB004,AAB060EM2001A,22-04-03 20:32:32,22-04-03 07:39,WINBOND,FBGA60UEM2-1,7775,04/08/2022 MP,,,R12YZAB11,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,309.2533,22-04-03 20:32,2200
BB451,UTC1000S,RUNNING,R14MSAQ09,2200,078ENMS007,AMS078EN1002A,22-04-03 21:50,22-04-03 07:53,MTI,FBGA-78UEN,3420,04/09/2022 SP,,,R14MSAP03,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,22-04-03 21:50,2200
BB452,UTC1000S,RUNNING,R14AWAR03,2200,064MRAW029,AAW064MR1009A,22-04-03 14:37,22-04-03 02:19,MXIC,MBGA64J4U,4000,04/10/2022 SP,1091A08T41,,R14AWAN04,MBGA64J4U,MXIC,AAW064MR1009A,1091A08T41,325.1959,22-04-03 14:37,2200
BB453,UTC1000S,IDLE,,,,AAB096EF3001A,,22-04-02 11:06,,,,04/11/2022 SP,,,R14ABAD02,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB454,UTC1000S,RUNNING,R14MSD402,2200,096ECMS003,AMS096EC1002A,22-04-03 14:25,22-04-02 18:33,MTI,FBGA-96UEC,5600,04/12/2022 SP,1091A06T41,,R14MSBJ02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-03 14:25,2200
BB455,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-02 22:24,,,,04/13/2022 SP,,,R14MSCD06,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB456,UTC1000S,IDLE,,,,AAB024MA6020A,,22-04-03 05:49,,,,04/14/2022 SP,,,R14ABB603,MBGA24D6U,WINBOND,AAB024MA6020A,1091A07T21,1298.6496,,2200
BB457,UTC1000S,RUNNING,R14MSAN04,2200,078ENMS007,AMS078EN1002A,22-04-03 15:31,22-04-03 01:23,MTI,FBGA-78UEN,3460,04/15/2022 SP,,,R14MSAP02,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,22-04-03 15:31,2200
BB458,UTC1000S,RUNNING,R14MSD401,2200,096ECMS003,AMS096EC1002A,22-04-03 11:48,22-04-02 16:16,MTI,FBGA-96UEC,5506,04/16/2022 SP,1091A06T41,,R14MSBK07,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-03 11:48,2200
BB459,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-02 22:25,,,,04/17/2022 SP,,,R14MSCD03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB460,UTC1000S,RUNNING,R14BUAL02,2200,078EABU001,ABU078EA1001A,22-04-03 10:06,22-04-03 01:27,ICSI,FBGA-78LEA,2600,04/18/2022 SP,1091A07C21,,R13BUFV03,FBGA-78LEA,ICSI,ABU078EA1001A,1091A07C21,300.7119,22-04-03 10:06,2200
BB461,UTC1000S,IDLE,,,,AAB096EF3001A,,22-03-31 20:39,,,,04/19/2022 MP,,,R14ABAD05,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB462,UTC1000S,RUNNING,R14CDAS04,2200,054MFCD001,ACD054MF2003A,22-04-03 15:48,22-04-02 19:55,ETRON,MBGA54A2L,6128,04/20/2022 MP,1091A07T41,,R13BUEU01,TSOP1-48/48,ICSI,ABU048TG1002A,1091A10C41,308.1811,22-04-03 15:48,2200
BB463,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-02 15:30,,,,04/21/2022 MP,,,R14MSCY03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB465,UTC1000S,RUNNING,R14AWAR04,2200,064MRAW029,AAW064MR1009A,22-04-03 10:42,22-04-02 22:24,MXIC,MBGA64J4U,4000,04/22/2022 MP,1091A08T41,,R14AWAN02,MBGA64J4U,MXIC,AAW064MR1009A,1091A08T41,325.1959,22-04-03 10:42,2200
BB466,UTC1000S,IDLE,,,,AMS096EC3001B,,22-04-03 05:36,,,,04/23/2022 MP,,,R14MSCI06,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,,2200
BB467,UTC1000S,RUNNING,R13ABN401,2200,096ELAB016,AAB096EL1003A,22-04-03 16:57,22-04-02 16:36,WINBOND,FBGA96UEL(2),5916,04/24/2022 MP,1091A07T21,4,R14ABDH01,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,22-04-03 16:57,2200
BB468,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-02 20:12,,,,04/25/2022 MP,,,R14MSCY02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB469,UTC1000S,RUNNING,R14MSJC03,2200,096ECMS010,AMS096EC3001B,22-04-04 06:21,22-04-03 07:03,MTI,FBGA-96UEC,5600,04/26/2022 MP,1091A06T21,,R14MSAF04,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-04-04 06:21,2200
BB470,UTC1000S,RUNNING,R13MSET06,2200,078U9MS017,AMS078C93001B,22-04-03 17:27,22-04-02 13:17,MTI,FBGA-78U9,6720,04/27/2022 MP,1091A06T21,,R13MSEU03,FBGA-78U9,MTI,AMS078C93001B,1091A06T21,238.6039,22-04-03 17:27,2200
BB471,UTC1000S,RUNNING,R14BUAX01,2200,165MLBU055,ABU165ML3013A,22-04-03 11:05,22-04-03 06:40,ICSI,MINIBGA165A3,931,04/28/2022 MP,1091A10C41,,R13ABHB04,MBGA24D6U,WINBOND,AAB024MA6024B,1091A07T21,210.9658,22-04-03 11:05,2200
BB472,UTC1000S,RUNNING,R14BUA801,2200,096EABU001,ABU096EA1001A,22-04-03 17:05,22-04-03 05:24,ICSI,FBGA-96LEA,2640,04/29/2022 MP,,,R14BUA404,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,22-04-03 17:05,2200
BB473,UTC1000S,RUNNING,R13MSEV04,2200,078U9MS017,AMS078C93001B,22-04-04 01:52,22-04-02 21:42,MTI,FBGA-78U9,6720,04/30/2022 MP,1091A06T21,,R13MSET01,FBGA-78U9,MTI,AMS078C93001B,1091A06T21,238.6039,22-04-04 01:52,2200
BB474,UTC1000S,ENG,,,,ABU165MC4001A,22-03-29 01:29,22-03-29 01:29,,,,04/30/2022 MP,,,R80CMJX01,MBGA165D2U,ENG,ABU165MC4001A,1091A10C41,56.1032,,2200
BB475,UTC1000S,RUNNING,R14MSAP04,2200,078ENMS007,AMS078EN1002A,22-04-03 06:27,22-04-02 16:00,MTI,FBGA-78UEN,3540,,1091A06T21,,R13MSKC05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,245.0786,22-04-03 06:27,2200
BB476,UTC1000S,RUNNING,R14AWAR07,2200,064MRAW029,AAW064MR1009A,22-04-03 12:53,22-04-03 00:35,MXIC,MBGA64J4U,4000,,1091A08T41,,R14AWAN01,MBGA64J4U,MXIC,AAW064MR1009A,1091A08T41,325.1959,22-04-03 12:53,2200
BB477,UTC1000S,SETUP,R14MSD505,2200,096ECMS003,AMS096EC1002A,22-04-03 08:26,22-04-03 07:56,MTI,FBGA-96UEC,5504,04/03/2022 MP,1091A06T41,,R14MSCE06,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-03 23:12,2200
BB478,UTC1000S,RUNNING,R14MSJN02,2200,096ECMS003,AMS096EC1002A,22-04-03 23:34,22-04-03 03:42,MTI,FBGA-96UEC,5600,04/04/2022 MP,,,R14MSCD04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-03 23:34,2200
BB479,UTC1000S,RUNNING,R13MSEV05,2200,078U9MS017,AMS078C93001B,22-04-04 09:03,22-04-03 04:53,MTI,FBGA-78U9,6720,04/05/2022 MP,1091A06T21,,R13MSEU06,FBGA-78U9,MTI,AMS078C93001B,1091A06T21,238.6039,22-04-04 09:03,2200
BB480,UTC1000S,IDLE,,,,AAB096EF3001A,,22-03-31 11:25,,,,04/06/2022 MP,,,R14ABAD04,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB481,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-02 18:15,,,,04/07/2022 MP,,,R14MSBJ06,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB482,UTC1000S,RUNNING,R14ABDQ13,2200,048TWAB012,AAB048TW2006A,22-04-03 09:42,22-04-03 05:44,WINBOND,TSOP1-48AM,2160,04/08/2022 MP,1091A07T21,,R14ABDQ05,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,543.9208,22-04-03 09:42,2200
BB483,UTC1000S,RUNNING,R14ABBS01,2200,060EMAB004,AAB060EM2001A,22-04-03 17:48,22-04-02 18:31,WINBOND,FBGA60UEM2-1,7202,04/09/2022 MP,,,R14ABBF01,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,309.2533,22-04-03 17:48,2200
BB484,UTC1000S,RUNNING,R14MSCR01,2200,078ENMS018,AMS078EN1006A,22-04-04 00:36,22-04-03 07:48,MTI,FBGA-78UEN,3498,04/10/2022 MP,1091A06T21,,R14MSCW02,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-04 00:36,2200
BB485,UTC1000S,RUNNING,R14MSJ603,2200,096ECMS010,AMS096EC3001B,22-04-04 03:08,22-04-03 03:50,MTI,FBGA-96UEC,5600,04/11/2022 MP,1091A06T21,,R14MSCF04,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-04-04 03:08,2200
BB486,UTC1000S,QC,R14MSJC02,2200,096ECMS010,AMS096EC3001B,,,MTI,FBGA-96UEC,5565,04/12/2022 MP,1091A06T21,,R14MSCF01,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-04-04 03:03,2200
BB487,UTC1000S,RUNNING,R13ABN408,2200,096ELAB016,AAB096EL1003A,22-04-04 07:50,22-04-03 07:18,WINBOND,FBGA96UEL(2),5960,04/13/2022 MP,1091A07T21,4,R14ABDH08,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,22-04-04 07:50,2200
BB488,UTC1000S,RUNNING,R14MSAP10,2200,078ENMS007,AMS078EN1002A,22-04-03 07:47,22-04-02 14:11,MTI,FBGA-78UEN,4320,04/14/2022 MP,1091A06T21,,R13ABFI01,FBGA96UEL(2),WINBOND,AAB096EL1012A,1091A06T21,245.0786,22-04-03 07:47,2200
BB489,UTC1000S,RUNNING,R14MSCS02,2200,078ENMS018,AMS078EN1006A,22-04-03 10:59,22-04-02 17:59,MTI,FBGA-78UEN,3540,04/15/2022 MP,,,R14MSCQ09,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-03 10:59,2200
BB490,UTC1000S,IDLE,,,,AAB096EF3001A,,22-03-31 15:12,,,,04/16/2022 MP,,,R14ABAD08,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB496,UTC1000S,RUNNING,R14ABBC01,2200,060EMAB004,AAB060EM2001A,22-04-03 19:24,22-04-02 19:43,WINBOND,FBGA60UEM2-1,7323,04/17/2022 MP,,,R13ABF801,FBGA96UEL(2),WINBOND,AAB096EL1012A,1091A06T21,309.2533,22-04-03 19:24,2200
BB497,UTC1000S,RUNNING,R14ABBY03,2200,096ELAB057,AAB096EL1019A,22-04-03 07:38,22-04-02 07:32,WINBOND,FBGA96UEL(2),5949,04/18/2022 MP,,,R14MSFC05,TSOP1-48AM,MTI,AMS048TW1036A,1091A08T41,246.8543,22-04-03 07:38,2200
BB498,UTC1000S,RUNNING,R14MSJ902,2200,096ECMS010,AMS096EC3001B,22-04-03 21:19,22-04-02 22:01,MTI,FBGA-96UEC,5600,04/19/2022 MP,1091A06T21,,R14MSAE06,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-04-03 21:19,2200
BB499,UTC1000S,RUNNING,R14BUAB02,2200,096EABU001,ABU096EA1001A,22-04-03 11:16,22-04-03 03:44,ICSI,FBGA-96LEA,1695,04/20/2022 MP,1091A07C21,,R14BUA403,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,22-04-03 11:16,2200
BB500,UTC1000S,RUNNING,R14MSCW01,2200,078ENMS018,AMS078EN1006A,22-04-03 06:03,22-04-02 12:54,MTI,FBGA-78UEN,3573,04/21/2022 MP,1091A06T21,,R13MSCN02,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-03 06:03,2200
BB501,UTC1000S,RUNNING,R14CDB304,2200,054TNCD017,ACD054TN1001A,22-04-03 10:58,22-04-02 22:33,ETRON,TSOP2-54ME,2880,04/22/2022 MP,,,R14BUAG03,MINIBGA54J4U,ICSI,ABU054MF6001A,1091A08C21,232.0865,22-04-03 10:58,2200
BB502,UTC1000S,RUNNING,R14MSCW03,2200,078ENMS018,AMS078EN1006A,22-04-03 10:52,22-04-02 18:01,MTI,FBGA-78UEN,3510,04/23/2022 MP,1091A06T21,,R14MSCQ01,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-03 10:52,2200
BB503,UTC1000S,RUNNING,R14MSCT01,2200,078ENMS018,AMS078EN1006A,22-04-03 17:45,22-04-03 00:28,MTI,FBGA-78UEN,3600,04/24/2022 MP,1091A06T21,,R14MSCQ04,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-03 17:45,2200
BB504,UTC1000S,RUNNING,R14MSCW07,2200,078ENMS018,AMS078EN1006A,22-04-03 17:32,22-04-03 00:27,MTI,FBGA-78UEN,3560,04/25/2022 MP,1091A06T21,,R14MSCQ02,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-03 17:32,2200
BB505,UTC1000S,RUNNING,R14ABCB01,2200,178NNAB002,AAB178NN2001A,22-04-03 16:40,22-04-02 23:47,WINBOND,VFBGA178JEU,2240,04/26/2022 MP,1091A07T21,ER,R14ABCB02,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,22-04-03 16:40,2200
BB506,UTC1000S,RUNNING,R14MSCT02,2200,078ENMS018,AMS078EN1006A,22-04-03 17:46,22-04-03 00:29,MTI,FBGA-78UEN,3600,04/27/2022 MP,1091A06T21,,R14MSCQ03,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-03 17:46,2200
BB507,UTC1000S,IDLE,,,,AAB096EF3001A,,22-03-31 17:01,,,,04/28/2022 MP,,,R14ABAD03,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB508,UTC1000S,IDLE,,,,AMS096EC1002A,,22-03-31 01:54,,,,04/29/2022 MP,,,R13MSK504,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB509,UTC1000S,RUNNING,R14CDAI03,2200,084UCCD006,ACD084CC2002A,22-04-03 10:06,22-04-03 05:44,ETRON,FBGA-84UC(2),1031,04/30/2022 MP,,,R14CDAP03,FBGA-84UC(2),ETRON,ACD084CC2002A,1091A07T41,239.7232,22-04-03 10:06,2200
BB510,UTC1000S,RUNNING,R14MSD501,2200,096ECMS003,AMS096EC1002A,22-04-03 16:01,22-04-02 20:38,MTI,FBGA-96UEC,5466,04/30/2022 MP,1091A06T41,,R14MSCD05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-03 16:01,2200
BB511,UTC1000S,IDLE,,,,AAB096EF3001A,,22-04-01 16:32,,,,,,,R14ABAD07,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB512,UTC1000S,SETUP,R14MSD403,2200,096ECMS003,AMS096EC1002A,22-04-03 08:20,22-04-03 07:50,MTI,FBGA-96UEC,5600,,1091A06T41,,R14MSBJ05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-03 16:28,2200
BB513,UTC1000S,RUNNING,R14CDB302,2200,054TNCD017,ACD054TN1001A,22-04-03 10:05,22-04-02 21:40,ETRON,TSOP2-54ME,2880,04/03/2022 SP,,,R14BUAG04,MINIBGA54J4U,ICSI,ABU054MF6001A,1091A08C21,232.0865,22-04-03 10:05,2200
BB514,UTC1000S,RUNNING,R14ABDQ10,2200,048TWAB012,AAB048TW2006A,22-04-03 10:00,22-04-03 06:02,WINBOND,TSOP1-48AM,2160,04/04/2022 SP,1091A07T21,,R14ABDQ06,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,543.9208,22-04-03 10:00,2200
BB515,UTC1000S,RUNNING,R14CDB301,2200,054TNCD017,ACD054TN1001A,22-04-03 11:01,22-04-02 22:37,ETRON,TSOP2-54ME,2880,04/05/2022 SP,,,R14BUAG05,MINIBGA54J4U,ICSI,ABU054MF6001A,1091A08C21,232.0865,22-04-03 11:01,2200
