¦C¼Æ,bd_id,oper,model,remark,trans_date,trans_time,
21,	ACD096EF2001A       ,	2200,	UTC3000     ,	ACD096EF2001A-2200-Criteria             ,	20210211,	735,
22,	ACD096EF2001A       ,	2200,	MAXUM-PLUS  ,	ACD096EF2001A-2200-Criteria             ,	20210211,	735,
23,	ABU008YD2007A       ,	2200,	MAXUM       ,	ABU008YD2007A-2200-Criteria             ,	20210314,	182235,
24,	ABU008YD2007A       ,	2200,	ICONN-PLUS  ,	ABU008YD2007A-2200-Criteria             ,	20210314,	182235,
25,	AAB162KE1007A       ,	3200,	UTC2000     ,	AAB162KE1007A-3200-Criteria             ,	20220129,	1336,
26,	AAB162KE1007A       ,	2200,	UTC2000     ,	AAB162KE1007A-2200-Criteria             ,	20220129,	1336,
27,	AMS048TW1039A       ,	2200,	UTC1000S    ,	AMS048TW1039A-2200-Criteria             ,	20210215,	131334,
28,	ABW032YF1013A       ,	2200,	MAXUM-PLUS  ,	ABW032YF1013A-2200-Criteria             ,	20210327,	141223,
29,	ABU024XJ6002A       ,	2200,	UTC2000     ,	ABU024XJ6002A-2200-Criteria             ,	20220131,	1454,
30,	ABU024XJ6002A       ,	3200,	UTC2000     ,	ABU024XJ6002A-3200-Criteria             ,	20220131,	1454,
31,	ABU048TP2009A       ,	2200,	UTC1000S    ,	ABU048TP2009A-2200-Criteria             ,	20210317,	170925,
32,	ABU048TP2009A       ,	2200,	UTC2000     ,	ABU048TP2009A-2200-Criteria             ,	20210317,	170925,
33,	AAB063NW3003A       ,	2200,	UTC1000S    ,	AAB063NW3003A-2200-Criteria             ,	20220201,	143900,
34,	AAB063NW3003A       ,	2200,	UTC2000     ,	AAB063NW3003A-2200-Criteria             ,	20220201,	143900,
35,	ANV0086A1032A       ,	2200,	ICONN-PLUS  ,	ANV0086A1032A-2200-Criteria             ,	20210325,	235627,
36,	AAW048TP1034C       ,	2200,	UTC1000S    ,	AAW048TP1034C-2200-Criteria             ,	20210325,	235629,
37,	AAW016D53007B       ,	2200,	UTC2000     ,	AAW016D53007B-2200-Criteria             ,	20210318,	1143,
38,	AAW016D53007B       ,	2200,	UTC3000     ,	AAW016D53007B-2200-Criteria             ,	20210318,	1143,
39,	BU048MW2003B        ,	2200,	UTC1000S    ,	BU048MW2003B-2200-Criteria              ,	20220202,	143656,
40,	AAB162KE1008A       ,	2200,	UTC2000     ,	AAB162KE1008A-2200-Criteria             ,	20220203,	1657,
41,	AAB162KE1008A       ,	2200,	UTC3000     ,	AAB162KE1008A-2200-Criteria             ,	20220203,	1657,
42,	AAW008Y62013B       ,	2200,	MAXUM-PLUS  ,	AAW008Y62013B-2200-Criteria             ,	20210318,	172331,
43,	AAW008Y62013B       ,	2200,	MAXUM       ,	AAW008Y62013B-2200-Criteria             ,	20210318,	172331,
44,	AMS048TW1032A       ,	2200,	UTC1000S    ,	AMS048TW1032A-2200-Criteria             ,	20210219,	160959,
45,	AAB008YQ2035A       ,	2200,	ICONN-PLUS  ,	AAB008YQ2035A-2200-Criteria             ,	20210219,	161318,
46,	ABU134N93001A       ,	2200,	UTC1000S    ,	ABU134N93001A-2200-Criteria             ,	20220204,	144106,
47,	ASS153XT9002A       ,	2200,	UTC2000     ,	ASS153XT9002A-2200-Criteria             ,	20210222,	93239,
48,	ASS153XT9002A       ,	2200,	UTC3000     ,	ASS153XT9002A-2200-Criteria             ,	20210222,	93239,
49,	AAS008YD2019A       ,	2200,	MAXUM       ,	AAS008YD2019A-2200-Criteria             ,	20220204,	192500,
50,	ASS153XT9002A       ,	2200,	MAXUM-PLUS  ,	ASS153XT9002A-2200-Criteria             ,	20210222,	93239,
51,	ABU063NW1001A       ,	2200,	UTC2000     ,	ABU063NW1001A-2200-Criteria             ,	20210325,	623,
52,	AQW008YM2004A       ,	2200,	MAXUM       ,	AQW008YM2004A-2200-Criteria             ,	20210224,	93834,
53,	ANI010YK3002A       ,	2200,	RAPID       ,	ANI010YK3002A-2200-Criteria             ,	20210305,	133357,
54,	AAW048TP1034C       ,	2200,	UTC2000     ,	AAW048TP1034C-2200-Criteria             ,	20210325,	235629,
55,	ABW032YF1013A       ,	2200,	MAXUM       ,	ABW032YF1013A-2200-Criteria             ,	20210327,	141223,
56,	AQH072AF1001A       ,	2200,	MAXUM-PLUS  ,	AQH072AF1001A-2200-Criteria             ,	20210225,	182532,
57,	AQH072AF1001A       ,	2200,	MAXUM       ,	AQH072AF1001A-2200-Criteria             ,	20210225,	182532,
58,	AEU0086A1004A       ,	2200,	MAXUM-PLUS  ,	AEU0086A1004A-2200-Criteria             ,	20210225,	201632,
59,	AGA060NR1001A       ,	2200,	UTC1000S    ,	AGA060NR1001A-2200-Criteria             ,	20210225,	235630,
60,	AGA060NR1001A       ,	2200,	UTC2000     ,	AGA060NR1001A-2200-Criteria             ,	20210225,	235630,
61,	ABU008Y62003A       ,	2200,	MAXUM       ,	ABU008Y62003A-2200-Criteria             ,	20210326,	181538,
62,	ABU008Y62003A       ,	2200,	ICONN       ,	ABU008Y62003A-2200-Criteria             ,	20210326,	181538,
63,	ABU008Y62003A       ,	2200,	RAPID       ,	ABU008Y62003A-2200-Criteria             ,	20210326,	181538,
64,	ASS153XT9001A       ,	2200,	UTC3000     ,	ASS153XT9001A-2200-Criteria             ,	20210228,	64642,
65,	AAW048TP1042C       ,	2200,	UTC1000S    ,	AAW048TP1042C-2200-Criteria             ,	20210227,	171538,
66,	AAW048TP1042C       ,	2200,	UTC2000     ,	AAW048TP1042C-2200-Criteria             ,	20210227,	171538,
67,	ASS153XT9001A       ,	2200,	UTC2000     ,	ASS153XT9001A-2200-Criteria             ,	20210228,	64642,
68,	AHQ0225N1001A       ,	2200,	ICONN       ,	AHQ0225N1001A-2200-Criteria             ,	20220213,	120502,
69,	ANV0086A1003A       ,	2200,	MAXUM-PLUS  ,	ANV0086A1003A-2200-Criteria             ,	20210228,	181936,
70,	ANV0086A1003A       ,	2200,	MAXUM       ,	ANV0086A1003A-2200-Criteria             ,	20210228,	181936,
71,	AAB008YQ2002A       ,	2200,	MAXUM-PLUS  ,	AAB008YQ2002A-2200-Criteria             ,	20220214,	95059,
72,	AAB008YQ2002A       ,	2200,	MAXUM       ,	AAB008YQ2002A-2200-Criteria             ,	20220214,	95059,
73,	AAS008FG1003A       ,	2200,	MAXUM       ,	AAS008FG1003A-2200-Criteria             ,	20220214,	95101,
74,	OK048TV1005B        ,	2200,	UTC1000S    ,	OK048TV1005B-2200-Criteria              ,	20220218,	150952,
75,	ABW048LF1018A       ,	2200,	UTC1000S    ,	ABW048LF1018A-2200-Criteria             ,	20220214,	174100,
76,	AAS066TS1004B       ,	2200,	MAXUM-PLUS  ,	AAS066TS1004B-2200-Criteria             ,	20220214,	215355,
77,	AAS066TS1004B       ,	2200,	MAXUM       ,	AAS066TS1004B-2200-Criteria             ,	20220214,	215355,
78,	AAS066TS1004B       ,	2200,	ICONN       ,	AAS066TS1004B-2200-Criteria             ,	20220214,	215355,
79,	ABW032YF1005A       ,	2200,	MAXUM       ,	ABW032YF1005A-2200-Criteria             ,	20201130,	170959,
80,	ABU024MA6001A       ,	2200,	UTC1000S    ,	ABU024MA6001A-2200-Criteria             ,	20220215,	150401,
81,	ABU024MA6001A       ,	2200,	UTC2000     ,	ABU024MA6001A-2200-Criteria             ,	20220215,	150401,
82,	ABU024MA6001A       ,	2200,	UTC3000     ,	ABU024MA6001A-2200-Criteria             ,	20220215,	150401,
83,	ALW078C93002A       ,	2200,	UTC2000     ,	ALW078C93002A-2200-Criteria             ,	20220215,	151805,
84,	ALW078C93002A       ,	2200,	UTC3000     ,	ALW078C93002A-2200-Criteria             ,	20220215,	151805,
85,	ALW078C93002A       ,	2200,	MAXUM-PLUS  ,	ALW078C93002A-2200-Criteria             ,	20220215,	151805,
86,	ALW078C93002A       ,	2200,	MAXUM       ,	ALW078C93002A-2200-Criteria             ,	20220215,	151805,
87,	ALW078C93002A       ,	2200,	ICONN       ,	ALW078C93002A-2200-Criteria             ,	20220215,	151805,
88,	ACS054TS1004A       ,	2200,	UTC1000S    ,	ACS054TS1004A-2200-Criteria             ,	20220217,	171258,
89,	ALW048TW1072A       ,	2200,	UTC1000S    ,	ALW048TW1072A-2200-Criteria             ,	20220217,	172913,
90,	AUL086TA1004A       ,	2200,	UTC1000S    ,	AUL086TA1004A-2200-Criteria             ,	20220217,	100325,
91,	AUL086TA1004A       ,	2200,	UTC2000     ,	AUL086TA1004A-2200-Criteria             ,	20220217,	100325,
92,	ALW048TW1072A       ,	2200,	UTC2000     ,	ALW048TW1072A-2200-Criteria             ,	20220217,	172913,
93,	AAB063NW3001A       ,	2200,	UTC1000S    ,	AAB063NW3001A-2200-Criteria             ,	20220218,	143805,
94,	AAB063NW3001A       ,	2200,	UTC2000     ,	AAB063NW3001A-2200-Criteria             ,	20220218,	143805,
95,	AHQ0223R1001A       ,	2200,	ICONN       ,	AHQ0223R1001A-2200-Criteria             ,	20220217,	200807,
96,	AAB008YD2007A       ,	2200,	MAXUM       ,	AAB008YD2007A-2200-Criteria             ,	20220218,	20107,
97,	AAB008YD2007A       ,	2200,	RAPID       ,	AAB008YD2007A-2200-Criteria             ,	20220218,	20107,
98,	AAW048TP1043B       ,	2200,	UTC1000S    ,	AAW048TP1043B-2200-Criteria             ,	20220218,	145357,
99,	AAW048TP1043B       ,	2200,	UTC2000     ,	AAW048TP1043B-2200-Criteria             ,	20220218,	145357,
100,	ACD084CC2004A       ,	2200,	UTC1000S    ,	ACD084CC2004A-2200-Criteria             ,	20201130,	170959,
101,	ACD084CC2004A       ,	2200,	UTC2000     ,	ACD084CC2004A-2200-Criteria             ,	20201130,	170959,
102,	ABU008Y62011A       ,	2200,	MAXUM       ,	ABU008Y62011A-2200-Criteria             ,	20220219,	24806,
103,	ABU100X69001A       ,	2200,	UTC2000     ,	ABU100X69001A-2200-Criteria             ,	20220220,	1426,
104,	AVE008YD2005A       ,	2200,	MAXUM       ,	AVE008YD2005A-2200-Criteria             ,	20210428,	175619,
105,	ANV153XT3002A       ,	2200,	UTC2000     ,	ANV153XT3002A-2200-Criteria             ,	20220220,	1428,
106,	ANV153XT3002A       ,	2200,	UTC3000     ,	ANV153XT3002A-2200-Criteria             ,	20220220,	1428,
107,	ANV153XT3002A       ,	3200,	UTC2000     ,	ANV153XT3002A-3200-Criteria             ,	20220220,	1428,
108,	ANV153XT3002A       ,	3200,	UTC3000     ,	ANV153XT3002A-3200-Criteria             ,	20220220,	1428,
109,	AAS008YD2024A       ,	2200,	MAXUM       ,	AAS008YD2024A-2200-Criteria             ,	20210428,	184318,
110,	AAS008YD2030A       ,	2200,	MAXUM       ,	AAS008YD2030A-2200-Criteria             ,	20210428,	185913,
111,	ADY060CD4001A       ,	2200,	UTC1000S    ,	ADY060CD4001A-2200-Criteria             ,	20210428,	200218,
112,	ALW048TW1061A       ,	2200,	UTC1000S    ,	ALW048TW1061A-2200-Criteria             ,	20210427,	234711,
113,	ALW048TW1061A       ,	2200,	UTC2000     ,	ALW048TW1061A-2200-Criteria             ,	20210427,	234711,
114,	ABU008YQ2004A       ,	2200,	MAXUM       ,	ABU008YQ2004A-2200-Criteria             ,	20210428,	170917,
115,	AAW063NW3002A       ,	2200,	UTC2000     ,	AAW063NW3002A-2200-Criteria             ,	20210428,	235912,
116,	ALW048TW1070A       ,	2200,	UTC1000S    ,	ALW048TW1070A-2200-Criteria             ,	20210423,	170821,
117,	AAS063NW1021A       ,	2200,	MAXUM       ,	AAS063NW1021A-2200-Criteria             ,	20210428,	175613,
118,	ALW048TW1070A       ,	2200,	UTC2000     ,	ALW048TW1070A-2200-Criteria             ,	20210423,	170821,
119,	ABU048MA4014A       ,	2200,	UTC1000S    ,	ABU048MA4014A-2200-Criteria             ,	20220221,	1756,
120,	ADY060CD4001A       ,	2200,	UTC2000     ,	ADY060CD4001A-2200-Criteria             ,	20210428,	200218,
121,	ABW048AC1013A       ,	2200,	MAXUM-PLUS  ,	ABW048AC1013A-2200-Criteria             ,	20210429,	130358,
122,	ABU048MA4014A       ,	2200,	UTC2000     ,	ABU048MA4014A-2200-Criteria             ,	20220221,	1756,
123,	ABU048MA4014A       ,	2200,	UTC3000     ,	ABU048MA4014A-2200-Criteria             ,	20220221,	1756,
124,	AAW024MA6022B       ,	2200,	UTC1000S    ,	AAW024MA6022B-2200-Criteria             ,	20201130,	170959,
125,	AAW024MA6022B       ,	2200,	UTC2000     ,	AAW024MA6022B-2200-Criteria             ,	20201130,	170959,
126,	ACS054TS1008A       ,	2200,	UTC1000S    ,	ACS054TS1008A-2200-Criteria             ,	20220221,	170700,
127,	ACS054TS1008A       ,	2200,	UTC2000     ,	ACS054TS1008A-2200-Criteria             ,	20220221,	170700,
128,	AQB054TN1003A       ,	2200,	ICONN       ,	AQB054TN1003A-2200-Criteria             ,	20210405,	162425,
129,	AQB066TN1006A       ,	3200,	ICONN       ,	AQB066TN1006A-3200-Criteria             ,	20210406,	145325,
130,	AQB066TN1006A       ,	2200,	ICONN       ,	AQB066TN1006A-2200-Criteria             ,	20210406,	145325,
131,	AQB054TN1004A       ,	3200,	ICONN       ,	AQB054TN1004A-3200-Criteria             ,	20210408,	150426,
132,	AQB054TN1004A       ,	2200,	ICONN       ,	AQB054TN1004A-2200-Criteria             ,	20210408,	150426,
133,	AOI072AF1081A       ,	2200,	MAXUM       ,	AOI072AF1081A-2200-Criteria             ,	20210402,	115922,
134,	AQB066TN1008A       ,	2200,	ICONN       ,	AQB066TN1008A-2200-Criteria             ,	20210331,	173123,
135,	AHQ0242J1001A       ,	2200,	ICONN       ,	AHQ0242J1001A-2200-Criteria             ,	20201130,	170959,
136,	AAB008YD2012B       ,	3200,	MAXUM       ,	AAB008YD2012B-3200-Criteria             ,	20210405,	141823,
137,	AAB008YD2012B       ,	2200,	MAXUM       ,	AAB008YD2012B-2200-Criteria             ,	20210405,	141823,
138,	AVE054TS1001D       ,	2200,	UTC2000     ,	AVE054TS1001D-2200-Criteria             ,	20210401,	170124,
139,	AGJ132X2C005A       ,	2200,	UTC2000     ,	AGJ132X2C005A-2200-Criteria             ,	20220224,	107,
140,	AAW024MA6039A       ,	2200,	UTC2000     ,	AAW024MA6039A-2200-Criteria             ,	20201130,	170959,
141,	ANV0086A1020A       ,	2200,	MAXUM-PLUS  ,	ANV0086A1020A-2200-Criteria             ,	20210421,	91322,
142,	AAS008YM2024A       ,	2200,	MAXUM       ,	AAS008YM2024A-2200-Criteria             ,	20220224,	172655,
143,	AAB084N43002A       ,	2200,	UTC2000     ,	AAB084N43002A-2200-Criteria             ,	20210402,	235229,
144,	ANV153XT3008A       ,	2200,	UTC2000     ,	ANV153XT3008A-2200-Criteria             ,	20210403,	152622,
145,	AAS008YM2022A       ,	2200,	MAXUM       ,	AAS008YM2022A-2200-Criteria             ,	20220225,	113602,
146,	ABW048AC1013A       ,	2200,	MAXUM       ,	ABW048AC1013A-2200-Criteria             ,	20210429,	130358,
147,	AAS008FG1011A       ,	2200,	MAXUM-PLUS  ,	AAS008FG1011A-2200-Criteria             ,	20220225,	171357,
148,	AAS008FG1011A       ,	2200,	MAXUM       ,	AAS008FG1011A-2200-Criteria             ,	20220225,	171357,
149,	AAS008FG1016A       ,	2200,	MAXUM-PLUS  ,	AAS008FG1016A-2200-Criteria             ,	20220225,	171359,
150,	AAS008FG1016A       ,	2200,	MAXUM       ,	AAS008FG1016A-2200-Criteria             ,	20220225,	171359,
151,	ACD054TN1002A       ,	2200,	UTC3000     ,	ACD054TN1002A-2200-Criteria             ,	20201130,	171207,
152,	ACD054TN1002A       ,	2200,	MAXUM       ,	ACD054TN1002A-2200-Criteria             ,	20201130,	171207,
153,	AAS048TG2003A       ,	2200,	MAXUM       ,	AAS048TG2003A-2200-Criteria             ,	20220225,	174611,
154,	AAS008FG1020A       ,	2200,	MAXUM-PLUS  ,	AAS008FG1020A-2200-Criteria             ,	20210428,	155218,
155,	AAS048TG2003A       ,	2200,	ICONN       ,	AAS048TG2003A-2200-Criteria             ,	20220225,	174611,
156,	AAB008YQ2044A       ,	2200,	MAXUM       ,	AAB008YQ2044A-2200-Criteria             ,	20210409,	152726,
157,	ABU008YQ2001A       ,	2200,	MAXUM-PLUS  ,	ABU008YQ2001A-2200-Criteria             ,	20220225,	231705,
158,	ABU008YQ2001A       ,	2200,	MAXUM       ,	ABU008YQ2001A-2200-Criteria             ,	20220225,	231705,
159,	AAS096EI2001A       ,	2200,	MAXUM       ,	AAS096EI2001A-2200-Criteria             ,	20220227,	84925,
160,	AAS008YD2011A       ,	2200,	MAXUM       ,	AAS008YD2011A-2200-Criteria             ,	20210428,	100117,
161,	AAS008YQ2028A       ,	2200,	ICONN       ,	AAS008YQ2028A-2200-Criteria             ,	20210428,	120712,
162,	AAW048TP1050A       ,	2200,	UTC1000S    ,	AAW048TP1050A-2200-Criteria             ,	20210426,	171013,
163,	AAW024XJ6013B       ,	2200,	UTC2000     ,	AAW024XJ6013B-2200-Criteria             ,	20220228,	42807,
164,	AAW008YM2003A       ,	2200,	MAXUM       ,	AAW008YM2003A-2200-Criteria             ,	20210409,	173429,
165,	AAW024XJ6013B       ,	3200,	UTC2000     ,	AAW024XJ6013B-3200-Criteria             ,	20220228,	42807,
166,	AAS054TS1001B       ,	2200,	MAXUM-PLUS  ,	AAS054TS1001B-2200-Criteria             ,	20220228,	174202,
167,	AAS054TS1001B       ,	2200,	MAXUM       ,	AAS054TS1001B-2200-Criteria             ,	20220228,	174202,
168,	ANV0086A1005A       ,	2200,	MAXUM-PLUS  ,	ANV0086A1005A-2200-Criteria             ,	20210411,	100931,
169,	ANV132X25007B       ,	2200,	UTC1000S    ,	ANV132X25007B-2200-Criteria             ,	20210412,	822,
170,	ANV132X25007B       ,	2200,	UTC2000     ,	ANV132X25007B-2200-Criteria             ,	20210412,	822,
171,	ANV0086A1017A       ,	2200,	MAXUM-PLUS  ,	ANV0086A1017A-2200-Criteria             ,	20210412,	85420,
172,	ANV0086A1018A       ,	2200,	MAXUM-PLUS  ,	ANV0086A1018A-2200-Criteria             ,	20210412,	85423,
173,	ANV0086A1019A       ,	2200,	MAXUM-PLUS  ,	ANV0086A1019A-2200-Criteria             ,	20210412,	90921,
174,	ABW032YF1008A       ,	2200,	MAXUM-PLUS  ,	ABW032YF1008A-2200-Criteria             ,	20201130,	171207,
175,	ABW032YF1008A       ,	2200,	MAXUM       ,	ABW032YF1008A-2200-Criteria             ,	20201130,	171207,
176,	AQW096EF2001A       ,	2200,	UTC1000S    ,	AQW096EF2001A-2200-Criteria             ,	20201130,	171208,
177,	AHQ028DX1002A       ,	2200,	UTC3000     ,	AHQ028DX1002A-2200-Criteria             ,	20201130,	171208,
178,	ABU048TP2002A       ,	2200,	UTC2000     ,	ABU048TP2002A-2200-Criteria             ,	20201130,	171208,
179,	AAS008YD2032A       ,	2200,	MAXUM       ,	AAS008YD2032A-2200-Criteria             ,	20210428,	163715,
180,	AAW048TP1052A       ,	2200,	UTC2000     ,	AAW048TP1052A-2200-Criteria             ,	20220303,	133249,
181,	ABU200N71002B       ,	2200,	UTC1000S    ,	ABU200N71002B-2200-Criteria             ,	20201130,	203444,
182,	ABU200N71002B       ,	2200,	UTC2000     ,	ABU200N71002B-2200-Criteria             ,	20201130,	203444,
183,	AMS096EE2001A       ,	2200,	UTC2000     ,	AMS096EE2001A-2200-Criteria             ,	20210416,	235630,
184,	AMS096EE2001A       ,	2200,	UTC3000     ,	AMS096EE2001A-2200-Criteria             ,	20210416,	235630,
185,	AAS008FG1019A       ,	2200,	MAXUM       ,	AAS008FG1019A-2200-Criteria             ,	20210429,	130502,
186,	AAB008YQ2039B       ,	2200,	MAXUM       ,	AAB008YQ2039B-2200-Criteria             ,	20220308,	182257,
187,	AAB008YQ2039B       ,	2200,	RAPID       ,	AAB008YQ2039B-2200-Criteria             ,	20220308,	182257,
188,	ANV0086A1042A       ,	2200,	MAXUM-PLUS  ,	ANV0086A1042A-2200-Criteria             ,	20220308,	182300,
189,	ANV0086A1006A       ,	2200,	MAXUM-PLUS  ,	ANV0086A1006A-2200-Criteria             ,	20210422,	95624,
190,	AAS048TP2004A       ,	2200,	MAXUM       ,	AAS048TP2004A-2200-Criteria             ,	20210428,	174017,
191,	AUL086TA1003A       ,	2200,	UTC1000S    ,	AUL086TA1003A-2200-Criteria             ,	20220310,	171556,
192,	ABU200N71001C       ,	2200,	UTC2000     ,	ABU200N71001C-2200-Criteria             ,	20201130,	203444,
193,	AAW048TP1051A       ,	2200,	UTC1000S    ,	AAW048TP1051A-2200-Criteria             ,	20220311,	102115,
194,	AAS008FG1013A       ,	2200,	MAXUM-PLUS  ,	AAS008FG1013A-2200-Criteria             ,	20210426,	190117,
195,	AAS008FG1013A       ,	2200,	MAXUM       ,	AAS008FG1013A-2200-Criteria             ,	20210426,	190117,
196,	AAS008FG1021A       ,	2200,	MAXUM       ,	AAS008FG1021A-2200-Criteria             ,	20210428,	161426,
197,	AAS048TG2005B       ,	2200,	MAXUM       ,	AAS048TG2005B-2200-Criteria             ,	20210426,	191615,
198,	AAW008Y62017A       ,	2200,	MAXUM-PLUS  ,	AAW008Y62017A-2200-Criteria             ,	20220313,	64900,
199,	AAW008Y62017A       ,	2200,	MAXUM       ,	AAW008Y62017A-2200-Criteria             ,	20220313,	64900,
200,	AAW008YM1012A       ,	2200,	MAXUM-PLUS  ,	AAW008YM1012A-2200-Criteria             ,	20220313,	64903,
201,	AAW008YM1012A       ,	2200,	MAXUM       ,	AAW008YM1012A-2200-Criteria             ,	20220313,	64903,
202,	AAW008YM1012A       ,	2200,	RAPID       ,	AAW008YM1012A-2200-Criteria             ,	20220313,	64903,
203,	AAS008YM2016A       ,	2200,	MAXUM       ,	AAS008YM2016A-2200-Criteria             ,	20210426,	193217,
204,	AAS008YM2017A       ,	2200,	MAXUM       ,	AAS008YM2017A-2200-Criteria             ,	20210426,	193219,
205,	AAS008YQ2024A       ,	2200,	ICONN       ,	AAS008YQ2024A-2200-Criteria             ,	20210426,	193223,
206,	ANV132X2A006B       ,	2200,	UTC1000S    ,	ANV132X2A006B-2200-Criteria             ,	20220314,	32404,
207,	ANV132X2A006B       ,	2200,	UTC2000     ,	ANV132X2A006B-2200-Criteria             ,	20220314,	32404,
208,	AAS008YQ2013A       ,	2200,	MAXUM       ,	AAS008YQ2013A-2200-Criteria             ,	20210426,	191617,
209,	AAS096EI2009A       ,	2200,	MAXUM       ,	AAS096EI2009A-2200-Criteria             ,	20210426,	200417,
210,	AAS096EL1004B       ,	2200,	MAXUM       ,	AAS096EL1004B-2200-Criteria             ,	20210426,	202026,
211,	AAS096EL1004B       ,	2200,	ICONN       ,	AAS096EL1004B-2200-Criteria             ,	20210426,	202026,
212,	AAW008Y62010C       ,	2200,	MAXUM       ,	AAW008Y62010C-2200-Criteria             ,	20210427,	173204,
213,	ABW032YF1006B       ,	2200,	MAXUM       ,	ABW032YF1006B-2200-Criteria             ,	20201129,	194815,
214,	ACS054TS1007A       ,	2200,	UTC1000S    ,	ACS054TS1007A-2200-Criteria             ,	20220315,	171402,
215,	ACS054TS1007A       ,	2200,	UTC2000     ,	ACS054TS1007A-2200-Criteria             ,	20220315,	171402,
216,	AAS048TP2001A       ,	2200,	MAXUM       ,	AAS048TP2001A-2200-Criteria             ,	20210428,	162115,
217,	AAW024MA6029C       ,	2200,	UTC2000     ,	AAW024MA6029C-2200-Criteria             ,	20201130,	171208,
218,	BU165ML3004C        ,	2200,	UTC1000S    ,	BU165ML3004C-2200-Criteria              ,	20210527,	230943,
219,	AAW024MAA008A       ,	2200,	UTC1000S    ,	AAW024MAA008A-2200-Criteria             ,	20210527,	194401,
220,	AAW024MAA006A       ,	2200,	UTC1000S    ,	AAW024MAA006A-2200-Criteria             ,	20210527,	235647,
221,	AAB008YM2020A       ,	2200,	MAXUM-PLUS  ,	AAB008YM2020A-2200-Criteria             ,	20220316,	174359,
222,	AAB008YM2020A       ,	2200,	MAXUM       ,	AAB008YM2020A-2200-Criteria             ,	20220316,	174359,
223,	AAW048TP1034B       ,	2200,	UTC1000S    ,	AAW048TP1034B-2200-Criteria             ,	20201130,	171208,
224,	AAS008YM2029A       ,	2200,	ICONN       ,	AAS008YM2029A-2200-Criteria             ,	20210429,	203712,
225,	AAB024MA5010A       ,	2200,	UTC1000S    ,	AAB024MA5010A-2200-Criteria             ,	20210529,	235445,
226,	AAB024MA5010A       ,	2200,	UTC2000     ,	AAB024MA5010A-2200-Criteria             ,	20210529,	235445,
227,	AAS008FG1023A       ,	2200,	MAXUM       ,	AAS008FG1023A-2200-Criteria             ,	20210430,	174411,
228,	ANV132X25008A       ,	2200,	UTC2000     ,	ANV132X25008A-2200-Criteria             ,	20210430,	234711,
229,	ANV132X25008A       ,	2200,	UTC3000     ,	ANV132X25008A-2200-Criteria             ,	20210430,	234711,
230,	ABU200N71001B       ,	2200,	UTC2000     ,	ABU200N71001B-2200-Criteria             ,	20201130,	171208,
231,	ABU200N71002A       ,	2200,	UTC2000     ,	ABU200N71002A-2200-Criteria             ,	20201130,	171208,
232,	ABU200KX1001C       ,	2200,	UTC2000     ,	ABU200KX1001C-2200-Criteria             ,	20210502,	151111,
