product,process_id,bom_id
024MAQW018,024MA258,MA024274
078EPRK003,078EP009,EP078012
049ULST003,049UL004,UL049004
008YDVE004,008YD083,YD008089
054TSVE001,054TS014,TS054019
008YQVG003,008YQ110,YQ008135
008Y6VG011,008Y6112,Y6008122
008YQVG013,008YQ141,YQ008177
008YDVG012,008YD110,YD008121
008YDVG005,008YD103,YD008110
008YQVG006,008YQ119,YQ008144
008YQVG015,008YQ146,YQ008181
008YQVG009,008YQ125,YQ008151
000IAXI002,000IA319,IA000150
096EIYZ002,096EI024,EI096026
024MAAB110,024MA261,MA024277
008YQAB078,008YQ149,YQ008184
063NWAB008,063NW067,NW063077
008YBAB012,008YB027,YB008027
134N9AB006,134N9012,N9134015
008YDAB014,008YD089,YD008096
084RBAB002,084RB003,RB084003
084UCAB027,084UC178,CC084180
008YMAB052,008YM116,YM008125
008YMAB069,008YM158,YM008170
084UCAB028,084UC193,CC084195
008YQAB046,008YQ085,YQ008094
008Y6AB025,008Y6056,Y6008056
008YMAB068,008YM157,YM008169
024MAAB070,024MA113,MA024110
008YBAB016,008YB031,YB008031
008YQAB112,008YQ203,YQ008236
048TWAB016,048TW404,TW048404
000IAAB002,000IA278,IA000129
008YBAB019,008YB041,YB008040
008Y6AB028,008Y6076,Y6008076
008YBAB021,008YB045,YB008044
008YQAB021,008YQ051,YQ008051
048TWAB014,048TW396,TW048396
060NRAB005,060NR008,NR060008
008YMAB062,008YM141,YM008152
048TWAB019,048TW407,TW048407
008YQAB087,008YQ168,YQ008205
096ELAS043,096EL078,EL096086
048MAAS011,048MA361,MA048147
096ELAS053,096EL094,EL096102
008DRAS014,008DR049,DR008063
008DRAS017,008DR056,DR008076
008DRAS016,008DR055,DR008075
096ELAS005,096EL013,EL096013
0484AAS001,0484A001,4A048001
066TSAS017,066TS011,TS066011
067N5AS009,067N5010,N5067010
008Y6AS005,008Y6048,Y6008054
008FGAS023,008FG013,FG008013
0008WAW068,024XJ049,8W000A01
048TPAW056,048TP076,TP048076
052XYAW004,052XY004,XY052005
008Y6AW034,008Y6089,Y6008089
024MAAW038,024MA079,MA024081
024MAAW023,024MA084,MA024054
048TPAW103,048TP199,TP048141
048TPAW105,048TP091ENG,TP048092
008Y6AW035,008Y6090,Y6008090
008Y6AW032,008Y6087,Y6008007
024MAAW060,024MA131,MA024139
024MAAW083,024MA213,MA024228
016D5AW021,016D5016ENG,D5016051
048TPAW074,048TP189,TP048089
048TPAW194,048TP318,TP048178
008Y6AW036,008Y6091,Y6008091
064MRAW030,064MR027,MR064036
024XJAW001,024XJ001,XJ024001
054NBBU006,054NB037,NB054023
165MLBU093,165ML062,ML165090
054MFBU004,054MF003,MF054004
048MWBU001,048MW001,MW048001
048MWBU004,048MW009,MW048010
048MWBU015,048MW010,MW048012
048MABU068,048MA366,MA048152
048MABU066,048MA364,MA048150
048TGBU008,048TG295,TG048204
084UCBU004,084UC028,CC084025
054MFBU009,054MF020,MF054022
165MCBU103,165MC049,MC165079
090NCBU014,090NC061,NC090C40
036ABBW009,036AB062,AB036109
032YFBW029,032YF074,YF032074
000IABW105,000IA214,IA000002
054TNCD017,054TN074,TN054067
054MFCD003,054MF007,MF054007
096EFCD001,096EF006,EF096013
054TNCD019,054TN077,TN054077
054MFCD001,054MF005,MF054005
096CACD004,096CA003,CA096008
054TNCD027,054TN117,TN054086
054TNCD033,054TN131,TN054136
054TNCD026,054TN117,TN054086
066TNCD019,066TN076,TN066076
054TNCD011,054TN054,TN054057
054TSCS006,054TS033,TS054033
054TSCS017,054TS043,TS054043
0008WGJ082,252X0003,8W000A01
252X0GJ004,252X0003,X0252003
0442JHQ035,0442J034,2J044045
0225NHQ003,0225N003,5N022003
0008WHQ184,0008WAA13,8W000A01
0008WHQ179,0008WAA10,8W000A01
0008WHQ178,0008WAA9,8W000A01
048TPKX002,048TP101,TP048147
132NYLW079,132NY085,NY132102
096EFMS006,096EF058,EF096063
078ENMS004,078EN002,EN078012
096ECMS003,096EC002,EC096002
078U9MS012,078U9018,C9078017
048TWMS087,048TW528,TW048E20
048TWMS059,048TW473,TW048473
096ECMS012,096EC015,EC096016
012Y3NI120,012Y3001,Y3012604
012Y3NI095,012Y3002,Y3012603
008YZNI037,008YZ006,YZ008003
014OANI031,014OA002,OA014603
008OKNI012,008OK001,OK008601
008OKNI097,008OK001,OK008601
012Y3NI140,012Y3002,Y3012603
016OFNI010,016OF003,OF016005
016OFNI013,016OF001,OF016001
010YKNI037,010YK025,YK010030
020YUNI095,020YU006,YU020611
012Y3NI215,012Y3001,Y3012604
0008WNV445,0008WA189,8W000A01
0008WNV446,0008WA190,8W000A01
0008WNV469,132X2292,8W000A01
0008WNV419,0086A125,8W000A01
000SNV296,0086A138,6A008191
153XTNV144,153XT180,XT153233
132X2NV154,132X2292,X2132354
000SNV341,153XT164,XT153217
153XTNV128,153XT164,XT153217
000IAQR028,000IA251,IA000119
153XTSS015,153XT165,XT153218
085UOST002,085UO002,UO085001
0008WVG015,0008W374,8W000A01
008YDVG009,008YD107,YD008116
048TPVG003,048TP196,TP048130
008YMVG008,008YM153,YM008165
024MAVG008,024MA181,MA024194
008Y6VG008,008Y6100,Y6008104
008YDVG001,008YD088,YD008095
024XJVG009,024XJ074,XJ024091
008YQVG025,008YQ191,YQ008225
048TPVG013,048TP213,TP048157
048TPVG012,048TP124,TP048157
100X6VG010,100X6008,X6100017
008YMVG004,008YM133,YM008144
008Y6VG012,008Y6113,Y6008123
391KJXY002,391KJ002,KJ391004
056THYU003,056TH172,TH056174
084UCYZ003,084UC192,CC084194
066TSYZ002,066TS030,TS066033
054NBAB001,054NB025,NB054013
008YQAS032,008YQ133,YQ008167
008YMAB063,008YM142,YM008153
0008WAW096,016D5015ENG,8W000A01
0008WAW088,016D5009,8W000A01
000SAW017,016D5016ENG,D5016051
0008WAW056,016D5004,8W000A01
000SAW007,016D5012,D5016027
0008WAW098,0008W376ENG,8W000A01
0008WAW082,024XJ053,8W000A01
0008WAW083,0008W364,8W000A01
000IABW028,000IA068,IA000001
0008WCD015,008DR008,8W000A01
048TWMS063,048TW497,TW048487
192X8QT001,192X8001,X8192001
0008WNV513,0008WS353,8W000A01
0008WVE041,0008WS201,8W000A01
0008WVE019,0008WS326,8W000A01
000IAAB007,000IA283,IA000131
0008WCM298ENG,008YD009ENG,8W000A01
0008WCME294ENG,0086A038,8W000A01
0415LCM006ENG,0415L018,5L041028
056THCM127ENG,056TH122ENG,TH056176
096EACM015ENG,096EA014,EA096015
165MCCM016ENG,165MC051,MC165100
008YQCM142ENG,008YQ202,YQ008235
084UCCM137ENG,084UC288ENG,CC084074
048TPCM084ENG,048TP082,TP048102
000IACM120ENG,000IA146ENG,IA000063
132X2CME60ENG,132X2E20ENG,X2132E72
008YMCM104ENG,008YM178,YM008190
008YQCME72ENG,008YQ208,YQ008241
008FGCME29ENG,008FG032,FG008032
008DRCME17ENG,008DR056,DR008076
096EFCM061ENG,096EF050,EF096057
078ENCM017ENG,078EN014,EN078030
0008WCME440ENG,0008WE54ENG,8W000A01
032YFCM022ENG,032YF069,YF032069
008YQCME30ENG,008YQ156,YQ008192
063NWAB006,063NW066,NW063076
178NNAB002,178NN002,NN178002
063NWAB013,063NW076,NW063086
024MAAB093,024MA244,MA024260
008FGAS047,008FG032,FG008032
060MVBU013,060MV015,MV060016
132X2NV192,132X2347,X2132413
032YFBW028,032YF073,YF032073
048TWMS080,048TW513,TW048446
000IAVT001,000IA081,IA000026
000SNV149,153XT081,XT153113
000IABW067,000IA009,IA000039
000SNV294,0086A128,6A008179
016OFNI034,016OF003,OF016610
012Y3NI135,012Y3002,Y3012603
008YKNI084,008YK027,YK008605
020YUNI154,020YU006,YU020611
014OANI055,014OA002,OA014603
000IABW115,000IA235,IA000114
012Y3NI162,012Y3002,Y3012603
020YUNI172,020YU002,YU020604
008OKNI061,008OK001,OK008601
000IAVT006,000IA250,IA000118
020YUNI165,020YU006,YU020611
020YUNI183,020YU002,YU020604
012Y1NI061,012Y1002,Y1012604
008OKNI084,008OK001,OK008601
020YUNI219,020YU002,YU020604
020YUNI228,020YU001,YU020603
020YUNI115,020YU002,YU020604
020YUNI254,020YU002,YU020604
020YUNI257,020YU002,YU020604
020YUNI174,020YU002,YU020604
020YUNI230,020YU001,YU020603
020YUNI156,020YU006,YU020611
020YUNI271,020YU001,YU020603
012Y3NI149,012Y3002,Y3012603
008OKNI087,008OK001,OK008601
020YUNI139,020YU002,YU020604
0008WNV501,0008WA401,8W000A01
014OLNI029,014OL001,OL014602
008YZNI048,008YZ006,YZ008604
020YUNI185,020YU002,YU020604
000IABW020,000IA040,IA000015
008OKNI081,008OK001,OK008601
008OKNI047,008OK001,OK008601
020YUNI309,020YU002,YU020604
020YUNI178,020YU002,YU020604
020YUNI158,020YU006,YU020611
020YUNI278,020YU002,YU020604
020YUNI325,020YU002,YU020604
016OFNI045,016OF001,OF016604
014OLNI046,014OL001,OL014602
020YUNI323,020YU001,YU020603
012Y3NI143,012Y3001,Y3012604
054TNAB036,054TN110,TN054110
014OANI053,014OA002,OA014603
020YUNI293,020YU002,YU020604
012Y3NI183,012Y3001,Y3012604
345XTNV066,345XT046,XT345068
008OKNI040,008OK001,OK008601
012Y3NI204,012Y3002,Y3012603
008OKNI095,008OK001,OK008601
008OKNI043,008OK001,OK008601
132X2NV201,132X2355,X2132422
024XWCM002ENG,024XW002ENG,XW024002
048MAAS003,048MA324,MA048125
054NRAB004,054NR004,NR054004
008DRAS009,008DR011,DR008015
024MAAW066,024MA145,MA024153
060MVBU004,060MV003,MV060003
048TGCM099ENG,048TG295,TG048204
024MAVG002,024MA161,MA024168
084UCAB001,084UC003,CC084007
012Y3NI206,012Y3001,Y3012604
012Y3NI141,012Y3002,Y3012603
020YUNI207,020YU002,YU020604
008OKNI089,008OK001,OK008601
020YUNI234,020YU001,YU020603
020YUNI111,020YU006,YU020611
016OFNI031,016OF004,OF016606
020YUNI211,020YU002,YU020604
008OKNI088,008OK001,OK008601
016OFNI032,016OF001,OF016604
020YUNI242,020YU001,YU020603
012Y1NI049,012Y1002,Y1012604
0086ANV156,0086A123,6A008174
012Y3NI148,012Y3002,Y3012603
012Y3NI200,012Y3002,Y3012603
020YUNI204,020YU002,YU020604
020YUNI136,020YU002,YU020604
020YUNI351,020YU002,YU020604
020YUNI314,020YU001,YU020603
014OANI075,014OA002,OA014603
012Y3NI159,012Y3001,Y3012604
012Y3NI145,012Y3002,Y3012603
010YKNI054,010YK025,YK010630
008YZNI040,008YZ006,YZ008004
020YUNI187,020YU002,YU020604
020YUNI092,020YU002,YU020604
012Y3NI142,012Y3001,Y3012604
012Y3NI130,012Y3002,Y3012603
008FGAS024,008FG013,FG008013
024MAAW028,024MA060,MA024060
048MABU063,048MA356,MA048140
048XWIS001,048XW002,XW048002
014OANI046,014OA002,OA014603
012Y3NI132,012Y3001,Y3012604
0008WNV361,0008WA99,8W000A01
024MAQW017,024MA257,MA024273
090MVQW028,090MV069,MV090072
008YQVG019,008YQ158,YQ008195
000IAAB004,000IA283,IA000131
008YQAB088,008YQ170,YQ008207
0008WAW069,0008WS206,8W000A01
024MAAW030,024MA054,MA024054
048TPAW199,048TP321,TP048184
165MLBU089,165ML058,ML165002
096EIBU001,096EI027,EI096029
024MABU001,024MA070,MA024070
000SEU023,0086B033,6B008041
048TWMS097,048TW441,TW048B07
012Y3NI121,012Y3002,Y3012603
012Y3NI136,012Y3002,Y3012603
012Y3NI101,012Y3001,Y3012604
0086ANV218,0086A180,6A008249
0086ANV209,0086A137,6A008190
000SNV295,0086A137,6A008190
090MVQW032,090MV073,MV090076
0008WVE015,0008WSA12,8W000A01
063NWVG002,063NW025,NW063025
0008WCD017,0008W879,8W000A01
048TWMS093,048TW554,TW048293
0008WVE001,0008WS201,8W000A01
0008WVE020,048XZ001,8W000A01
084UNAB002,084UN001,8W000A01
0008WCME26ENG,0343A001,8W000A01
0008WCME538ENG,132X2250,8W000A01
0008WCM079,0008W878,8W000A01
000IACM163ENG,000IA219,IA000104
345XTCM027ENG,345XT046,XT345086
132X2CM105ENG,132X2364,X2132431
049ULCM003ENG,049UL004,UL049004
088Y2CME002ENG,088Y2003,Y2088E001
008Y6CME15ENG,008Y6E08ENG,Y6008E06
063NWCME25ENG,063NW055,NW063065
008YQCME71ENG,008YQ207,YQ008E83
052ACCM008ENG,052AC032,AC052032
008DRCME16ENG,008DR055,DR008075
096EICME002ENG,096EI027,EI096029
0086BCM010ENG,0086B033,6B008042
345XTCM030ENG,345XT064,XT345E09
054TNCM132ENG,054TN131,TN054136
024MACM128ENG,024MA258,MA024274
048LFCM023ENG,048LF046,LF048101
162KEAB011,162KE022,KE162023
024MAAB069,024MA184,MA024197
162KEAB017,162KE032,KE162036
008YQAS021,008YQ096,YQ008114
008YMAS023,008YM105,YM008116
054NOBU012,054NO014,NO054014
048TGIS026,048TG077,TG048077
008YDVG003,008YD097,YD008104
000IABW056,000IA116,IA000041
0008WNV323,153XT098,8W000A01
0008WNV366,0008WA109,8W000A01
000IABW107,000IA218,IA000103
014OANI049,014OA002,OA014603
020YUNI128,020YU001,YU020603
012Y3NI125,012Y3001,Y3012604
008OKNI037,008OK001,OK008601
008OKNI050,008OK001,OK008601
008Y7NI030,008Y7001,Y7008602
020YUNI163,020YU001,YU020603
008OKNI049,008OK001,OK008601
014OANI058,014OA002,OA014603
008OKNI065,008OK001,OK008601
008OKNI073,008OK001,OK008601
012Y3NI158,012Y3001,Y3012604
010YKNI043,010YK026,YK010631
000SVG016,100X6006,X6100010
020YUNI181,020YU002,YU020604
012Y3NI167,012Y3001,Y3012604
020YUNI226,020YU002,YU020604
020YUNI238,020YU001,YU020603
020YUNI145,020YU002,YU020604
020YUNI246,020YU002,YU020604
014OLNI036,014OL001,OL014602
020YUNI216,020YU002,YU020604
020YUNI263,020YU002,YU020604
020YUNI267,020YU001,YU020603
014OANI060,014OA002,OA014603
008OKNI091,008OK001,OK008601
012Y3NI126,012Y3001,Y3012604
008OKNI048,008OK001,OK008601
008OKNI059,008OK001,OK008601
012Y3NI134,012Y3002,Y3012603
020YUNI201,020YU002,YU020604
020YUNI119,020YU002,YU020604
008OKNI039,008OK001,OK008601
012Y3NI131,012Y3001,Y3012604
020YUNI289,020YU006,YU020611
020YUNI297,020YU002,YU020604
020YUNI244,020YU002,YU020604
024MAAW012,024MA043,MA024043
012Y3NI147,012Y3001,Y3012604
020YUNI303,020YU002,YU020604
020YUNI311,020YU002,YU020604
020YUNI313,020YU006,YU020611
020YUNI160,020YU006,YU020611
020YUNI175,020YU002,YU020604
020YUNI327,020YU002,YU020604
012Y3NI194,012Y3002,Y3012603
014OLNI030,014OL001,OL014602
0008WNV425,132X2271,8W000A01
020YUNI339,020YU006,YU020611
014OANI067,014OA002,OA014603
020YUNI343,020YU002,YU020604
008OKNI055,008OK001,OK008601
008OKNI042,008OK001,OK008601
008OKNI069,008OK001,OK008601
020YUNI276,020YU002,YU020604
012Y3NI185,012Y3002,Y3012603
0345VCM005ENG,0345V001ENG,5V034010
060NRAB019,060NR037,NR060038
048MAAS008,048MA351,MA048136
008YMAW018,008YM110,YM008119
162KEAW001,162KE035,KE162039
054TNCD021,054TN074,TN054067
048TREU016,048TR124,TR048132
020YUNI003,020YU002,YU020002
064RKVG004,064RK005,RK064006
014OLNI028,014OL001,OL014602
020YUNI075,020YU006,YU020611
020YUNI332,020YU002,YU020604
020YUNI217,020YU002,YU020604
008YKNI097,008YK046,YK008646
012Y3NI122,012Y3001,Y3012604
132X2NV207,132X2362,X2132428
008Y7NI029,008Y7001,Y7008602
008OKNI024,008OK001,OK008601
014OANI056,014OA002,OA014603
012Y1NI063,012Y1002,Y1012604
0086ANV196,0086A159,6A008225
012Y3NI137,012Y3002,Y3012603
020YUNI273,020YU002,YU020604
014OANI054,014OA002,OA014603
010YKNI039,010YK025,YK010630
012Y3NI139,012Y3002,Y3012603
012Y3NI208,012Y3001,Y3012604
012Y3NI212,012Y3002,Y3012603
008YQAS052,008YQ206,YQ008239
010YKNI056,010YK030,YK010633
008YZNI039,008YZ006,YZ008004
020YUNI171,020YU002,YU020604
020YUNI130,020YU002,YU020604
014OLNI040,014OL001,OL014602
012Y3NI157,012Y3001,Y3012604
024XWVG005,024XW0015,XW024020
024XJAB027,024XJ085,XJ024108
024MAAB109,024MA260,MA024276
084CTBU001,084CT004,CT084006
048TPBU012,048TP083,TP048103
168XIBU001,168XI001,XI168001
132NYLW077,132NY069,NY132100
020YUNI164,020YU006,YU020611
020YUNI026,020YU002,YU020604
000SNV380,0086A166,6A008232
132X2NV210,132X2366,X2132433
024MAVG010,024MA189,MA024203
024XJAB013,024XJ054,XJ024057
008YDAS087,008YD133,YD008154
0008WAW094,048TP199,8W000A01
096EABU007,096EA009,EA096011
060U9BU001,060U9007,C9060002
048MABU057,048MA323,MA048118
000IABW069,000IA138,IA000001
054TSCS019,054TS054,TS054058
0008WEU050,0086B033,8W000A01
014OLNI016,014OL001,OL014602
020YUNI357,020YU006,YU020611
012Y3NI127,012Y3001,Y3012604
012Y3NI178,012Y3002,Y3012603
000SNV393,345XT066,XT345092
000SNV404,153XT189,XT153245
0086ANV219,0086A181,6A008250
000SNV403,0086A181,6A008250
0008WSS013,0008WA202,8W000A01
024MAVG026,024MA255,MA024271
048TPVG004,048TP197,TP048131
153XTVG014,153XT188,XT153244
063NWAB003,063NW055,NW063065
000IABW093,000IA192,IA000001
008DRCD035,008DR039,DR008066
032YBBW007,032YB007,YB032007
0086ANV142,0086A076,8W000A01
0008WVE018,048XZ001,8W000A01
0008WCME537ENG,0008WA98,8W000A01
056THCM128ENG,056TH123ENG,TH056177
162KECM026ENG,162KE035,KE162043
008YQCME58,008YQ188,YQ008E77
153XTCM124ENG,153XT186,XT153243
096EFCM071ENG,096EF044,EF096045
048XZCM012ENG,048XZ008,XZ048018
