OPER,CUST,B/D#,MODEL,G.UPH,N.UPH
2200,PHISON,ANV0086A1075A,MAXUM-PLUS,123.3695,109.5830
2200,PHISON,ANV0086A1075A,ICONN-PLUS,0.0000,0.0000
2200,PHISON,ANV0086A1075A,ICONN,0.0000,0.0000
2200,PHISON,ANV345XTA010A,,0.0000,0.0000
2200,PHISON,ANV345XTA010A,,0.0000,0.0000
2200,PHISON,ANV345XTA010A,,0.0000,0.0000
2200,PHISON,ANV345XTA010A,,0.0000,0.0000
2200,PHISON,ANV345XTA010A,,0.0000,0.0000
2200,PHISON,ANV345XTA010A,,0.0000,0.0000
2200,PHISON,ANV345XTA010A,,0.0000,0.0000
2200,PHISON,ANV345XTA010A,,0.0000,0.0000
2200,PHISON,ANV345XTA010A,,0.0000,0.0000
2200,PHISON,ANV345XTA010A,,0.0000,0.0000
2200,PHISON,ANV345XTA010A,,0.0000,0.0000
2200,PHISON,ANV345XTA010A,,0.0000,0.0000
2200,PHISON,ANV0086A1071A,,0.0000,0.0000
2200,PHISON,ANV0086A1071A,,0.0000,0.0000
2200,PHISON,ANV0086A1071A,,0.0000,0.0000
2200,PHISON,ANV0086A1071A,,0.0000,0.0000
2200,PHISON,ANV0086A1071A,,0.0000,0.0000
2200,PHISON,ANV0086A1071A,,0.0000,0.0000
2200,PHISON,ANV0086A1071A,,0.0000,0.0000
2200,PHISON,ANV0086A1070A,,0.0000,0.0000
2200,PHISON,ANV0086A1070A,,0.0000,0.0000
2200,PHISON,ANV0086A1070A,,0.0000,0.0000
2200,PHISON,ANV0086A1070A,,0.0000,0.0000
2200,PHISON,ANV0086A1070A,,0.0000,0.0000
2200,PHISON,ANV0086A1070A,,0.0000,0.0000
2200,PHISON,ANV0086A1070A,,0.0000,0.0000
2200,PHISON,ANV153XT9071A,,0.0000,0.0000
2200,PHISON,ANV153XT9071A,,0.0000,0.0000
2200,PHISON,ANV153XT9071A,,0.0000,0.0000
2200,PHISON,ANV153XT9071A,,0.0000,0.0000
2200,PHISON,ANV153XT9071A,,0.0000,0.0000
2200,PHISON,ANV153XT9071A,,0.0000,0.0000
2200,PHISON,ANV153XT9071A,,0.0000,0.0000
2200,PHISON,ANV153XT9071A,,0.0000,0.0000
2200,PHISON,ANV153XT9071A,,0.0000,0.0000
2200,PHISON,ANV153XT9071A,,0.0000,0.0000
2200,PHISON,ANV153XT9071A,,0.0000,0.0000
2200,PHISON,ANV153XT9071A,,0.0000,0.0000
2200,PHISON,ANV153XT9070A,,0.0000,0.0000
2200,PHISON,ANV153XT9070A,,0.0000,0.0000
2200,PHISON,ANV153XT9070A,,0.0000,0.0000
2200,PHISON,ANV153XT9070A,,0.0000,0.0000
2200,PHISON,ANV153XT9070A,,0.0000,0.0000
2200,PHISON,ANV153XT9070A,,0.0000,0.0000
2200,PHISON,ANV153XT9070A,,0.0000,0.0000
2200,PHISON,ANV153XT9070A,,0.0000,0.0000
2200,PHISON,ANV153XT9070A,,0.0000,0.0000
2200,PHISON,ANV153XT9070A,,0.0000,0.0000
2200,PHISON,ANV153XT9070A,,0.0000,0.0000
2200,PHISON,ANV153XT9070A,,0.0000,0.0000
2200,ISSI-VG,ABU100X69005A,,0.0000,0.0000
2200,ISSI-VG,ABU100X69005A,,0.0000,0.0000
2200,ISSI-VG,ABU100X69005A,,0.0000,0.0000
2200,ISSI-VG,ABU100X69005A,,0.0000,0.0000
2200,ISSI-VG,ABU100X69005A,,0.0000,0.0000
2200,ENG,ANV0086A1058A,,0.0000,0.0000
2200,ENG,ANV0086A1058A,,0.0000,0.0000
2200,ENG,ANV0086A1058A,,0.0000,0.0000
2200,ENG,ANV0086A1058A,,0.0000,0.0000
2200,ENG,ANV0086A1058A,,0.0000,0.0000
2200,ENG,ANV0086A1058A,,0.0000,0.0000
2200,ENG,ANV0086A1058A,,0.0000,0.0000
2200,ENG,ANV0086A1055A,,0.0000,0.0000
2200,ENG,ANV0086A1055A,,0.0000,0.0000
2200,ENG,ANV0086A1055A,,0.0000,0.0000
2200,ENG,ANV0086A1055A,,0.0000,0.0000
2200,ENG,ANV0086A1055A,,0.0000,0.0000
2200,ENG,ANV0086A1055A,,0.0000,0.0000
2200,ENG,ANV0086A1055A,,0.0000,0.0000
2200,TRANSCEND,AEU0086A1001A,MAXUM,92.4484,82.1173
2200,TRANSCEND,AEU0086A1001A,MAXUM-BASE,0.0000,0.0000
2200,TRANSCEND,AEU0086A1001A,ICONN,92.5673,82.2229
2200,TRANSCEND,AEU0086A1001A,MAXUM-PLUS,92.2589,81.9490
2200,TRANSCEND,AEU0086A1001A,MAXUM-CU,0.0000,0.0000
2200,TRANSCEND,AEU0086A1001A,ICONN-PLUS,92.5673,82.2229
2200,TRANSCEND,AEU0086A1001A,RAPID,0.0000,0.0000
2200,PHISON,ANV0086A1027A,RAPID,165.5125,147.0165
2200,PHISON,ANV0086A1027A,ICONN-PLUS,0.0000,0.0000
2200,PHISON,ANV0086A1027A,MAXUM-PLUS,163.6317,145.3459
2200,PHISON,ANV0086A1027A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1027A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1027A,ICONN,0.0000,0.0000
2200,PHISON,ANV0086A1027A,MAXUM,0.0000,0.0000
2200,PHISON,ANV0086A1055A,MAXUM-PLUS,173.0717,153.7310
2200,PHISON,ANV0086A1055A,RAPID,246.3960,218.8613
2200,PHISON,ANV0086A1055A,ICONN,223.3164,198.3608
2200,PHISON,ANV0086A1055A,MAXUM,212.1313,188.4256
2200,PHISON,ANV0086A1055A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1055A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1055A,ICONN-PLUS,234.8241,208.5825
2200,PHISON,ANV0086A1058A,ICONN-PLUS,234.8241,208.5825
2200,PHISON,ANV0086A1058A,MAXUM-PLUS,201.6736,179.1366
2200,PHISON,ANV0086A1058A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1058A,RAPID,246.3960,218.8613
2200,PHISON,ANV0086A1058A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1058A,ICONN,223.3164,198.3608
2200,PHISON,ANV0086A1058A,MAXUM,212.1313,188.4256
2200,PHISON,ANV0086A1065A,ICONN,236.9883,210.5048
2200,PHISON,ANV0086A1065A,MAXUM,170.2077,151.1870
2200,PHISON,ANV0086A1065A,RAPID,175.3478,155.7527
2200,PHISON,ANV0086A1065A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1065A,ICONN-PLUS,249.2967,221.4378
2200,PHISON,ANV0086A1065A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1065A,MAXUM-PLUS,150.0586,133.2896
2200,PHISON,ANV0086A1069A,ICONN-PLUS,249.2967,221.4378
2200,PHISON,ANV0086A1069A,MAXUM-PLUS,143.9388,127.8537
2200,PHISON,ANV0086A1069A,RAPID,187.2014,166.2816
2200,PHISON,ANV0086A1069A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1069A,ICONN,236.9883,210.5048
2200,PHISON,ANV0086A1069A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1069A,MAXUM,225.2728,200.0986
2200,PHISON,ANV0086A1070A,MAXUM-PLUS,152.5383,135.4922
2200,PHISON,ANV0086A1070A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1070A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1070A,RAPID,180.7172,160.5221
2200,PHISON,ANV0086A1070A,MAXUM,182.6426,162.2323
2200,PHISON,ANV0086A1070A,ICONN-PLUS,249.2967,221.4378
2200,PHISON,ANV0086A1070A,ICONN,236.9883,210.5048
2200,PHISON,ANV0086A1071A,ICONN,236.9883,210.5048
2200,PHISON,ANV0086A1071A,MAXUM-PLUS,154.3698,137.1190
2200,PHISON,ANV0086A1071A,RAPID,261.6160,232.3804
2200,PHISON,ANV0086A1071A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1071A,ICONN-PLUS,249.2967,221.4378
2200,PHISON,ANV0086A1071A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1071A,MAXUM,172.9886,153.6571
2200,PHISON,ANV0086A1075A,ICONN-PLUS,249.2967,221.4378
2200,PHISON,ANV0086A1075A,RAPID,187.1041,166.1952
2200,PHISON,ANV0086A1075A,ICONN,236.9883,210.5048
2200,PHISON,ANV0086A1075A,MAXUM-PLUS,123.3695,109.5830
2200,PHISON,ANV0086A1075A,MAXUM,190.3692,169.0954
2200,PHISON,ANV0086A1075A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1075A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1073A,ICONN-PLUS,234.8241,208.5825
2200,PHISON,ANV0086A1073A,MAXUM-PLUS,168.5344,149.7007
2200,PHISON,ANV0086A1073A,RAPID,246.3960,218.8613
2200,PHISON,ANV0086A1073A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1073A,ICONN,223.3164,198.3608
2200,PHISON,ANV0086A1073A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1073A,MAXUM,212.1313,188.4256
2200,PHISON,ANV0086A1075A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1075A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1075A,MAXUM,225.2728,200.0986
2200,PHISON,ANV0086A1075A,ICONN,236.9883,210.5048
2200,PHISON,ANV0086A1075A,RAPID,187.1041,166.1952
2200,PHISON,ANV0086A1075A,ICONN-PLUS,249.2967,221.4378
2200,PHISON,ANV0086A1075A,MAXUM-PLUS,123.3695,109.5830
2200,PHISON,ANV0086A1076A,ICONN-PLUS,249.2967,221.4378
2200,PHISON,ANV0086A1076A,RAPID,180.8080,160.6027
2200,PHISON,ANV0086A1076A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1076A,MAXUM,225.2728,200.0986
2200,PHISON,ANV0086A1076A,MAXUM-PLUS,214.1503,190.2190
2200,PHISON,ANV0086A1076A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1076A,ICONN,236.9883,210.5048
2200,PHISON,ANV0086A1069A,MAXUM-PLUS,214.1503,190.2190
2200,PHISON,ANV0086A1069A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1069A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1069A,ICONN,236.9883,210.5048
2200,PHISON,ANV0086A1069A,MAXUM,225.2728,200.0986
2200,PHISON,ANV0086A1069A,RAPID,187.2014,166.2816
2200,PHISON,ANV0086A1069A,ICONN-PLUS,249.2967,221.4378
2200,PHISON,ANV0086A1065A,ICONN-PLUS,249.2967,221.4378
2200,PHISON,ANV0086A1065A,RAPID,261.6160,232.3804
2200,PHISON,ANV0086A1065A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1065A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1065A,MAXUM,225.2728,200.0986
2200,PHISON,ANV0086A1065A,MAXUM-PLUS,214.1503,190.2190
2200,PHISON,ANV0086A1065A,ICONN,236.9883,210.5048
2200,PHISON,ANV0086A1078A,RAPID,193.4379,171.8212
2200,PHISON,ANV0086A1078A,ICONN-PLUS,188.9702,167.8528
2200,PHISON,ANV0086A1078A,MAXUM-PLUS,214.1503,190.2190
2200,PHISON,ANV0086A1078A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1078A,MAXUM,225.2728,200.0986
2200,PHISON,ANV0086A1078A,ICONN,236.9883,210.5048
2200,PHISON,ANV0086A1078A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1078A,MAXUM,225.2728,200.0986
2200,PHISON,ANV0086A1078A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1078A,ICONN,236.9883,210.5048
2200,PHISON,ANV0086A1078A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1078A,RAPID,193.4379,171.8212
2200,PHISON,ANV0086A1078A,MAXUM-PLUS,214.1503,190.2190
2200,PHISON,ANV0086A1078A,ICONN-PLUS,188.9702,167.8528
2200,PHISON,ANV0086A1081A,ICONN,227.6950,202.2501
2200,PHISON,ANV0086A1081A,MAXUM-PLUS,205.7069,182.7192
2200,PHISON,ANV0086A1081A,ICONN-PLUS,239.5110,212.7456
2200,PHISON,ANV0086A1081A,RAPID,251.2103,223.1375
2200,PHISON,ANV0086A1081A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1081A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1081A,MAXUM,125.6517,111.6101
2200,PHISON,ANV0086A1081A,RAPID,251.2103,223.1375
2200,PHISON,ANV0086A1081A,MAXUM-PLUS,205.7069,182.7192
2200,PHISON,ANV0086A1081A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1081A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1081A,MAXUM,125.6517,111.6101
2200,PHISON,ANV0086A1081A,ICONN,227.6950,202.2501
2200,PHISON,ANV0086A1081A,ICONN-PLUS,239.5110,212.7456
2200,PHISON,ANV0086A1081A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1081A,MAXUM,125.6517,111.6101
2200,PHISON,ANV0086A1081A,ICONN,227.6950,202.2501
2200,PHISON,ANV0086A1081A,RAPID,251.2103,223.1375
2200,PHISON,ANV0086A1081A,MAXUM-PLUS,205.7069,182.7192
2200,PHISON,ANV0086A1081A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1081A,ICONN-PLUS,239.5110,212.7456
2200,PHISON,ANV0086A1061A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1061A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1061A,MAXUM,225.2728,200.0986
2200,PHISON,ANV0086A1061A,MAXUM-PLUS,214.1503,190.2190
2200,PHISON,ANV0086A1061A,ICONN-PLUS,249.2967,221.4378
2200,PHISON,ANV0086A1061A,ICONN,236.9883,210.5048
2200,PHISON,ANV0086A1061A,RAPID,261.6160,232.3804
2200,PHISON,ANV0086A1061A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1061A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1061A,MAXUM-PLUS,214.1503,190.2190
2200,PHISON,ANV0086A1061A,ICONN-PLUS,249.2967,221.4378
2200,PHISON,ANV0086A1061A,MAXUM,225.2728,200.0986
2200,PHISON,ANV0086A1061A,RAPID,261.6160,232.3804
2200,PHISON,ANV0086A1061A,ICONN,236.9883,210.5048
2200,PHISON,ANV0086A1105A,RAPID,249.2967,221.4378
2200,PHISON,ANV0086A1105A,MAXUM-PLUS,204.0744,181.2691
2200,PHISON,ANV0086A1105A,ICONN-PLUS,237.6140,211.0606
2200,PHISON,ANV0086A1105A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1105A,ICONN,225.9798,200.7266
2200,PHISON,ANV0086A1105A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1105A,MAXUM,214.6611,190.6727
2200,PHISON,ANV0086A1071A,RAPID,261.6160,232.3804
2200,PHISON,ANV0086A1071A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1071A,ICONN-PLUS,249.2967,221.4378
2200,PHISON,ANV0086A1071A,MAXUM-PLUS,214.1503,190.2190
2200,PHISON,ANV0086A1071A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1071A,MAXUM,225.2728,200.0986
2200,PHISON,ANV0086A1071A,ICONN,236.9883,210.5048
2200,PHISON,ANV0086A1070A,MAXUM,225.2728,200.0986
2200,PHISON,ANV0086A1070A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086A1070A,ICONN,236.9883,210.5048
2200,PHISON,ANV0086A1070A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086A1070A,RAPID,261.6160,232.3804
2200,PHISON,ANV0086A1070A,MAXUM-PLUS,214.1503,190.2190
2200,PHISON,ANV0086A1070A,ICONN-PLUS,249.2967,221.4378
2200,ENG,AEU0086B1011A,,0.0000,0.0000
2200,ENG,AEU0086B1011A,,0.0000,0.0000
2200,ENG,AEU0086B1011A,,0.0000,0.0000
2200,ENG,AEU0086B1011A,,0.0000,0.0000
2200,ENG,AEU0086B1011A,,0.0000,0.0000
2200,ENG,AEU0086B1011A,,0.0000,0.0000
2200,ENG,AEU0086B1011A,,0.0000,0.0000
2200,TRANSCEND,AEU0086B1011A,RAPID,104.6797,92.9817
2200,TRANSCEND,AEU0086B1011A,MAXUM-BASE,0.0000,0.0000
2200,TRANSCEND,AEU0086B1011A,MAXUM,90.0436,79.9812
2200,TRANSCEND,AEU0086B1011A,ICONN,94.7852,84.1929
2200,TRANSCEND,AEU0086B1011A,MAXUM-CU,0.0000,0.0000
2200,TRANSCEND,AEU0086B1011A,MAXUM-PLUS,85.5704,76.0079
2200,TRANSCEND,AEU0086B1011A,ICONN-PLUS,99.7489,88.6020
2200,PHISON,ANV0086B1006A,ICONN,136.4121,121.1680
2200,PHISON,ANV0086B1006A,MAXUM,230.0228,204.3177
2200,PHISON,ANV0086B1006A,MAXUM-PLUS,218.7037,194.2636
2200,PHISON,ANV0086B1006A,ICONN-PLUS,254.5856,226.1357
2200,PHISON,ANV0086B1006A,MAXUM-CU,0.0000,0.0000
2200,PHISON,ANV0086B1006A,MAXUM-BASE,0.0000,0.0000
2200,PHISON,ANV0086B1006A,RAPID,267.0499,237.2071
2200,ChipMOS,AAS008DR1006A,RAPID,483.4986,429.4677
2200,ChipMOS,AAS008DR1006A,MAXUM-CU,0.0000,0.0000
2200,ChipMOS,AAS008DR1006A,ICONN-PLUS,455.9427,404.9911
2200,ChipMOS,AAS008DR1006A,ICONN,455.9427,404.9911
2200,ChipMOS,AAS008DR1006A,MAXUM,963.6673,855.9775
2200,ChipMOS,AAS008DR1006A,MAXUM-PLUS,373.6095,331.8586
2200,ChipMOS,AAS008DR1006A,MAXUM-BASE,0.0000,0.0000
2200,EliteMT,AAS008DR2002A,MAXUM-BASE,0.0000,0.0000
2200,EliteMT,AAS008DR2002A,ICONN,0.0000,0.0000
2200,EliteMT,AAS008DR2002A,MAXUM,940.9971,835.8407
2200,EliteMT,AAS008DR2002A,RAPID,0.0000,0.0000
2200,EliteMT,AAS008DR2002A,MAXUM-CU,0.0000,0.0000
2200,EliteMT,AAS008DR2002A,ICONN-PLUS,0.0000,0.0000
2200,EliteMT,AAS008DR2002A,MAXUM-PLUS,0.0000,0.0000
2200,ChipMOS,AAS008DR1029A,MAXUM-BASE,0.0000,0.0000
2200,ChipMOS,AAS008DR1029A,ICONN,0.0000,0.0000
2200,ChipMOS,AAS008DR1029A,MAXUM,0.0000,0.0000
2200,ChipMOS,AAS008DR1029A,RAPID,0.0000,0.0000
2200,ChipMOS,AAS008DR1029A,ICONN-PLUS,0.0000,0.0000
2200,ChipMOS,AAS008DR1029A,MAXUM-CU,0.0000,0.0000
2200,ChipMOS,AAS008DR1029A,MAXUM-PLUS,0.0000,0.0000
2200,EliteMT,AAS008DR1029A,MAXUM,0.0000,0.0000
2200,EliteMT,AAS008DR1029A,MAXUM-BASE,0.0000,0.0000
2200,EliteMT,AAS008DR1029A,MAXUM-PLUS,0.0000,0.0000
2200,EliteMT,AAS008DR1029A,ICONN-PLUS,0.0000,0.0000
2200,EliteMT,AAS008DR1029A,RAPID,0.0000,0.0000
2200,EliteMT,AAS008DR1029A,MAXUM-CU,0.0000,0.0000
2200,EliteMT,AAS008DR1029A,ICONN,0.0000,0.0000
2200,EliteMT,AAS008DR1005B,RAPID,0.0000,0.0000
2200,EliteMT,AAS008DR1005B,MAXUM-BASE,0.0000,0.0000
2200,EliteMT,AAS008DR1005B,ICONN-PLUS,0.0000,0.0000
2200,EliteMT,AAS008DR1005B,ICONN,0.0000,0.0000
2200,EliteMT,AAS008DR1005B,MAXUM-PLUS,0.0000,0.0000
2200,EliteMT,AAS008DR1005B,MAXUM,0.0000,0.0000
2200,EliteMT,AAS008DR1005B,MAXUM-CU,0.0000,0.0000
2200,ChipMOS,AAS008DR1005B,ICONN,0.0000,0.0000
2200,ChipMOS,AAS008DR1005B,MAXUM,0.0000,0.0000
2200,ChipMOS,AAS008DR1005B,MAXUM-BASE,0.0000,0.0000
2200,ChipMOS,AAS008DR1005B,MAXUM-CU,0.0000,0.0000
2200,ChipMOS,AAS008DR1005B,MAXUM-PLUS,0.0000,0.0000
2200,ChipMOS,AAS008DR1005B,ICONN-PLUS,0.0000,0.0000
2200,ChipMOS,AAS008DR1005B,RAPID,0.0000,0.0000
2200,ETRON,ACD008DR1031A,UTC3000,0.0000,0.0000
