assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	N15VTE3C0  ,	2,	2470,	2020/4/19 下午 07:55:02,	WSM       ,	Y,	3720,	N15VTE3C0  ,	Senodia      ,	WLCSP          ,	000IAVT005               ,	F32791X2                                          ,	2455,	0,	3720,	A2,	Y,	TSOP  ,	VT,	ST480MS{DSPP}                                     ,	20200325-30              ,	N,	N,	0,	0,	20211202,	233442,	2020/4/11 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	ST480MS{DSPP}                                     ,	PROD        ,	2020/4/12 上午 12:00:00,	2020/4/13 上午 12:00:00,	2020/4/14 上午 12:00:00,	2020/4/15 上午 12:00:00,	2020/4/15 上午 12:00:00,	8 ,	,	 E C A A A                                                                      ,	                    ,	0,	 N,	     ,	VT02    ,	                         ,	,	,	白膠偏下                           ,	N15VTE3,	N15VTE3C0  ,	2,	2470,	2020/4/19 下午 07:55:02,	WSM       ,	Y,
	R20BWEM44  ,	2,	2470,	2022/6/7 上午 03:39:10,	WSM       ,	Y,	3720,	R20BWEM44  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG09A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220607,	33909,	2022/5/14 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEM,	R20BWEM44  ,	2,	2470,	2022/6/7 上午 03:39:10,	WSM       ,	Y,
	R20BWF651  ,	2,	2470,	2022/5/21 上午 12:31:12,	WSM       ,	Y,	3720,	R20BWF651  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKS26A                                          ,	20000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K5387                   ,	N,	N,	0,	0,	20220521,	15425,	2022/5/15 上午 12:00:00,	ENG                 ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/5/21 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/23 上午 12:00:00,	2022/5/23 上午 12:00:00,	2022/5/23 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	封合不良                           ,	R20BWF6,	R20BWF651  ,	2,	2470,	2022/5/21 上午 12:31:12,	WSM       ,	Y,
	R21BWA643  ,	2,	2470,	2022/6/5 上午 01:20:14,	WSM       ,	Y,	3720,	R21BWA643  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG19A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220605,	24712,	2022/5/16 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/22 上午 12:00:00,	2022/5/23 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	白膠變形                           ,	R21BWA6,	R21BWA643  ,	2,	2470,	2022/6/5 上午 01:20:14,	WSM       ,	Y,
	R21BWG204  ,	2,	2470,	2022/6/3 下午 05:54:46,	WSM       ,	Y,	3720,	R21BWG204  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG11A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220603,	175446,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG2,	R21BWG204  ,	2,	2470,	2022/6/3 下午 05:54:46,	WSM       ,	Y,
	R21BWG208  ,	2,	2470,	2022/6/4 上午 12:58:14,	WSM       ,	Y,	3720,	R21BWG208  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG11A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220604,	5813,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG2,	R21BWG208  ,	2,	2470,	2022/6/4 上午 12:58:14,	WSM       ,	Y,
	R21BWG212  ,	2,	2470,	2022/6/4 上午 07:50:24,	WSM       ,	Y,	3720,	R21BWG212  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG11A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220604,	75024,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG2,	R21BWG212  ,	2,	2470,	2022/6/4 上午 07:50:24,	WSM       ,	Y,
	R21BWG216  ,	2,	2470,	2022/6/4 下午 02:32:57,	WSM       ,	Y,	3720,	R21BWG216  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG11A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220604,	143257,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG2,	R21BWG216  ,	2,	2470,	2022/6/4 下午 02:32:57,	WSM       ,	Y,
	R21BWG220  ,	2,	2470,	2022/6/4 下午 09:23:18,	WSM       ,	Y,	3720,	R21BWG220  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG11A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220604,	212317,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG2,	R21BWG220  ,	2,	2470,	2022/6/4 下午 09:23:18,	WSM       ,	Y,
	R21BWG224  ,	2,	2470,	2022/6/5 上午 06:22:49,	WSM       ,	Y,	3720,	R21BWG224  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG11A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220605,	62249,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG2,	R21BWG224  ,	2,	2470,	2022/6/5 上午 06:22:49,	WSM       ,	Y,
	R21BWG228  ,	2,	2470,	2022/6/5 下午 01:03:31,	WSM       ,	Y,	3720,	R21BWG228  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG11A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220605,	130330,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG2,	R21BWG228  ,	2,	2470,	2022/6/5 下午 01:03:31,	WSM       ,	Y,
	R21BWG232  ,	2,	2470,	2022/6/5 下午 07:45:48,	WSM       ,	Y,	3720,	R21BWG232  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG11A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220605,	194547,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG2,	R21BWG232  ,	2,	2470,	2022/6/5 下午 07:45:48,	WSM       ,	Y,
	R21BWG236  ,	2,	2470,	2022/6/6 上午 02:17:40,	WSM       ,	Y,	3720,	R21BWG236  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG11A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220606,	21740,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG2,	R21BWG236  ,	2,	2470,	2022/6/6 上午 02:17:40,	WSM       ,	Y,
	R21BWG240  ,	2,	2470,	2022/6/6 上午 09:17:04,	WSM       ,	Y,	3720,	R21BWG240  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG11A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220606,	91703,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG2,	R21BWG240  ,	2,	2470,	2022/6/6 上午 09:17:04,	WSM       ,	Y,
	R21BWG244  ,	2,	2470,	2022/6/6 下午 04:18:41,	WSM       ,	Y,	3720,	R21BWG244  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG11A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220606,	161841,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG2,	R21BWG244  ,	2,	2470,	2022/6/6 下午 04:18:41,	WSM       ,	Y,
	R21BWG248  ,	2,	2470,	2022/6/6 下午 10:58:34,	WSM       ,	Y,	3720,	R21BWG248  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG11A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220606,	225834,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG2,	R21BWG248  ,	2,	2470,	2022/6/6 下午 10:58:34,	WSM       ,	Y,
	R21BWG252  ,	2,	2470,	2022/6/7 上午 05:39:32,	WSM       ,	Y,	3720,	R21BWG252  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG11A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220607,	53932,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG2,	R21BWG252  ,	2,	2470,	2022/6/7 上午 05:39:32,	WSM       ,	Y,
	R21BWG302  ,	2,	2470,	2022/6/5 下午 07:33:04,	WSM       ,	Y,	3720,	R21BWG302  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG10A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220605,	193303,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG3,	R21BWG302  ,	2,	2470,	2022/6/5 下午 07:33:04,	WSM       ,	Y,
	R21BWG306  ,	2,	2470,	2022/6/5 下午 11:09:13,	WSM       ,	Y,	3720,	R21BWG306  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG10A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220605,	230912,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG3,	R21BWG306  ,	2,	2470,	2022/6/5 下午 11:09:13,	WSM       ,	Y,
	R21BWG310  ,	2,	2470,	2022/6/6 上午 02:50:16,	WSM       ,	Y,	3720,	R21BWG310  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG10A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220606,	25016,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG3,	R21BWG310  ,	2,	2470,	2022/6/6 上午 02:50:16,	WSM       ,	Y,
	R21BWG314  ,	2,	2470,	2022/6/6 上午 06:11:22,	WSM       ,	Y,	3720,	R21BWG314  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG10A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220606,	61122,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG3,	R21BWG314  ,	2,	2470,	2022/6/6 上午 06:11:22,	WSM       ,	Y,
	R21BWG318  ,	2,	2470,	2022/6/6 上午 09:54:45,	WSM       ,	Y,	3720,	R21BWG318  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG10A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220606,	95445,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG3,	R21BWG318  ,	2,	2470,	2022/6/6 上午 09:54:45,	WSM       ,	Y,
	R21BWG322  ,	2,	2470,	2022/6/6 下午 01:27:13,	WSM       ,	Y,	3720,	R21BWG322  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG10A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220606,	132713,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG3,	R21BWG322  ,	2,	2470,	2022/6/6 下午 01:27:13,	WSM       ,	Y,
	R21BWG326  ,	2,	2470,	2022/6/6 下午 06:06:14,	WSM       ,	Y,	3720,	R21BWG326  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG10A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220606,	180614,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG3,	R21BWG326  ,	2,	2470,	2022/6/6 下午 06:06:14,	WSM       ,	Y,
	R21BWG330  ,	2,	2470,	2022/6/6 下午 09:39:11,	WSM       ,	Y,	3720,	R21BWG330  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG10A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220606,	213911,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG3,	R21BWG330  ,	2,	2470,	2022/6/6 下午 09:39:11,	WSM       ,	Y,
	R21BWG334  ,	2,	2470,	2022/6/7 上午 02:16:25,	WSM       ,	Y,	3720,	R21BWG334  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG10A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220607,	21625,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG3,	R21BWG334  ,	2,	2470,	2022/6/7 上午 02:16:25,	WSM       ,	Y,
	R21BWG338  ,	2,	2470,	2022/6/7 上午 06:00:55,	WSM       ,	Y,	3720,	R21BWG338  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG10A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220607,	60055,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG3,	R21BWG338  ,	2,	2470,	2022/6/7 上午 06:00:55,	WSM       ,	Y,
	R21BWG401  ,	2,	2470,	2022/6/5 下午 03:59:28,	WSM       ,	Y,	3720,	R21BWG401  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG13A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220605,	160028,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG4,	R21BWG401  ,	2,	2470,	2022/6/5 下午 03:59:28,	WSM       ,	Y,
	R21BWG405  ,	2,	2470,	2022/6/5 下午 07:38:17,	WSM       ,	Y,	3720,	R21BWG405  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG13A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220605,	193817,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG4,	R21BWG405  ,	2,	2470,	2022/6/5 下午 07:38:17,	WSM       ,	Y,
