bom_id,oper,part_id,qty
6A008250,2434,1011TR727A,9.167
6A008250,2070,1071F350L1,0.040
6A008250,2130,1071F76004,1.008
6A008250,2200,1091A06C41,78.844
6A008250,2300,1081E770A1,0.297
6A008250,2052,1101T70525,8.680
6A008250,2070,SUBMATWNV419,1000.000
6A008250,2130,SUBMATWNV196,1000.000
6A008250,2052,SUBMATSNV403,1000.000
6A008239,2052,1221C20040,6000.000
6A008239,2070,121101916A,1000.000
6A008239,2434,1011TR727A,9.167
6A008239,2070,1071F350L1,0.000
6A008239,2130,1071F76004,1.048
6A008239,3130,1071F76004,0.000
6A008239,2200,1091A06C41,86.804
6A008239,2300,1081E770A1,0.297
6A008239,2052,1101T70525,8.680
6A008239,2070,SUBMATWNV419,1000.000
6A008239,2130,SUBMATWNV519,1000.000
6A008239,3130,SUBMATWNV520,1000.000
6A008239,2052,SUBMATSNV388,1000.000
CC084192,2070,121101104A,1000.000
CC084192,2430,1011TR095A,5.500
CC084192,2070,1071P62022,0.695
CC084192,2200,1091A07T21,51.150
CC084192,2300,108117HFU8,0.222
CC084192,2410,1101L70545,84.000
MA048040,2070,1071P20251,0.747
MA048040,2200,1091A10C41,69.500
MA048040,2300,1081352003,0.110
MA048040,2410,1101L70535,48.000
MA048040,2430,1011TR011A,2.292
MA048040,2070,121100393A,1000.000
IA000064,3720,1011CA273A,0.008
OF016610,2300,108192HF36,0.000
OF016610,2070,120100169A,0.000
OF016610,3720,1011CA214A,0.014
OF016610,2070,1241FAC26S,0.000
X8192005,2070,1071F76005,0.893
X8192005,2130,1071F76005,0.904
X8192005,3130,1071F350L1,0.037
X8192005,2200,1091C08TP2,168.572
X8192005,2300,1081760LB7,0.340
X8192005,2410,1101L70530,192.000
X8192005,2070,SUBMATWQT016,1000.000
X8192005,2130,SUBMATWQT017,1000.000
X8192005,3130,SUBMATWQT015,1000.000
X8192005,2070,121102345A,1000.000
X8192005,2430,1011TR821A,8.594
MA024245,2070,121102018A,1000.000
MA024245,2430,1011TR076A,2.344
MA024245,2070,1071P20251,0.468
MA024245,2200,1091A07T21,11.604
MA024245,2300,1081G1250B,0.100
MA024245,2410,1101L70540,24.000
KQ067001,2070,121101933A,1000.000
KQ067001,2430,1011TR525A,4.231
KQ067001,2070,1071F76004,0.478
KQ067001,2200,1091G08PA4,32.514
KQ067001,2300,1081760LB7,0.120
KQ067001,2410,1101G30535,67.000
KQ067001,2070,SUBMATWAS105,2000.000
MR064030,2070,1071P20251,1.196
MR064030,2200,1091A08T41,148.900
MR064030,2300,1081G1250B,0.367
MR064030,2410,1101L70560,64.000
MR064030,2430,1011TR035A,7.640
MR064030,2070,121100907A,1000.000
TR048156,2070,120101053A,1000.000
TR048156,2430,1011TR070A,11.458
TR048156,2070,1071F76004,1.731
TR048156,2200,1091A07C21,78.056
TR048156,2300,1081G631H2,0.717
TR048156,2410,1231BAS00A,0.070
2J044037,2052,1221C20007,6000.000
2J044037,2052,1221D20001,1000.000
2J044037,2070,121102226A,1000.000
2J044037,2070,1071F76004,0.177
2J044037,2130,1071F310V5,1.378
2J044037,2200,1091A06C41,49.728
2J044037,3200,1091A06C41,33.878
2J044037,2300,1081A381C1,0.194
2J044037,2052,1101T70525,8.680
2J044037,2052,SUBMATSHQ294,1000.000
2J044037,2070,SUBMATWHQ147,1000.000
2J044037,2130,SUBMATWHQ183,1000.000
2J028036,2300,1081A381C1,0.200
OF016005,2410,1231BAS00A,0.070
OF016005,2070,120100169A,1000.000
OF016005,2300,108192HF36,0.012
OF016005,2070,1241FAC26S,0.083
XT345083,2052,1221C20016,15000.000
XT345083,2052,1221I20012,1000.000
XT345083,2052,1221I20011,1000.000
XT345083,2052,1221R20064,1000.000
XT345083,2052,1221R20005,1000.000
XT345083,2052,1221R20006,1000.000
XT345083,2070,121102141A,1000.000
XT345083,2430,1011TR755A,7.237
XT345083,2070,1071F76004,0.824
XT345083,2130,1071F76004,0.438
XT345083,3130,1071F310JB,1.412
XT345083,3330,1071F76001,4.236
XT345083,4130,1071F76001,5.648
XT345083,2200,1091A07C41,241.802
XT345083,3200,1091A07C41,177.248
XT345083,3400,1091A07C41,184.680
XT345083,2300,1081GE100C,0.387
XT345083,2052,1101T70525,8.680
XT345083,2410,1101L70528,345.000
XT345083,2070,SUBMATWCM510,2000.000
XT345083,2130,SUBMATWNV261,1000.000
XT345083,3130,SUBMATWNV492,1000.000
XT345083,3330,SUBMATWNV494,3000.000
XT345083,4130,SUBMATWNV494,4000.000
XT345083,2052,SUBMATSNV367,1000.000
XT153257,2052,1221C20036,2000.000
XT153257,2070,121101938A,1000.000
XT153257,2430,1011TR439A,7.237
XT153257,2070,1071F350L1,0.067
XT153257,2130,1071F76004,2.934
XT153257,2200,1091A07C41,177.268
XT153257,2300,1081G771F1,0.262
XT153257,2052,1101T70525,8.680
XT153257,2410,1101L75830,153.000
XT153257,2070,SUBMATWNV192,1000.000
XT153257,2130,SUBMATWNV477,2000.000
XT153257,2052,SUBMATSNV421,1000.000
XT153251,2052,1221C20036,2000.000
XT153251,2070,121101938A,1000.000
XT153251,2430,1011TR439A,7.237
XT153251,2070,1071F350L1,0.068
XT153251,2130,1071F76004,1.488
XT153251,2200,1091A07C41,151.646
XT153251,2300,1081G771F1,0.231
XT153251,2052,1101T70525,8.680
XT153251,2410,1101L75830,153.000
XT153251,2070,SUBMATWNV192,1000.000
XT153251,2130,SUBMATWNV529,1000.000
XT153251,2052,SUBMATSNV416,1000.000
RP036001,2070,121102123A,1000.000
RP036001,2430,1011TR784A,2.918
RP036001,2070,1070P49004,0.982
RP036001,2200,1091A07T21,53.318
RP036001,2300,1081G77104,0.054
RP036001,2410,1101GA3545,36.000
IA000163,3720,1011CA363A,0.008
EP078012,2070,121102340A,1000.000
EP078012,2430,1011TR819A,6.875
EP078012,2070,1071P62022,4.004
EP078012,2200,1091A06C21,72.508
EP078012,2300,1081G77105,0.248
EP078012,2410,1101L73245,78.000
TS066033,2070,120100857A,1000.000
TS066033,2430,1011TR024B,10.185
TS066033,2070,1071F76004,0.225
TS066033,2200,1091G08PA4,138.916
TS066033,2300,108192HF25,0.720
TS066033,2410,1231BAS00A,0.070
XJ024089,2070,121101766A,1000.000
XJ024089,2430,1011TR076A,2.292
XJ024089,2070,1071F310JB,0.445
XJ024089,2130,1071F310JB,0.445
XJ024089,3130,1071F310JB,0.445
XJ024089,3330,1071F310JB,0.445
XJ024089,2200,1091A07T41,23.832
XJ024089,3200,1091A07T41,26.546
XJ024089,3400,1091A07T41,36.500
XJ024089,3600,1091A10T41,36.800
XJ024089,2300,1081G1250B,0.099
XJ024089,2410,1101L70540,24.000
XJ024089,2070,SUBMATWVG022,1000.000
XJ024089,2130,SUBMATWVG022,1000.000
XJ024089,3130,SUBMATWVG022,1000.000
XJ024089,3330,SUBMATWVG022,1000.000
XT153244,2052,1221C20016,2000.000
XT153244,2070,121101634A,1000.000
XT153244,2430,1011TR439A,7.237
XT153244,2070,1071F76004,0.138
XT153244,2130,1071F76004,1.443
XT153244,2200,1091A07C21,162.440
XT153244,2300,1081G771F1,0.201
XT153244,2052,1101T70525,8.680
XT153244,2410,1101L70530,153.000
XT153244,2070,SUBMATWVG005,1000.000
XT153244,2130,SUBMATWVG003,1000.000
XT153244,2052,SUBMATSVG023,1000.000
EI096025,2070,121101963A,1000.000
EI096025,2070,1071P62022,2.948
EI096025,2200,1091A07T21,83.618
EI096025,2300,108117HFU8,0.222
EI096025,2410,1101L70545,96.000
EI096025,2430,1011TR733A,5.263
6A008150,2052,1221C20040,6000.000
6A008150,2070,121101916A,1000.000
6A008150,2434,1011TR727A,9.167
6A008150,2070,1071F76004,0.000
6A008150,2130,1071F350L1,0.059
6A008150,2200,1091G07PA4,82.756
6A008150,2300,1081E770A1,0.297
6A008150,2052,1101T70525,8.680
6A008150,2052,SUBMATSZA007,1000.000
6A008150,2070,SUBMATWZA011,1000.000
6A008150,2130,SUBMATWZA012,1000.000
YQ008152,2070,120101059A,1000.000
YQ008152,2430,1011TR011A,2.292
YQ008152,2070,1071F76004,0.504
YQ008152,2130,1071F310JB,0.504
YQ008152,2200,1091A07T21,16.500
YQ008152,3200,1091A07T21,14.590
YQ008152,2300,108192HF4A,0.130
YQ008152,2410,1231BAS00A,0.070
YQ008152,2070,SUBMATWAB177,1000.000
YQ008152,2130,SUBMATWAB178,1000.000
TN054110,2070,1071P49001,1.150
TN054110,2200,1091A07T21,119.000
TN054110,2300,108192HF25,0.720
TN054110,2410,1231BAS00A,0.070
TN054110,2430,1011TR028A,10.417
TN054110,2070,120100600A,1000.000
NN178002,2070,121102176A,1000.000
NN178002,2430,1011TR424B,5.952
NN178002,2070,1071F76004,0.402
NN178002,2200,1091A07T21,102.792
NN178002,2300,1081760LB7,0.255
NN178002,2410,1101L70530,178.000
N9134015,2070,121102117A,1000.000
N9134015,2430,1011TR678A,6.579
N9134015,2070,1071F76004,0.402
N9134015,2200,1091A07T21,138.574
N9134015,2300,1081760LB7,0.232
N9134015,2410,1101L70542,134.000
NC090095,2070,121102393A,1000.000
NC090095,2430,1011TR435A,4.688
NC090095,2070,1071F76004,0.627
NC090095,2200,1091A07T21,141.000
NC090095,2300,1081G1250B,0.225
NC090095,2410,1101L70542,90.000
YQ008170,2070,120101061A,1000.000
YQ008170,2430,1011TR011A,2.344
YQ008170,2070,1071F76004,0.707
YQ008170,2200,1091A07T21,10.490
YQ008170,2300,108192HF4A,0.130
YQ008170,2410,1231BAS00A,0.070
MA024288,2070,121102404A,1000.000
MA024288,2430,1011TR076A,2.344
MA024288,2070,1071F76004,0.056
MA024288,2200,1091A07T21,21.164
MA024288,2300,1081G1250B,0.099
MA024288,2410,1101L70540,24.000
YQ008237,2070,120101119A,1000.000
YQ008237,2430,1011TR011A,2.344
YQ008237,2070,1071F76004,0.339
YQ008237,2130,1071F310JB,0.339
YQ008237,2200,1091A07T21,13.292
YQ008237,3200,1091A07T21,13.932
YQ008237,2300,108192HF4B,0.117
YQ008237,2410,1231BAS00A,0.070
YQ008237,2070,SUBMATWAB033,1000.000
YQ008237,2130,SUBMATWAB034,1000.000
KE162044,2070,121102264A,1000.000
KE162044,2430,1011TR687A,4.545
KE162044,2070,1071F76004,0.408
KE162044,2130,1071F76001,0.463
KE162044,2200,1091G08PA4,275.264
KE162044,2300,1081760LB7,0.168
KE162044,2410,1101G30530,162.000
KE162044,2070,SUBMATWAS116,1000.000
KE162044,2130,SUBMATWAS117,1000.000
D5016092,2052,1221C20008,4000.000
D5016092,2052,1221C20005,2000.000
D5016092,2070,121102371A,1000.000
D5016092,2430,1011TR588B,11.224
D5016092,2070,1071F76004,0.077
D5016092,2130,1071F76004,0.845
D5016092,2200,1091A07T41,211.780
D5016092,2300,1081G1250B,0.478
D5016092,2052,1101T70525,8.680
D5016092,2070,SUBMATWAW097,1000.000
D5016092,2130,SUBMATWAW148,1000.000
D5016092,2052,SUBMATSAW032,1000.000
D5016093,2052,1221C20005,2000.000
D5016093,2052,1221C20008,4000.000
D5016093,2070,121102372A,1000.000
D5016093,2430,1011TR588B,11.224
D5016093,2070,1071F76004,0.077
D5016093,2130,1071F76004,1.048
D5016093,2200,1091A07T21,233.574
D5016093,2300,1081G1250B,0.478
D5016093,2052,1101T70525,8.680
D5016093,2070,SUBMATWAW097,1000.000
D5016093,2130,SUBMATWAW149,1000.000
D5016093,2052,SUBMATSAW033,1000.000
XU084013,2300,10819740Z2,0.191
XU084013,2410,1101L70545,84.000
XU084013,2430,1011TR057B,6.791
XU084013,2070,121101167A,1000.000
XU084013,2070,1071F76004,0.992
XU084013,2130,1071F310V4,0.992
XU084013,2200,1091A09C21,259.570
XU084013,3200,1091A09C21,266.280
XU084013,2130,SUBMATWBU022,1000.000
XU084013,2070,SUBMATWBU021,1000.000
XI168002,2070,121102177A,1000.000
XI168002,2430,1011TR799A,6.548
XI168002,2070,1071F76005,0.630
XI168002,2130,1071F310JB,0.630
XI168002,2200,1091A07C21,106.866
XI168002,3200,1091A07C21,124.758
XI168002,2300,1081G1250B,0.340
XI168002,2410,1101L70533,168.000
XI168002,2070,SUBMATWBU065,1000.000
XI168002,2130,SUBMATWBU055,1000.000
IA000013,3720,1011CA190A,0.027
EL096097,2070,121102174A,1000.000
EL096097,2430,1011TR703A,5.556
EL096097,2070,1071P62022,1.748
EL096097,2200,1091A07T41,66.932
EL096097,2300,108117HFU8,0.207
EL096097,2410,1101L70545,96.000
X0252011,2070,121102006B,1000.000
X0252011,2430,1011TR726A,9.821
X0252011,2070,1071F90020,6.924
X0252011,2200,1091A07C41,248.500
X0252011,2300,10819740Z2,0.302
X0252011,2410,1101L73245,252.000
X0252011,2070,SUBMATWEU043,4000.000
X2252015,2070,121102006B,1000.000
X2252015,2430,1011TR726A,9.821
X2252015,2070,1071F90020,3.290
X2252015,2130,1071F90010,3.290
X2252015,3130,1071F90010,6.580
X2252015,2200,1091A07C41,198.430
X2252015,3200,1091A07C41,212.580
X2252015,2300,10819740Z3,0.330
X2252015,2410,1101L73245,252.000
X2252015,2070,SUBMATWEU041,2000.000
X2252015,2130,SUBMATWEU042,2000.000
X2252015,3130,SUBMATWEU042,4000.000
2J044032,2052,1221C20007,6000.000
2J044032,2052,1221D20001,1000.000
2J044032,2070,121102226A,1000.000
2J044032,2070,1071F76004,0.175
2J044032,2130,1071F40001,1.350
2J044032,2200,1091A06C41,49.728
2J044032,3200,1091A06C41,33.878
2J044032,2300,1081A381C1,0.193
2J044032,2052,1101T70525,8.680
2J044032,2070,SUBMATWHQ147,1000.000
2J044032,2130,SUBMATWHQ178,1000.000
2J044032,2052,SUBMATSHQ287,1000.000
5H022005,2070,121101781B,1000.000
5H022005,2070,1071F76004,1.453
5H022005,2200,1091A06C41,22.496
5H022005,2300,1081A381C1,0.142
C9078034,2070,1071P62001,2.132
C9078034,2200,1091A06C21,55.952
C9078034,2300,1081G77105,0.185
C9078034,2410,1101L73245,78.000
C9078034,2430,1010TR268A,4.583
C9078034,2070,121100988A,1000.000
UK319003,2052,1221R20049,9000.000
UK319003,2070,121101827A,1000.000
UK319003,2430,1011TR743A,5.238
UK319003,2070,1241F6317A,0.200
UK319003,2300,1081GE100B,0.227
UK319003,2052,1101T70525,8.680
UK319003,2052,SUBMATSNV032,1000.000
UK319003,2410,1101L75830,319.000
Y3012002,2410,1231BAS00A,0.070
Y3012002,2300,10819240H5,0.008
Y3012002,2070,120100153A,1000.000
Y3012002,2070,1241FAC26S,0.083
XT153246,2052,1221C20016,2000.000
XT153246,2070,121102307A,1000.000
XT153246,2430,1011TR439A,7.237
XT153246,2070,1071F350L1,0.133
XT153246,2130,1071F76004,2.274
XT153246,2200,1091A08C41,171.380
XT153246,2300,1081760LB7,0.322
XT153246,2052,1101T70525,8.680
XT153246,2410,1101L75830,153.000
XT153246,2070,SUBMATWNV450,1000.000
XT153246,2130,SUBMATWNV452,2000.000
XT153246,2052,SUBMATSNV405,1000.000
XT153247,2052,1221C20016,2000.000
XT153247,2070,121102307A,1000.000
XT153247,2430,1011TR439A,7.237
XT153247,2070,1071F350L1,0.133
XT153247,2130,1071F76004,4.548
XT153247,2200,1091A08C41,223.954
XT153247,2300,1081760LB7,0.322
XT153247,2052,1101T70525,8.680
XT153247,2410,1101L75830,153.000
XT153247,2070,SUBMATWNV450,1000.000
XT153247,2130,SUBMATWNV453,4000.000
XT153247,2052,SUBMATSNV406,1000.000
X2132460,2070,121102061A,1000.000
X2132460,2430,1011TR726A,9.821
X2132460,2070,1071F90020,4.856
X2132460,2200,1091A07C41,317.838
X2132460,2300,1081GE100C,0.285
X2132460,2410,1101L70542,132.000
X2132460,2070,SUBMATWNV514,4000.000
TV048272,2070,120100526B,1000.000
TV048272,2430,1011TR070A,11.458
TV048272,2070,1071P49002,2.889
TV048272,2130,1071P49002,4.215
TV048272,2200,1091A07C41,86.766
TV048272,2300,108197HF03,0.778
TV048272,2410,1231BAS00A,0.070
TV048272,2070,SUBMATWOK069,1000.000
TV048272,2130,SUBMATWOK068,1000.000
