wrto_route,wrto_oper,wrto_seq_num,wrto_opr_shrt_desc
BGA405,2418,26,WTC
BGA405,2410,27,S/P
BGA405,2430,28,F/S
BGA405,2440,29,O/S
BGA405,2450,30,L/S
BGA405,2460,31,F/V
BGA405,2470,32,4IP
BGA405,2480,33,PACK
BGA405,2490,34,SHIP
BGA445,2000,1,IQC
BGA445,2003,2,TPM
BGA445,2005,3,TAPING
BGA445,2010,4,LAPPING
BGA445,2020,5,A21 QUEUE
BGA445,2030,6,W/M
BGA445,2040,7,D/S
BGA445,2050,8,A31
BGA445,2060,9,2IP
BGA445,2070,10,D/A
BGA445,2080,11,D/A CURE
BGA445,2150,12,PLASMA
BGA445,2090,13,POST D/A Q
BGA445,2200,14,W/B
BGA445,2209,15,BMP
BGA445,2210,16,3IP
BGA445,2225,17,F/C
BGA445,2250,18,PLASMA
BGA445,2230,19,M/D QUEUE
BGA445,2300,20,M/D
BGA445,2320,21,T/M
BGA445,6000,22,WTC2
BGA445,2330,23,PMC
BGA445,2405,24,PLASMA
BGA445,2418,25,WTC
BGA445,2410,26,S/P
BGA445,2430,27,F/S
BGA445,2435,28,P/P
BGA445,2440,29,O/S
BGA445,2450,30,L/S
BGA445,2460,31,F/V
BGA445,2470,32,4IP
BGA445,2480,33,PACK
BGA445,2490,34,SHIP
BGA448,2000,1,IQC
BGA448,2003,2,TPM
BGA448,2005,3,TAPING
BGA448,2010,4,LAPPING
BGA448,2020,5,A21 QUEUE
BGA448,2030,6,W/M
BGA448,2040,7,D/S
BGA448,2050,8,A31
BGA448,2056,9,AOI
BGA448,2059,10,AOIR
BGA448,2060,11,2IP
BGA448,2070,12,D/A
BGA448,2080,13,D/A CURE
BGA448,2150,14,PLASMA
BGA448,2090,15,POST D/A Q
BGA448,2200,16,W/B
BGA448,2210,17,3IP
BGA448,2250,18,PLASMA
BGA448,2230,19,M/D QUEUE
BGA448,2300,20,M/D
BGA448,2320,21,T/M
BGA448,6000,22,WTC2
BGA448,2330,23,PMC
BGA448,2405,24,PLASMA
BGA448,2418,25,WTC
BGA448,2410,26,S/P
BGA448,2430,27,F/S
BGA448,2435,28,P/P
BGA448,2440,29,O/S
BGA448,2450,30,L/S
BGA448,2460,31,F/V
BGA448,2470,32,4IP
BGA448,2480,33,PACK
BGA448,2490,34,SHIP
BGA452,2000,1,IQC
BGA452,2003,2,TPM
BGA452,2005,3,TAPING
BGA452,2010,4,LAPPING
BGA452,2020,5,A21 QUEUE
BGA452,2030,6,W/M
BGA452,2040,7,D/S
BGA452,2050,8,A31
BGA452,2060,9,2IP
BGA452,2070,10,D/A
BGA452,2080,11,D/A CURE
BGA452,2150,12,PLASMA
BGA452,2090,13,POST D/A Q
BGA452,2200,14,W/B
BGA452,2210,15,3IP
BGA452,2250,16,PLASMA
BGA452,2230,17,M/D QUEUE
BGA452,2300,18,M/D
BGA452,2320,19,T/M
BGA452,6000,20,WTC2
BGA452,2330,21,PMC
BGA452,2405,22,PLASMA
BGA452,2418,23,WTC
BGA452,2410,24,S/P
BGA452,2430,25,F/S
BGA452,2435,26,P/P
BGA452,2440,27,O/S
BGA452,2450,28,L/S
BGA452,2460,29,F/V
BGA452,2470,30,4IP
BGA452,2480,31,PACK
BGA452,2490,32,SHIP
BGA453,2000,1,IQC
BGA453,2003,2,TPM
BGA453,2005,3,TAPING
BGA453,2010,4,LAPPING
BGA453,2020,5,A21 QUEUE
BGA453,2030,6,W/M
BGA453,2040,7,D/S
BGA453,2050,8,A31
BGA453,2056,9,AOI
BGA453,2059,10,AOIR
BGA453,2060,11,2IP
BGA453,2070,12,D/A
BGA453,2080,13,D/A CURE
BGA453,2150,14,PLASMA
BGA453,2090,15,POST D/A Q
BGA453,2200,16,W/B
BGA453,2210,17,3IP
BGA453,2250,18,PLASMA
BGA453,2230,19,M/D QUEUE
BGA453,2300,20,M/D
BGA453,2320,21,T/M
BGA453,6000,22,WTC2
BGA453,2330,23,PMC
BGA453,2405,24,PLASMA
BGA453,2418,25,WTC
BGA453,2410,26,S/P
BGA453,2430,27,F/S
BGA453,2435,28,P/P
BGA453,2440,29,O/S
BGA453,2450,30,L/S
BGA453,2460,31,F/V
BGA453,2470,32,4IP
BGA453,2480,33,PACK
BGA453,2490,34,SHIP
BGA502,2000,1,IQC
BGA502,2003,2,TPM
BGA502,2005,3,TAPING
BGA502,2010,4,LAPPING
BGA502,2020,5,A21 QUEUE
BGA502,2030,6,W/M
BGA502,2036,7,LGV
BGA502,2040,8,D/S
BGA502,2050,9,A31
BGA502,2056,10,AOI
BGA502,2059,11,AOIR
BGA502,2060,12,2IP
BGA502,2061,13,UV
BGA502,2070,14,D/A
BGA502,2080,15,D/A CURE
BGA502,2150,16,PLASMA
BGA502,2090,17,POST D/A Q
BGA502,2200,18,W/B
BGA502,2210,19,3IP
BGA502,2250,20,PLASMA
BGA502,2230,21,M/D QUEUE
BGA502,2300,22,M/D
BGA502,2320,23,T/M
BGA502,6000,24,WTC2
BGA502,2330,25,PMC
BGA502,2405,26,PLASMA
BGA502,2418,27,WTC
BGA502,2410,28,S/P
BGA502,2430,29,F/S
BGA502,2440,30,O/S
BGA502,2450,31,L/S
BGA502,2460,32,F/V
BGA502,2470,33,4IP
BGA502,2480,34,PACK
BGA502,2490,35,SHIP
BGA521,2000,1,IQC
BGA521,2003,2,TPM
BGA521,2005,3,TAPING
BGA521,2010,4,LAPPING
BGA521,2020,5,A21 QUEUE
BGA521,2030,6,W/M
BGA521,2040,7,D/S
BGA521,2050,8,A31
BGA521,2060,9,2IP
BGA521,2061,10,UV
BGA521,2070,11,D/A
BGA521,2080,12,D/A CURE
BGA521,2150,13,PLASMA
BGA521,2090,14,POST D/A Q
BGA521,2200,15,W/B
BGA521,2209,16,BMP
BGA521,2210,17,3IP
BGA521,2250,18,PLASMA
BGA521,2230,19,M/D QUEUE
BGA521,2300,20,M/D
BGA521,2320,21,T/M
BGA521,2330,22,PMC
BGA521,2405,23,PLASMA
BGA521,2418,24,WTC
BGA521,2410,25,S/P
BGA521,2430,26,F/S
BGA521,2435,27,P/P
BGA521,2440,28,O/S
BGA521,2450,29,L/S
BGA521,2460,30,F/V
BGA521,2470,31,4IP
BGA521,2480,32,PACK
BGA521,2490,33,SHIP
BGA529,2000,1,IQC
BGA529,2003,2,TPM
BGA529,2005,3,TAPING
BGA529,2010,4,LAPPING
BGA529,2020,5,A21 QUEUE
BGA529,2030,6,W/M
BGA529,2040,7,D/S
BGA529,2050,8,A31
BGA529,2060,9,2IP
BGA529,2070,10,D/A
BGA529,2080,11,D/A CURE
BGA529,2150,12,PLASMA
BGA529,2090,13,POST D/A Q
BGA529,2200,14,W/B
BGA529,2205,15,A41
BGA529,2210,16,3IP
BGA529,2250,17,PLASMA
BGA529,2230,18,M/D QUEUE
BGA529,2300,19,M/D
BGA529,2310,20,B/M
BGA529,2330,21,PMC
BGA529,2461,22,FV2
BGA529,2460,23,F/V
BGA529,2470,24,4IP
BGA529,2480,25,PACK
BGA529,2490,26,SHIP
BGA622,2000,1,IQC
BGA622,2003,2,TPM
BGA622,2005,3,TAPING
BGA622,2010,4,LAPPING
BGA622,2020,5,A21 QUEUE
BGA622,2030,6,W/M
BGA622,2040,7,D/S
BGA622,2050,8,A31
BGA622,2060,9,2IP
BGA622,2061,10,UV
BGA622,2070,11,D/A
BGA622,2080,12,D/A CURE
BGA622,2150,13,PLASMA
BGA622,2090,14,POST D/A Q
BGA622,2200,15,W/B
BGA622,2210,16,3IP
BGA622,2250,17,PLASMA
BGA622,2230,18,M/D QUEUE
BGA622,2300,19,M/D
BGA622,2320,20,T/M
BGA622,6000,21,WTC2
BGA622,2330,22,PMC
BGA622,2405,23,PLASMA
BGA622,2410,24,S/P
BGA622,2430,25,F/S
BGA622,2440,26,O/S
BGA622,2450,27,L/S
BGA622,2460,28,F/V
BGA622,2470,29,4IP
BGA622,2480,30,PACK
BGA622,2490,31,SHIP
BGA626,2000,1,IQC
BGA626,2003,2,TPM
BGA626,2005,3,TAPING
BGA626,2006,4,PLP
BGA626,2009,5,S/D
BGA626,2010,6,LAPPING
BGA626,2030,7,W/M
BGA626,2033,8,DSP
BGA626,2050,9,A31
BGA626,2056,10,AOI
BGA626,2059,11,AOIR
BGA626,2060,12,2IP
BGA626,2061,13,UV
BGA626,2070,14,D/A
BGA626,2080,15,D/A CURE
BGA626,2150,16,PLASMA
BGA626,2090,17,POST D/A Q
BGA626,2200,18,W/B
BGA626,2210,19,3IP
BGA626,2250,20,PLASMA
BGA626,2230,21,M/D QUEUE
BGA626,2300,22,M/D
BGA626,2320,23,T/M
BGA626,6000,24,WTC2
BGA626,2330,25,PMC
BGA626,2405,26,PLASMA
BGA626,2410,27,S/P
BGA626,2430,28,F/S
BGA626,2440,29,O/S
BGA626,2450,30,L/S
BGA626,2460,31,F/V
BGA626,2470,32,4IP
BGA626,2480,33,PACK
BGA626,2490,34,SHIP
BGA721,2000,1,IQC
BGA721,2003,2,TPM
BGA721,2005,3,TAPING
BGA721,2010,4,LAPPING
BGA721,2020,5,A21 QUEUE
BGA721,2030,6,W/M
BGA721,2040,7,D/S
BGA721,2050,8,A31
BGA721,2060,9,2IP
BGA721,2061,10,UV
BGA721,2070,11,D/A
BGA721,2080,12,D/A CURE
BGA721,2150,13,PLASMA
BGA721,2090,14,POST D/A Q
BGA721,2200,15,W/B
BGA721,2210,16,3IP
BGA721,2250,17,PLASMA
BGA721,2230,18,M/D QUEUE
BGA721,2300,19,M/D
BGA721,6000,20,WTC2
BGA721,2330,21,PMC
BGA721,2320,22,T/M
BGA721,2405,23,PLASMA
BGA721,2418,24,WTC
BGA721,2410,25,S/P
BGA721,2430,26,F/S
BGA721,2435,27,P/P
BGA721,2440,28,O/S
BGA721,2450,29,L/S
BGA721,2460,30,F/V
BGA721,2470,31,4IP
BGA721,2480,32,PACK
BGA721,2490,33,SHIP
BGA734,2000,1,IQC
BGA734,2003,2,TPM
BGA734,2005,3,TAPING
BGA734,2010,4,LAPPING
BGA734,2020,5,A21 QUEUE
BGA734,2030,6,W/M
BGA734,2040,7,D/S
BGA734,2050,8,A31
BGA734,2060,9,2IP
BGA734,2061,10,UV
BGA734,2070,11,D/A
BGA734,2080,12,D/A CURE
BGA734,2150,13,PLASMA
BGA734,2090,14,POST D/A Q
BGA734,2200,15,W/B
BGA734,2205,16,A41
BGA734,2210,17,3IP
BGA734,2250,18,PLASMA
BGA734,2230,19,M/D QUEUE
BGA734,2300,20,M/D
BGA734,2320,21,T/M
BGA734,6000,22,WTC2
BGA734,2330,23,PMC
BGA734,2405,24,PLASMA
BGA734,2410,25,S/P
BGA734,2430,26,F/S
BGA734,2440,27,O/S
BGA734,2450,28,L/S
BGA734,2460,29,F/V
BGA734,2470,30,4IP
BGA734,2480,31,PACK
BGA734,2490,32,SHIP
BGA735,2000,1,IQC
BGA735,2003,2,TPM
BGA735,2005,3,TAPING
BGA735,2010,4,LAPPING
BGA735,2020,5,A21 QUEUE
BGA735,2030,6,W/M
BGA735,2040,7,D/S
BGA735,2050,8,A31
BGA735,2056,9,AOI
BGA735,2059,10,AOIR
BGA735,2060,11,2IP
BGA735,2061,12,UV
BGA735,2070,13,D/A
BGA735,2080,14,D/A CURE
BGA735,2150,15,PLASMA
BGA735,2090,16,POST D/A Q
BGA735,2200,17,W/B
BGA735,2205,18,A41
BGA735,2210,19,3IP
BGA735,2250,20,PLASMA
BGA735,2230,21,M/D QUEUE
BGA735,2300,22,M/D
BGA735,2320,23,T/M
BGA735,6000,24,WTC2
BGA735,2330,25,PMC
BGA735,2405,26,PLASMA
BGA735,2410,27,S/P
BGA735,2430,28,F/S
BGA735,2440,29,O/S
BGA735,2450,30,L/S
BGA735,2460,31,F/V
BGA735,2470,32,4IP
BGA735,2480,33,PACK
BGA735,2490,34,SHIP
BGA739,2000,1,IQC
BGA739,2003,2,TPM
BGA739,2005,3,TAPING
BGA739,2010,4,LAPPING
BGA739,2020,5,A21 QUEUE
BGA739,2030,6,W/M
BGA739,2040,7,D/S
BGA739,2050,8,A31
BGA739,2060,9,2IP
BGA739,2061,10,UV
BGA739,2070,11,D/A
BGA739,2080,12,D/A CURE
BGA739,2150,13,PLASMA
BGA739,2090,14,POST D/A Q
BGA739,2200,15,W/B
BGA739,2209,16,BMP
BGA739,2210,17,3IP
BGA739,2250,18,PLASMA
BGA739,2230,19,M/D QUEUE
BGA739,2300,20,M/D
BGA739,2320,21,T/M
BGA739,6000,22,WTC2
BGA739,2330,23,PMC
BGA739,2405,24,PLASMA
BGA739,2418,25,WTC
BGA739,2410,26,S/P
BGA739,2430,27,F/S
BGA739,2435,28,P/P
BGA739,2440,29,O/S
BGA739,2450,30,L/S
BGA739,2460,31,F/V
BGA739,2470,32,4IP
BGA739,2480,33,PACK
BGA739,2490,34,SHIP
BGA740,2000,1,IQC
BGA740,2003,2,TPM
BGA740,2005,3,TAPING
BGA740,2010,4,LAPPING
BGA740,2020,5,A21 QUEUE
BGA740,2030,6,W/M
BGA740,2040,7,D/S
BGA740,2050,8,A31
BGA740,2060,9,2IP
BGA740,2061,10,UV
BGA740,2070,11,D/A
BGA740,2080,12,D/A CURE
BGA740,2150,13,PLASMA
BGA740,2090,14,POST D/A Q
BGA740,2200,15,W/B
BGA740,2210,16,3IP
BGA740,2250,17,PLASMA
BGA740,2230,18,M/D QUEUE
BGA740,2300,19,M/D
BGA740,2320,20,T/M
BGA740,6000,21,WTC2
BGA740,2330,22,PMC
BGA740,2405,23,PLASMA
BGA740,2418,24,WTC
BGA740,2410,25,S/P
BGA740,2430,26,F/S
BGA740,2440,27,O/S
BGA740,2450,28,L/S
BGA740,2460,29,F/V
BGA740,2470,30,4IP
BGA740,2480,31,PACK
BGA740,2490,32,SHIP
BGA742,2000,1,IQC
BGA742,2003,2,TPM
BGA742,2005,3,TAPING
BGA742,2010,4,LAPPING
BGA742,2020,5,A21 QUEUE
BGA742,2030,6,W/M
BGA742,2040,7,D/S
BGA742,2050,8,A31
BGA742,2060,9,2IP
BGA742,2061,10,UV
BGA742,2070,11,D/A
BGA742,2080,12,D/A CURE
BGA742,2150,13,PLASMA
BGA742,2090,14,POST D/A Q
BGA742,2200,15,W/B
BGA742,2205,16,A41
BGA742,2209,17,BMP
BGA742,2210,18,3IP
BGA742,2250,19,PLASMA
BGA742,2230,20,M/D QUEUE
BGA742,2300,21,M/D
BGA742,2320,22,T/M
BGA742,6000,23,WTC2
BGA742,2330,24,PMC
BGA742,2405,25,PLASMA
BGA742,2410,26,S/P
BGA742,2430,27,F/S
BGA742,2435,28,P/P
BGA742,2440,29,O/S
BGA742,2450,30,L/S
BGA742,2460,31,F/V
BGA742,2470,32,4IP
BGA742,2480,33,PACK
BGA742,2490,34,SHIP
BGA749,2000,1,IQC
BGA749,2003,2,TPM
BGA749,2005,3,TAPING
BGA749,2010,4,LAPPING
BGA749,2020,5,A21 QUEUE
BGA749,2030,6,W/M
BGA749,2040,7,D/S
BGA749,2050,8,A31
BGA749,2056,9,AOI
BGA749,2059,10,AOIR
BGA749,2060,11,2IP
BGA749,2061,12,UV
BGA749,2070,13,D/A
BGA749,2080,14,D/A CURE
BGA749,2150,15,PLASMA
BGA749,2090,16,POST D/A Q
BGA749,2200,17,W/B
BGA749,2205,18,A41
BGA749,2210,19,3IP
BGA749,2250,20,PLASMA
BGA749,2230,21,M/D QUEUE
BGA749,2300,22,M/D
BGA749,6000,23,WTC2
BGA749,2330,24,PMC
BGA749,2320,25,T/M
BGA749,2405,26,PLASMA
BGA749,2410,27,S/P
BGA749,2430,28,F/S
BGA749,2440,29,O/S
BGA749,2450,30,L/S
BGA749,2460,31,F/V
BGA749,2470,32,4IP
BGA749,2480,33,PACK
BGA749,2490,34,SHIP
BGADAE01,5030,1,SLM
BGADAE01,5070,2,PSC
BGADAF01,5030,1,SLM
BGADAF01,5070,2,PSC
BGADAF01,2064,3,PLASMA
BGAPRT01,5030,1,SLM
BGAPRT01,5050,2,PRT
BGAPRT01,5060,3,PRTC
BGAPRT01,5065,4,QRM
BGAPRT02,5030,1,SLM
BGAPRT02,5040,2,SC
BGAPRT02,5050,3,PRT
BGAPRT02,5060,4,PRTC
BGAPRT02,5065,5,QRM
BGASMT01,5070,1,PSC
BGASMT01,2064,2,PLASMA
CON127,2000,1,IQC
CON127,2003,2,TPM
CON127,2005,3,TAPING
CON127,2010,4,LAPPING
CON127,2020,5,A21 QUEUE
CON127,2030,6,W/M
CON127,2040,7,D/S
CON127,2050,8,A31
CON127,2060,9,2IP
CON127,2070,10,D/A
CON127,2080,11,D/A CURE
CON127,2150,12,PLASMA
CON127,2090,13,POST D/A Q
CON127,2200,14,W/B
CON127,2210,15,3IP
CON127,2230,16,M/D QUEUE
CON127,2250,17,PLASMA
CON127,2300,18,M/D
CON127,2320,19,T/M
CON127,2330,20,PMC
CON127,2400,21,D/T
CON127,2410,22,S/P
CON127,2420,23,SP-I
CON127,2425,24,INK CURE
CON127,2430,25,F/S
CON127,2440,26,O/S
CON127,2450,27,L/S
CON127,2460,28,F/V
CON127,2470,29,4IP
CON127,2480,30,PACK
CON127,2490,31,SHIP
CON157,2000,1,IQC
CON157,2003,2,TPM
CON157,2005,3,TAPING
CON157,2010,4,LAPPING
CON157,2020,5,A21 QUEUE
CON157,2030,6,W/M
CON157,2040,7,D/S
CON157,2050,8,A31
CON157,2060,9,2IP
CON157,2070,10,D/A
CON157,2080,11,D/A CURE
CON157,2150,12,PLASMA
CON157,2090,13,POST D/A Q
CON157,2200,14,W/B
CON157,2210,15,3IP
CON157,2230,16,M/D QUEUE
CON157,2300,17,M/D
CON157,2310,18,B/M
CON157,2320,19,T/M
CON157,2330,20,PMC
CON157,2415,21,IR
CON157,2400,22,D/T
CON157,2410,23,S/P
CON157,2420,24,SP-I
CON157,2425,25,INK CURE
CON157,2430,26,F/S
CON157,2440,27,O/S
CON157,2450,28,L/S
CON157,2460,29,F/V
CON157,2470,30,4IP
CON157,2480,31,PACK
CON157,2490,32,SHIP
CON20,2000,1,IQC
CON20,2003,2,TPM
CON20,2005,3,TAPING
CON20,2010,4,LAPPING
CON20,2020,5,A21 QUEUE
CON20,2030,6,W/M
CON20,2040,7,D/S
CON20,2050,8,A31
CON20,2060,9,2IP
CON20,2070,10,D/A
CON20,2080,11,D/A CURE
CON20,2150,12,PLASMA
CON20,2090,13,POST D/A Q
CON20,2200,14,W/B
CON20,2210,15,3IP
CON20,2230,16,M/D QUEUE
CON20,2300,17,M/D
CON20,2320,18,T/M
CON20,2330,19,PMC
CON20,2400,20,D/T
CON20,2410,21,S/P
CON20,2420,22,SP-I
CON20,2430,23,F/S
CON20,2440,24,O/S
CON20,2450,25,L/S
CON20,2460,26,F/V
CON20,2470,27,4IP
CON20,2480,28,PACK
CON20,2490,29,SHIP
CON221,2000,1,IQC
CON221,2050,2,A31
CON221,2060,3,2IP
CON221,2070,4,D/A
CON221,2080,5,D/A CURE
CON221,2150,6,PLASMA
CON221,2090,7,POST D/A Q
CON221,2200,8,W/B
CON221,2210,9,3IP
CON221,2230,10,M/D QUEUE
CON221,2250,11,PLASMA
CON221,2300,12,M/D
CON221,2320,13,T/M
CON221,2330,14,PMC
CON221,2400,15,D/T
CON221,2410,16,S/P
CON221,2420,17,SP-I
CON221,2425,18,INK CURE
CON221,2430,19,F/S
CON221,2440,20,O/S
CON221,2450,21,L/S
CON221,2460,22,F/V
CON221,2470,23,4IP
CON221,2480,24,PACK
CON221,2490,25,SHIP
CON247,2000,1,IQC
CON247,2003,2,TPM
CON247,2005,3,TAPING
CON247,2010,4,LAPPING
CON247,2020,5,A21 QUEUE
CON247,2030,6,W/M
CON247,2040,7,D/S
CON247,2050,8,A31
CON247,2060,9,2IP
CON247,2061,10,UV
CON247,2070,11,D/A
CON247,2080,12,D/A CURE
CON247,2150,13,PLASMA
CON247,2090,14,POST D/A Q
CON247,2200,15,W/B
CON247,2210,16,3IP
CON247,2230,17,M/D QUEUE
CON247,2300,18,M/D
CON247,2320,19,T/M
CON247,2330,20,PMC
CON247,2400,21,D/T
CON247,2410,22,S/P
CON247,2420,23,SP-I
CON247,2425,24,INK CURE
CON247,2430,25,F/S
CON247,2440,26,O/S
CON247,2450,27,L/S
CON247,2460,28,F/V
CON247,2470,29,4IP
CON247,2480,30,PACK
CON247,2490,31,SHIP
CON248,2000,1,IQC
CON248,2003,2,TPM
CON248,2005,3,TAPING
CON248,2010,4,LAPPING
CON248,2020,5,A21 QUEUE
CON248,2030,6,W/M
CON248,2040,7,D/S
CON248,2050,8,A31
CON248,2060,9,2IP
CON248,2061,10,UV
CON248,2070,11,D/A
CON248,2080,12,D/A CURE
CON248,2150,13,PLASMA
CON248,2090,14,POST D/A Q
CON248,2200,15,W/B
CON248,2210,16,3IP
CON248,2230,17,M/D QUEUE
CON248,2300,18,M/D
CON248,2310,19,B/M
CON248,2330,20,PMC
CON248,2400,21,D/T
CON248,2410,22,S/P
CON248,2420,23,SP-I
CON248,2425,24,INK CURE
CON248,2430,25,F/S
CON248,2440,26,O/S
CON248,2450,27,L/S
CON248,2460,28,F/V
CON248,2470,29,4IP
CON248,2480,30,PACK
CON248,2490,31,SHIP
CON257,2000,1,IQC
CON257,2003,2,TPM
CON257,2005,3,TAPING
CON257,2010,4,LAPPING
CON257,2020,5,A21 QUEUE
CON257,2030,6,W/M
CON257,2040,7,D/S
CON257,2050,8,A31
CON257,2060,9,2IP
CON257,2061,10,UV
CON257,2070,11,D/A
CON257,2080,12,D/A CURE
CON257,2150,13,PLASMA
CON257,2090,14,POST D/A Q
CON257,2200,15,W/B
CON257,2210,16,3IP
CON257,2230,17,M/D QUEUE
CON257,2300,18,M/D
CON257,2310,19,B/M
CON257,2320,20,T/M
CON257,2330,21,PMC
CON257,2400,22,D/T
CON257,2410,23,S/P
CON257,2420,24,SP-I
CON257,2425,25,INK CURE
CON257,2430,26,F/S
CON257,2440,27,O/S
CON257,2450,28,L/S
CON257,2460,29,F/V
CON257,2470,30,4IP
CON257,2480,31,PACK
CON257,2490,32,SHIP
CON258,2000,1,IQC
CON258,2003,2,TPM
CON258,2005,3,TAPING
CON258,2010,4,LAPPING
CON258,2020,5,A21 QUEUE
CON258,2030,6,W/M
CON258,2040,7,D/S
CON258,2050,8,A31
CON258,2060,9,2IP
CON258,2061,10,UV
CON258,2070,11,D/A
CON258,2080,12,D/A CURE
CON258,2150,13,PLASMA
CON258,2090,14,POST D/A Q
CON258,2200,15,W/B
CON258,2210,16,3IP
CON258,2230,17,M/D QUEUE
CON258,2300,18,M/D
CON258,2310,19,B/M
CON258,2320,20,T/M
CON258,2330,21,PMC
CON258,2400,22,D/T
CON258,2410,23,S/P
CON258,2420,24,SP-I
CON258,2425,25,INK CURE
CON258,2430,26,F/S
CON258,2440,27,O/S
CON258,2450,28,L/S
CON258,2460,29,F/V
CON258,2470,30,4IP
CON258,2480,31,PACK
CON258,2490,32,SHIP
CON269,2000,1,IQC
CON269,2003,2,TPM
CON269,2005,3,TAPING
CON269,2010,4,LAPPING
CON269,2020,5,A21 QUEUE
CON269,2030,6,W/M
CON269,2040,7,D/S
CON269,2050,8,A31
CON269,2056,9,AOI
CON269,2059,10,AOIR
CON269,2060,11,2IP
CON269,2061,12,UV
CON269,2070,13,D/A
CON269,2080,14,D/A CURE
CON269,2090,15,POST D/A Q
CON269,2200,16,W/B
CON269,2210,17,3IP
CON269,2230,18,M/D QUEUE
CON269,2300,19,M/D
CON269,2310,20,B/M
CON269,2320,21,T/M
CON269,2330,22,PMC
CON269,2400,23,D/T
CON269,2410,24,S/P
CON269,2420,25,SP-I
CON269,2425,26,INK CURE
CON269,2430,27,F/S
CON269,2440,28,O/S
CON269,2450,29,L/S
CON269,2460,30,F/V
CON269,2470,31,4IP
CON269,2480,32,PACK
CON269,2490,33,SHIP
CON294,2000,1,IQC
CON294,2003,2,TPM
CON294,2005,3,TAPING
CON294,2010,4,LAPPING
CON294,2020,5,A21 QUEUE
CON294,2030,6,W/M
CON294,2040,7,D/S
CON294,2050,8,A31
CON294,2060,9,2IP
CON294,2061,10,UV
CON294,2070,11,D/A
CON294,2080,12,D/A CURE
CON294,2150,13,PLASMA
CON294,2090,14,POST D/A Q
CON294,2200,15,W/B
CON294,2210,16,3IP
CON294,2230,17,M/D QUEUE
CON294,2300,18,M/D
CON294,2320,19,T/M
CON294,2330,20,PMC
CON294,2430,21,F/S
CON294,2460,22,F/V
CON294,2470,23,4IP
CON294,2480,24,PACK
CON294,2490,25,SHIP
CON323,2000,1,IQC
CON323,2003,2,TPM
CON323,2005,3,TAPING
CON323,2010,4,LAPPING
CON323,2020,5,A21 QUEUE
CON323,2030,6,W/M
CON323,2040,7,D/S
CON323,2050,8,A31
CON323,2060,9,2IP
CON323,2070,10,D/A
CON323,2080,11,D/A CURE
CON323,2150,12,PLASMA
CON323,2090,13,POST D/A Q
CON323,2200,14,W/B
CON323,2210,15,3IP
CON323,2230,16,M/D QUEUE
CON323,2300,17,M/D
CON323,2320,18,T/M
CON323,2330,19,PMC
CON323,2400,20,D/T
CON323,2410,21,S/P
CON323,2420,22,SP-I
CON323,2425,23,INK CURE
CON323,2430,24,F/S
CON323,2440,25,O/S
CON323,2450,26,L/S
CON323,2460,27,F/V
CON323,2470,28,4IP
CON323,2480,29,PACK
CON323,2490,30,SHIP
CON334,2000,1,IQC
CON334,2003,2,TPM
CON334,2005,3,TAPING
CON334,2010,4,LAPPING
CON334,2020,5,A21 QUEUE
CON334,2030,6,W/M
CON334,2040,7,D/S
CON334,2050,8,A31
CON334,2060,9,2IP
CON334,2070,10,D/A
CON334,2080,11,D/A CURE
CON334,2150,12,PLASMA
CON334,2090,13,POST D/A Q
CON334,2200,14,W/B
CON334,2205,15,A41
CON334,2210,16,3IP
CON334,2230,17,M/D QUEUE
CON334,2300,18,M/D
CON334,2320,19,T/M
CON334,2330,20,PMC
CON334,2400,21,D/T
CON334,2410,22,S/P
CON334,2420,23,SP-I
CON334,2425,24,INK CURE
CON334,2430,25,F/S
CON334,2440,26,O/S
CON334,2460,27,F/V
CON334,2450,28,L/S
CON334,2451,29,LSI
CON334,2470,30,4IP
CON334,2480,31,PACK
CON334,2490,32,SHIP
CON351,2000,1,IQC
CON351,2003,2,TPM
CON351,2005,3,TAPING
CON351,2010,4,LAPPING
CON351,2020,5,A21 QUEUE
CON351,2030,6,W/M
CON351,2040,7,D/S
CON351,2050,8,A31
CON351,2060,9,2IP
CON351,2070,10,D/A
CON351,2080,11,D/A CURE
CON351,2150,12,PLASMA
CON351,2090,13,POST D/A Q
CON351,2200,14,W/B
CON351,2210,15,3IP
CON351,2230,16,M/D QUEUE
CON351,2300,17,M/D
CON351,2329,18,ARBP
CON351,2330,19,PMC
CON351,2331,20,ARAP
CON351,2310,21,B/M
CON351,2320,22,T/M
CON351,2400,23,D/T
CON351,2410,24,S/P
CON351,2420,25,SP-I
CON351,2425,26,INK CURE
CON351,2430,27,F/S
CON351,2440,28,O/S
CON351,2450,29,L/S
CON351,2460,30,F/V
CON351,2470,31,4IP
CON351,2480,32,PACK
CON351,2490,33,SHIP
CON390,2000,1,IQC
CON390,2003,2,TPM
CON390,2005,3,TAPING
CON390,2010,4,LAPPING
CON390,2020,5,A21 QUEUE
CON390,2030,6,W/M
CON390,2040,7,D/S
CON390,2050,8,A31
CON390,2060,9,2IP
CON390,2061,10,UV
CON390,2070,11,D/A
CON390,2080,12,D/A CURE
CON390,2090,13,POST D/A Q
CON390,2200,14,W/B
CON390,2210,15,3IP
CON390,2230,16,M/D QUEUE
CON390,2300,17,M/D
CON390,2320,18,T/M
CON390,2330,19,PMC
CON390,2430,20,F/S
CON390,2450,21,L/S
CON390,2460,22,F/V
CON390,2470,23,4IP
CON390,2480,24,PACK
