bom_id,oper,part_id,qty
CC084213,2200,1091A07T21,54.064
CC084213,2300,108117HFU8,0.222
CC084213,2410,1101L70545,84.000
EN078038,2070,121102200C,1000.000
EN078038,2430,1010TR709A,5.238
EN078038,2070,1071P62022,1.546
EN078038,2200,1091A06T21,70.568
EN078038,2300,1081G771S1,0.173
EN078038,2410,1101G70545,78.000
6A008060,2052,1221C20036,6000.000
6A008060,2052,1221C20037,1000.000
6A008060,2052,1221R20049,1000.000
6A008060,2070,121101796A,1000.000
6A008060,2434,1011TR753A,9.167
6A008060,2070,1071F350L1,0.047
6A008060,2130,1071F76001,1.008
6A008060,2200,1091A06C41,98.000
6A008060,2300,1081E770A1,0.297
6A008060,2052,1101T70525,8.680
6A008060,2052,SUBMATSNV082,1000.000
6A008060,2070,SUBMATWNV182,1000.000
6A008060,2130,SUBMATWNV196,1000.000
6A008065,2052,1221C20036,6000.000
6A008065,2052,1221C20037,1000.000
6A008065,2052,1221R20049,1000.000
6A008065,2070,121101796A,1000.000
6A008065,2434,1011TR753A,9.167
6A008065,2070,1071F350L1,0.047
6A008065,2130,1071F76001,1.008
6A008065,2200,1091A06C41,94.656
6A008065,2300,1081E770A1,0.297
6A008065,2052,1101T70525,8.680
6A008065,2052,SUBMATSNV087,1000.000
6A008065,2070,SUBMATWNV182,1000.000
6A008065,2130,SUBMATWNV199,1000.000
6A008286,2052,1221C20036,6000.000
6A008286,2052,1221C20037,1000.000
6A008286,2052,1221R20049,1000.000
6A008286,2070,121101796A,1000.000
6A008286,2434,1011TR753A,9.167
6A008286,2070,1071F350L1,0.043
6A008286,2130,1071F76004,1.079
6A008286,3130,1071F76004,1.048
6A008286,2200,1091A06C41,94.656
6A008286,2300,1081E770A1,0.297
6A008286,2052,1101T70525,8.680
6A008286,2070,SUBMATWNV182,1000.000
6A008286,2130,SUBMATWCM201,1000.000
6A008286,3130,SUBMATWNV543,1000.000
6A008286,2052,SUBMATSNV439,1000.000
6A008067,2052,1221C20036,6000.000
6A008067,2052,1221C20037,1000.000
6A008067,2052,1221R20049,1000.000
6A008067,2070,121101796A,1000.000
6A008067,2434,1011TR753A,9.167
6A008067,2070,1071F350L1,0.047
6A008067,2130,1071F76001,1.008
6A008067,2200,1091A06C41,94.656
6A008067,2300,1081E770A1,0.297
6A008067,2052,1101T70525,8.680
6A008067,2052,SUBMATSNV091,1000.000
6A008067,2070,SUBMATWNV182,1000.000
6A008067,2130,SUBMATWNV207,1000.000
TS054017,2070,1071P49001,1.057
TS054017,2200,1091A08T21,86.810
TS054017,2300,108192HF25,0.720
TS054017,2410,1231BAS00A,0.070
TS054017,2430,1011TR028A,10.500
TS054017,2070,120100629A,1000.000
RB084003,2070,1071P20251,0.475
RB084003,2200,1091A07T21,97.306
RB084003,2300,1081225005,0.335
RB084003,2410,1101L70545,84.000
RB084003,2430,1011TR052A,5.383
RB084003,2070,121101161A,1000.000
IA000097,3720,1011CA308A,0.008
6A008112,2052,1221C20036,6000.000
6A008112,2052,1221C20037,1000.000
6A008112,2052,1221R20049,1000.000
6A008112,2070,121101796A,1000.000
6A008112,2434,1011TR727A,9.167
6A008112,2070,1071F350L1,0.047
6A008112,2130,1071F76004,1.667
6A008112,2200,1091A06C41,94.616
6A008112,2300,1081E770A1,0.297
6A008112,2052,1101T70525,8.680
6A008112,2070,SUBMATWNV182,1000.000
6A008112,2130,SUBMATWNV304,1000.000
6A008112,2052,SUBMATSNV165,1000.000
6A008113,2052,1221C20036,6000.000
6A008113,2052,1221C20037,1000.000
6A008113,2052,1221R20049,1000.000
6A008113,2070,121101796A,1000.000
6A008113,2434,1011TR727A,9.167
6A008113,2070,1071F350L1,0.000
6A008113,2130,1071F76004,0.000
6A008113,2200,1091A06C41,94.616
6A008113,2300,1081E770A1,0.297
6A008113,2052,1101T70525,8.600
6A008113,2052,SUBMATSNV166,1000.000
6A008113,2070,SUBMATWNV182,1000.000
6A008113,2130,SUBMATWNV305,1000.000
6A008294,2052,1221C20036,6000.000
6A008294,2052,1221C20037,1000.000
6A008294,2052,1221R20049,1000.000
6A008294,2070,121101796A,1000.000
6A008294,2434,1011TR727A,9.167
6A008294,2070,1071F350L1,0.043
6A008294,2130,1071F76004,1.731
6A008294,3130,1071F76004,1.645
6A008294,2200,1091A06C41,102.766
6A008294,2300,1081E770A1,0.297
6A008294,2052,1101T70525,8.680
6A008294,2070,SUBMATWNV182,1000.000
6A008294,2130,SUBMATWCM512,1000.000
6A008294,3130,SUBMATWNV571,1000.000
6A008294,2052,SUBMATSNV446,1000.000
6B008045,2052,1221C20040,8000.000
6B008045,2070,121101943A,1000.000
6B008045,2434,1011TR746A,9.167
6B008045,2070,1071F350L1,0.355
6B008045,2130,1071F90020,1.443
6B008045,3130,1071F90010,4.329
6B008045,3330,1071F90020,1.443
6B008045,4130,1071F90010,4.329
6B008045,2200,1091A07C41,201.586
6B008045,3200,1091A07C41,104.190
6B008045,2300,1081G771F1,0.771
6B008045,2052,1101T70525,8.680
6B008045,2070,SUBMATWEU019,1000.000
6B008045,2130,SUBMATWEU034,1000.000
6B008045,3130,SUBMATWEU054,3000.000
6B008045,3330,SUBMATWEU034,1000.000
6B008045,4130,SUBMATWEU054,3000.000
6B008045,2052,SUBMATSEU027,1000.000
IA000106,2021,1071FC86R3,0.139
IA000106,3720,1011CA321A,0.016
IA000136,2021,1071FC86R3,0.272
IA000136,3720,1011CA316A,0.016
TP048141,2070,120100482A,1000.000
TP048141,2430,1011TR070A,11.458
TP048141,2070,1071F76004,1.074
TP048141,2130,1071F76004,1.283
TP048141,3130,1071F76004,0.073
TP048141,2200,1091A08T41,274.252
TP048141,2300,108197HF02,0.717
TP048141,2410,1231BAS00A,0.070
TP048141,2070,SUBMATWAW094,1000.000
TP048141,2130,SUBMATWAW095,1000.000
TP048141,3130,SUBMATWAW086,1000.000
MF054022,2070,121102008A,1000.000
MF054022,2430,1011TR045A,3.161
MF054022,2070,1071F76004,0.394
MF054022,2200,1091A08C21,108.000
MF054022,2410,1101L70545,54.000
MF054022,2300,1081760LB7,0.137
CA096008,2070,1071P62001,1.560
CA096008,2410,1101L70545,96.000
CA096008,2430,1011TR053A,5.264
CA096008,2200,1091A07T41,81.600
CA096008,2070,121101290A,1000.000
CA096008,2300,108117HFU8,0.248
6A008120,2052,1221C20036,6000.000
6A008120,2052,1221C20037,1000.000
6A008120,2052,1221R20049,1000.000
6A008120,2070,121101796A,1000.000
6A008120,2434,1011TR727A,9.167
6A008120,2070,1071F350L1,0.047
6A008120,2130,1071F76001,1.008
6A008120,2200,1091A06C41,94.656
6A008120,2300,1081E770A1,0.297
6A008120,2052,1101T70525,8.680
6A008120,2070,SUBMATWNV182,1000.000
6A008120,2130,SUBMATWNV326,1000.000
6A008120,2052,SUBMATSNV199,1000.000
X2132355,2070,121102155A,1000.000
X2132355,2430,1011TR726A,9.821
X2132355,2070,1071F90020,1.412
X2132355,2130,1071F90010,4.236
X2132355,3130,1071F90010,5.648
X2132355,2200,1091A07C21,199.860
X2132355,3200,1091A07C21,199.870
X2132355,2300,10819740Z2,0.432
X2132355,2410,1101L70542,132.000
X2132355,2070,SUBMATWNV470,1000.000
X2132355,2130,SUBMATWNV471,3000.000
X2132355,3130,SUBMATWNV471,4000.000
XT153174,2052,1221C20036,2000.000
XT153174,2070,121101946A,1000.000
XT153174,2430,1011TR439A,7.237
XT153174,2070,1071F350L1,0.067
XT153174,2130,1071F76004,1.136
XT153174,2200,1091A07C41,141.718
XT153174,2300,1081760LB7,0.322
XT153174,2052,1101T70525,8.680
XT153174,2410,1101L75830,153.000
XT153174,2052,SUBMATSSS006,1000.000
XT153174,2070,SUBMATWSS005,1000.000
XT153174,2130,SUBMATWSS006,1000.000
X6100017,2070,121101391A,1000.000
X6100017,2430,1011TR413A,11.224
X6100017,2070,1071F76004,0.138
X6100017,2130,1071F76004,1.443
X6100017,2200,1091A07C21,127.996
X6100017,2300,1081760LB7,0.630
X6100017,2052,1101T70525,8.680
X6100017,2410,1101L70545,100.000
X6100017,2070,SUBMATWVG003,1000.000
X6100017,2130,SUBMATWVG015,1000.000
X6100017,2052,SUBMATSVG022,1000.000
X6100017,2052,1221C30010,2000.000
TN054104,2070,1071P49001,0.820
TN054104,2200,1091A07T21,120.620
TN054104,2300,108192HF25,0.720
TN054104,2410,1231BAS00A,0.070
TN054104,2430,1011TR028A,10.500
TN054104,2070,120100630A,1000.000
TW048394,2200,1091A07T21,43.210
TW048394,2300,108197HF02,0.717
TW048394,2410,1231BAS00A,0.070
TW048394,2430,1011TR070A,11.719
TW048394,2070,1071F76004,0.479
TW048394,2070,120100377A,1000.000
TW048407,2200,1091A08T21,64.500
TW048407,2300,108197HF02,0.717
TW048407,2410,1231BAS00A,0.070
TW048407,2430,1011TR070A,11.719
TW048407,2070,120100407A,1000.000
TW048407,2070,1071F76004,2.884
TW048407,2070,SUBMATWAB043,2000.000
YQ008258,2070,120101123A,1000.000
YQ008258,2430,1011TR011A,2.344
YQ008258,2070,1071F76004,0.610
YQ008258,2130,1071F310JB,0.610
YQ008258,2200,1091A07T21,10.840
YQ008258,3200,1091A07T21,11.954
YQ008258,2300,108192HF4B,0.117
YQ008258,2410,1231BAS00A,0.070
YQ008258,2070,SUBMATWAB204,1000.000
YQ008258,2130,SUBMATWAB205,1000.000
YQ008259,2070,120101123A,1000.000
YQ008259,2430,1011TR011A,2.344
YQ008259,2070,1071F76004,0.707
YQ008259,2130,1071F76001,0.046
YQ008259,2200,1091A09C21,44.078
YQ008259,2300,108192HF4B,0.117
YQ008259,2410,1231BAS00A,0.070
YQ008259,2070,SUBMATWAB209,1000.000
YQ008259,2130,SUBMATWAB210,1000.000
EF096074,2070,121102403A,1000.000
EF096074,2430,1011TR433A,5.921
EF096074,2070,1071P62022,6.043
EF096074,2200,1091A07T21,81.246
EF096074,2300,10819240HB,0.216
EF096074,2410,1101G70545,96.000
N8100003,2070,121102435A,1000.000
N8100003,2430,1011TR834A,5.409
N8100003,2070,1071F76004,0.413
N8100003,2200,1091A06T21,125.560
N8100003,2300,1081G1250B,0.147
N8100003,2410,1101L70540,100.000
TS054044,2070,120100598A,1000.000
TS054044,2430,1011TR028A,10.500
TS054044,2070,1071P49001,1.150
TS054044,2200,1091A07T21,117.464
TS054044,2300,108192HF25,0.720
TS054044,2410,1231BAS00A,0.070
EF096050,2070,121101819A,1000.000
EF096050,2430,1011TR433A,5.789
EF096050,2070,1071P62022,5.919
EF096050,2200,1091A07T21,76.350
EF096050,2300,10819240HB,0.220
EF096050,2410,1101G70545,96.000
EM060007,2070,121102151A,1000.000
EM060007,2430,1011TR656A,4.261
EM060007,2070,1071P62022,3.192
EM060007,2200,1091A07T21,44.632
EM060007,2300,10819240HF,0.158
EM060007,2410,1101G70545,60.000
TG048325,2070,120001039B,1000.000
TG048325,2430,1011TR700A,11.458
TG048325,2070,1071F76004,0.407
TG048325,2200,1091G08PA4,58.360
TG048325,2300,1081G631C2,0.787
TG048325,2410,1231BAS00A,0.070
YQ008107,2070,120100130A,1000.000
YQ008107,2430,1011TR042A,2.292
YQ008107,2070,1071F76004,0.407
YQ008107,2200,1091G08PA4,33.820
YQ008107,2300,108192HF42,0.129
YQ008107,2410,1231BAS00A,0.070
YQ008114,2070,120100130A,1000.000
YQ008114,2430,1011TR042A,2.292
YQ008114,2070,1071F76004,0.407
YQ008114,2200,1091G08PA4,33.530
YQ008114,2300,108192HF42,0.130
YQ008114,2410,1231BAS00A,0.070
FG008005,2070,120101094A,1000.000
FG008005,2430,1011TU092A,12.222
FG008005,2070,1071F76001,0.113
FG008005,2200,1091G08PA4,21.660
FG008005,2300,1081631LV1,0.137
FG008005,2410,1231BAS00A,0.070
FG008013,2070,120101094A,1000.000
FG008013,2430,1011TU092A,12.222
FG008013,2070,1071F76001,0.068
FG008013,2200,1091G08PA4,20.660
FG008013,2300,1081631LV1,0.137
FG008013,2410,1231BAS00A,0.070
D5016083,2052,1221C20008,4000.000
D5016083,2052,1221C20005,2000.000
D5016083,2070,121102024A,1000.000
D5016083,2430,1011TR588B,11.224
D5016083,2070,1071F76004,0.077
D5016083,2130,1071F76004,0.845
D5016083,2200,1091A07T41,211.178
D5016083,2300,1081G1250B,0.471
D5016083,2052,1101T70525,8.680
D5016083,2070,SUBMATWAW097,1000.000
D5016083,2130,SUBMATWAW148,1000.000
D5016083,2052,SUBMATSAW030,1000.000
TP048075,2070,1071F76004,2.281
TP048075,2200,1091A08T41,60.830
TP048075,2410,1231BAS00A,0.070
TP048075,2430,1011TR070A,11.458
TP048075,2300,108197HF02,0.717
TP048075,2070,120100398A,1000.000
D5016027,2052,1221C20008,6000.000
D5016027,2070,121100049B,1000.000
D5016027,2430,1011TR588B,11.224
D5016027,2070,1071F76004,0.075
D5016027,2130,1071F76004,1.483
D5016027,2200,1091A08T41,239.850
D5016027,2300,1081G1250B,0.471
D5016027,2052,1101T70525,8.680
D5016027,2070,SUBMATWAW088,1000.000
D5016027,2130,SUBMATWAW058,1000.000
D5016027,2052,SUBMATSAW007,1000.000
YM008121,2070,120100069A,1000.000
YM008121,2070,1071F76004,0.084
YM008121,2200,1091A07T41,11.790
YM008121,2300,1081G700L1,0.018
YM008121,2410,1231BAS00A,0.070
MA024054,2070,1071P20251,0.659
MA024054,2200,1091A07T41,11.950
MA024054,2300,1081125005,0.144
MA024054,2410,1101L70540,24.000
MA024054,2430,1011TR347A,2.292
MA024054,2070,121100142B,1000.000
MR064025,2070,1071P20251,0.710
MR064025,2200,1091A08T41,147.000
MR064025,2300,1081G1250B,0.367
MR064025,2410,1101L70560,64.000
MR064025,2430,1011TR035A,7.640
MR064025,2070,121100947A,1000.000
Y6008084,2070,120100035A,1000.000
Y6008084,2070,1071F76004,0.088
Y6008084,2200,1091A07T41,11.300
Y6008084,2300,1081G700L1,0.034
Y6008084,2410,1231BAS00A,0.070
XJ024052,2410,1101L70540,24.000
XJ024052,2430,1011TR347A,2.292
XJ024052,2300,108112500B,0.144
XJ024052,2070,1071F76004,0.916
XJ024052,2130,1071F310JB,0.916
XJ024052,2200,1091A07T41,25.362
XJ024052,3200,1091A07T41,34.486
XJ024052,2070,SUBMATWAW076,1000.000
XJ024052,2130,SUBMATWAW077,1000.000
XJ024052,2070,121100193A,1000.000
CT126001,2070,1071P62022,3.707
CT126001,2300,1081G750V7,0.296
CT126001,2410,1101L70545,126.000
CT126001,2430,1011TR057B,6.791
CT126001,2070,121101463A,1000.000
CT126001,2200,1091A08C21,97.840
MF054024,2070,121102369A,1000.000
MF054024,2430,1011TR045A,3.161
MF054024,2070,1071F76004,0.188
MF054024,2200,1091A08C21,61.610
MF054024,2300,1081G1250B,0.137
MF054024,2410,1101L70545,54.000
TN054077,2200,1091A07T21,100.630
TN054077,2300,10819200H2,0.720
TN054077,2410,1231BAS00A,0.070
TN054077,2430,1011TR024B,10.185
TN054077,2070,120100586A,1000.000
TN054077,2070,1071P49002,0.979
MF054007,2070,1071P20251,0.383
MF054007,2200,1091A07T41,117.630
MF054007,2300,1081125005,0.154
MF054007,2410,1101L70542,54.000
MF054007,2430,1011TR045A,3.161
MF054007,2070,121100531A,1000.000
TN054067,2200,1091A07T21,107.650
TN054067,2300,10819200H2,0.720
TN054067,2410,1231BAS00A,0.070
TN054067,2430,1011TR024B,10.185
TN054067,2070,120100644A,1000.000
TN054067,2070,1071P49001,1.473
NY132050,2070,121001776A,1000.000
NY132050,2430,1010TR316A,9.821
NY132050,2070,1071F76004,3.064
NY132050,2200,1091A06C21,46.900
NY132050,2300,1081760LB5,0.510
NY132050,2410,1101L73245,132.000
EC096016,2070,121101320A,1000.000
EC096016,2430,1010TR744A,5.392
EC096016,2070,1071P62001,2.019
EC096016,2200,1091A06T41,72.500
EC096016,2300,1081G750V5,0.222
EC096016,2410,1101L70542,96.000
EN078034,2070,121102208B,1000.000
EN078034,2430,1010TR709A,5.238
EN078034,2070,1071P62022,2.932
EN078034,2200,1091A06T21,71.082
EN078034,2300,1081G771S1,0.173
EN078034,2410,1101G70545,78.000
TW048B07,2070,120100394A,1000.000
TW048B07,2430,1010TR251A,11.458
TW048B07,2070,1071F76004,1.133
TW048B07,2200,1091A08T41,46.694
TW048B07,2300,10819240H4,0.717
TW048B07,2410,1231BAS00A,0.070
TW048487,2070,120100415A,1000.000
TW048487,2430,1010TR251A,11.458
TW048487,2200,1091A07T41,52.850
TW048487,2300,108192HF07,0.717
TW048487,2410,1231BAS00A,0.070
TW048487,2070,1071F76004,1.077
TW048293,2070,120100434A,1000.000
TW048293,2430,1010TR251A,11.458
TW048293,2070,1071F76005,1.761
TW048293,2200,1091A08T41,44.446
TW048293,2300,10819240H4,0.717
TW048293,2410,1231BAS00A,0.070
EL096120,2070,121102207B,1000.000
EL096120,2430,1010TR710A,6.471
EL096120,2070,1071P62022,2.689
EL096120,2200,1091A06T21,75.828
EL096120,2300,1081G771S1,0.207
EL096120,2410,1101G70545,96.000
Y3012002,2410,1231BAS00A,0.070
Y3012002,2300,10819240H5,0.008
Y3012002,2070,120100153A,1000.000
Y3012002,2070,1241FAC26S,0.083
YZ008004,2410,1231BAS00A,0.070
YZ008004,2300,108192HF36,0.009
YZ008004,2070,120100008A,1000.000
YZ008004,3720,1011CA139A,0.014
YZ008004,2070,1241FAC26S,0.083
6A008149,2052,1221C20036,6000.000
6A008149,2052,1221C20037,1000.000
6A008149,2052,1221R20049,1000.000
6A008149,2070,121101796A,1000.000
6A008149,2434,1011TR753A,9.167
6A008149,2070,1071F350L1,0.047
6A008149,2130,1071F76004,1.008
6A008149,2200,1091A06C41,94.656
6A008149,2300,1081E770A1,0.297
6A008149,2052,1101T70525,8.680
6A008149,2052,SUBMATSNV241,1000.000
6A008149,2070,SUBMATWNV182,1000.000
6A008149,2130,SUBMATWNV160,1000.000
6A008157,2052,1221C20036,3000.000
6A008157,2052,1221C20037,5000.000
6A008157,2052,1221R20049,1000.000
6A008157,2070,121101900A,1000.000
6A008157,2434,1011TR727A,9.167
6A008157,2070,1071F350L1,0.047
6A008157,2130,1071F76004,1.008
6A008157,2200,1091A06C41,97.948
6A008157,2300,1081E770A1,0.297
6A008157,2052,1101T70525,8.680
6A008157,2052,SUBMATSNV247,1000.000
6A008157,2070,SUBMATWNV182,1000.000
6A008157,2130,SUBMATWNV348,1000.000
6A008165,2052,1221C20036,6000.000
6A008165,2052,1221C20037,1000.000
6A008165,2052,1221R20049,1000.000
6A008165,2070,121101796A,1000.000
6A008165,2434,1011TR727A,9.167
6A008165,2070,1071F350L1,0.043
6A008165,2130,1071F76004,1.008
6A008165,2200,1091A06C41,94.656
6A008165,2300,1081E770A1,0.297
6A008165,2052,1101T70525,0.070
6A008165,2052,SUBMATSNV263,1000.000
6A008165,2070,SUBMATWNV182,1000.000
6A008165,2130,SUBMATWNV348,1000.000
6A008209,2052,1221C20036,3000.000
6A008209,2052,1221C20037,5000.000
6A008209,2052,1221R20049,1000.000
6A008209,2070,121101900A,1000.000
6A008209,2434,1011TR727A,9.167
6A008209,2070,1071F350L1,0.043
6A008209,2130,1071F76004,1.467
6A008209,2200,1091A06C41,96.630
6A008209,2300,1081E770A1,0.297
6A008209,2052,1101T70525,8.680
6A008209,2070,SUBMATWNV182,1000.000
6A008209,2130,SUBMATWNV334,1000.000
6A008209,2052,SUBMATSNV324,1000.000
6A008298,2052,1221C20036,4000.000
6A008298,2052,1221C20037,1000.000
6A008298,2052,1221C20040,1000.000
6A008298,2052,1221R20049,1000.000
6A008298,2070,121102010A,1000.000
6A008298,2434,1011TR727A,9.167
6A008298,2070,1071F350L1,0.047
6A008298,2130,1071F76004,1.731
6A008298,2200,1091A07C41,100.810
6A008298,2300,1081E770A1,0.297
6A008298,2052,1101T70525,8.680
6A008298,2070,SUBMATWNV182,1000.000
6A008298,2130,SUBMATWNV575,1000.000
6A008298,2052,SUBMATSNV450,1000.000
6A008290,2052,1221C20036,3000.000
6A008290,2052,1221C20037,5000.000
6A008290,2052,1221R20049,1000.000
6A008290,2070,121101900A,1000.000
6A008290,2434,1011TR727A,9.167
6A008290,2070,1071F350L1,0.047
6A008290,2130,1071F76004,0.000
6A008290,2200,1091A06C41,96.630
6A008290,2300,1081E770A1,0.297
6A008290,2052,1101T70525,8.680
6A008290,2070,SUBMATWNV182,1000.000
6A008290,2130,SUBMATWNV528,1000.000
6A008290,2052,SUBMATSNV443,1000.000
6A008291,2052,1221C20036,3000.000
6A008291,2052,1221C20037,5000.000
6A008291,2052,1221R20049,1000.000
6A008291,2070,121101900A,1000.000
6A008291,2434,1011TR727A,9.167
6A008291,2070,1071F350L1,0.047
6A008291,2130,1071F76004,0.000
6A008291,2200,1091A06C41,96.630
6A008291,2300,1081E770A1,0.297
6A008291,2052,1101T70525,8.680
6A008291,2070,SUBMATWNV182,1000.000
6A008291,2130,SUBMATWNV526,1000.000
6A008291,2052,SUBMATSNV444,1000.000
XT153249,2052,1221C20036,2000.000
XT153249,2070,121101938A,1000.000
XT153249,2430,1011TR439A,7.237
XT153249,2070,1071F350L1,0.067
XT153249,2130,1071F76004,0.953
XT153249,2200,1091A07C41,151.646
XT153249,2300,1081G771F1,0.340
XT153249,2052,1101T70525,8.580
XT153249,2410,1101L75830,153.000
XT153249,2070,SUBMATWNV192,1000.000
XT153249,2130,SUBMATWNV551,1000.000
XT153249,2052,SUBMATSNV413,1000.000
D5016063,2052,1221C30020,2000.000
D5016063,2052,1221C30021,1000.000
D5016063,2070,121100053A,1000.000
D5016063,2430,1011TR588B,11.224
D5016063,2070,1071F350L1,0.289
D5016063,2130,1071F76004,1.467
D5016063,2200,1091A07C41,103.596
D5016063,2300,1081760LB7,0.478
D5016063,2052,1101T70525,8.680
D5016063,2052,SUBMATSOK004,1000.000
D5016063,2070,SUBMATWOK053,1000.000
D5016063,2130,SUBMATWOK055,1000.000
TV048280,2070,120100526B,1000.000
TV048280,2070,1071P49002,2.889
TV048280,2130,1071P49002,4.215
TV048280,2200,1091A07C41,91.044
TV048280,2300,108197HF03,0.778
TV048280,2410,1231BAS00A,0.070
TV048280,2430,1011TR070A,11.459
TV048280,2070,SUBMATWOK051,1000.000
TV048280,2130,SUBMATWOK047,1000.000
D5016068,2052,1221C30020,2000.000
D5016068,2070,121102065A,1000.000
D5016068,2430,1011TR588B,11.224
D5016068,2070,1071F76004,1.164
D5016068,2130,1071F76004,1.443
D5016068,2200,1091A08C41,95.036
D5016068,2300,1081760LB7,0.478
D5016068,2052,1101T70525,8.680
D5016068,2052,SUBMATSOK005,1000.000
D5016068,2070,SUBMATWOK062,1000.000
D5016068,2130,SUBMATWOK063,1000.000
MA024274,2070,121102322A,1000.000
MA024274,2430,1011TR076A,2.292
MA024274,2070,1071F350L1,0.038
MA024274,2200,1091A07T21,30.214
MA024274,2300,1081760LB7,0.098
MA024274,2410,1101L70540,24.000
D5016099,2052,1221C30020,2000.000
D5016099,2052,1221C30021,1000.000
