customer,entity,pass
MTI,BBB08,Y
MTI,BBB09,Y
MTI,BBB10,N
MTI,BBB11,Y
MTI,BBB12,Y
MTI,BBB13,Y
MTI,BBB14,Y
MTI,BBB15,Y
MTI,BBB16,Y
MTI,BBB17,Y
MTI,BBB18,N
MTI,BBB19,Y
MTI,BBB20,Y
MTI,BBB21,N
MTI,BBB22,N
MTI,BBB23,N
MTI,BBB24,Y
MTI,BBB25,Y
MTI,BBB26,N
MTI,BBB27,Y
MTI,BBB28,Y
MTI,BBB29,Y
MTI,BBB30,N
MTI,BBB31,Y
MTI,BBB32,N
MTI,BBB33,Y
MTI,BBB34,Y
MTI,BBB35,Y
MTI,BBB36,Y
MTI,BBC01,Y
MTI,BBC02,Y
MTI,BBC03,Y
MTI,BBC04,Y
MTI,BBC05,Y
MTI,BBC06,Y
MTI,BBC07,Y
MTI,BBC08,Y
MTI,BBC09,Y
MTI,BBC10,Y
MTI,BBC11,Y
MTI,BBC12,Y
MTI,BBC13,Y
MTI,BBC14,Y
MTI,BBC15,Y
MTI,BBC16,N
MTI,BBC17,Y
MTI,BBC18,Y
MTI,BBC19,N
MTI,BBC20,N
MTI,BBC21,Y
MTI,BBC22,N
MTI,BBC23,N
MTI,BBC24,Y
MTI,BBC25,Y
MTI,BBC26,Y
MTI,BBC27,Y
MTI,BBC28,N
MTI,BBC29,N
MTI,BBC30,Y
MTI,BBC31,N
MTI,BBC32,Y
MTI,BBC33,N
MTI,BBC34,Y
MTI,BBC35,Y
MTI,BBC36,Y
MTI,BBC37,Y
MTI,BBC38,Y
MTI,BBC39,N
MTI,BBC40,Y
MTI,BBC41,N
MTI,BBC42,N
MTI,BBC43,N
MTI,BBC44,N
MTI,BBC45,N
MTI,BBC46,Y
MTI,BBC47,Y
MTI,BBC48,Y
MTI,BBC49,Y
MTI,BBC50,N
MTI,BBC51,Y
MTI,BBC52,N
MTI,BBC53,Y
MTI,BBC54,Y
MTI,BBC55,Y
MTI,BBC56,Y
MTI,BBC57,Y
MTI,BBC58,Y
MTI,BBC59,Y
MTI,BBC60,Y
MTI,BBD01,Y
MTI,BBD02,N
MTI,BBD03,Y
MTI,BBD09,Y
MTI,BBD10,N
MTI,BBD11,N
MTI,BBD12,N
MTI,BBD13,Y
MTI,BBD14,Y
MTI,BBD15,Y
MTI,BBD16,Y
MTI,BBD17,N
MTI,BBD20,N
MTI,BBD21,N
MTI,BBD22,N
MTI,BBD23,N
MTI,BBD24,N
MTI,BBD35,N
MTI,BBD36,N
MTI,BBD37,N
MTI,BBD38,N
MTI,BBD39,N
MTI,BBD40,N
MTI,BBD41,N
MTI,BBD42,Y
MTI,BBD43,Y
MTI,BBD44,N
MTI,BBD48,Y
MTI,BBD49,Y
MTI,BBD50,Y
MTI,BBD51,N
MTI,BBD52,Y
MTI,BBD53,N
MTI,BBD54,N
MTI,BBD55,Y
MTI,BBD56,N
MTI,BBD57,Y
MTI,BBD58,N
MTI,BBD59,N
MTI,BBD60,N
MTI,BBD61,N
MTI,BBD62,Y
MTI,BBD63,N
MTI,BBD64,N
MTI,BBD65,N
MTI,BBD66,N
MTI,BBD67,N
MTI,BBD81,Y
MTI,BBH08,Y
MTI,BBH09,Y
MTI,BBH10,N
MTI,BBH11,Y
MTI,BBH12,Y
MTI,BBH13,Y
MTI,BBH14,Y
MTI,BBH15,N
MTI,BBH16,Y
MTI,BBH17,Y
MTI,BBH18,N
MTI,BBH19,Y
MTI,BBH20,Y
MTI,BBH21,Y
MTI,BBH22,Y
MTI,BBH23,Y
MTI,BBH24,Y
MTI,BBH25,Y
MTI,BBH26,Y
MTI,BBH27,Y
MTI,BBH28,Y
MTI,BBH29,Y
MTI,BBH30,Y
MTI,BBH31,Y
MTI,BBH32,Y
MTI,BBH33,N
MTI,BBH34,Y
MTI,BBH35,Y
MTI,BBH36,Y
MTI,BBH37,Y
MTI,BBH38,N
MTI,BBH39,Y
MTI,BBH40,Y
MTI,BBH41,Y
MTI,BBH42,N
MTI,BBH43,Y
MTI,BBH44,Y
MTI,BBH45,N
MTI,BBH46,N
MTI,BBH47,Y
MTI,BBH48,N
MTI,BBH49,Y
MTI,BBH50,N
MTI,BBH51,Y
MTI,BBH52,Y
MTI,BBH53,Y
MTI,BBH54,Y
MTI,BBH55,Y
MTI,BBH56,N
MTI,BBH57,Y
MTI,BBH58,Y
MTI,BBH59,Y
MTI,BBH60,Y
MTI,BBH61,Y
MTI,BBH62,Y
MTI,BBH63,N
MTI,BBH64,Y
MTI,BBH65,Y
MTI,BBH66,Y
MTI,BBH67,Y
MTI,BBH68,Y
MTI,BBH69,Y
MTI,BBH70,Y
MTI,BBH96,Y
MTI,BBH97,Y
MTI,BBH98,Y
MTI,BBJ01,N
MTI,BBJ02,Y
MTI,BBJ03,Y
MTI,BBK27,Y
MTI,BBK28,Y
MTI,BBK29,Y
MTI,BBK30,Y
MTI,BBK31,Y
MTI,BBK32,Y
MTI,BBK33,Y
MTI,BBK34,Y
MTI,BBK35,Y
MTI,BBK36,Y
MTI,BBK37,Y
MTI,BBK38,Y
MTI,BBK39,Y
MTI,BBK40,Y
MTI,BBK41,Y
MTI,BBK42,Y
MTI,BBK43,Y
MTI,BBK44,Y
MTI,BBK45,Y
MTI,BBK46,Y
MTI,BBK47,Y
MTI,BBK48,Y
MTI,BBK49,Y
MTI,BBL01,N
MTI,BBL02,Y
MTI,BBL03,Y
MTI,BBL04,Y
MTI,BBL05,N
MTI,BBL16,N
MTI,BBL17,N
MTI,BBL18,Y
MTI,BBL19,Y
MTI,BBL20,Y
MTI,BBL21,Y
MTI,BBL22,Y
MTI,BBM01,Y
MTI,BBM02,Y
MTI,BBM03,Y
MTI,BBM04,Y
MTI,BBM05,Y
MTI,BBM06,N
MTI,BBM07,Y
MTI,BBR01,N
MTI,BBR02,Y
MTI,BBR03,N
MTI,BBR04,N
MTI,BBR05,Y
MTI,BBR06,N
MTI,BBR07,N
MTI,BBR08,N
MTI,BBR09,Y
MTI,BBR10,Y
MTI,BBR11,N
MTI,BBR12,Y
MTI,BBR13,Y
MTI,BBR14,Y
MTI,BBR15,Y
MTI,BBR16,Y
MTI,BBR17,Y
MTI,BBR18,Y
MTI,BBR19,Y
MTI,BBR20,Y
MTI,BBR21,N
MTI,BBR22,Y
MTI,BBR23,Y
MTI,BBR24,Y
MTI,BBR25,Y
MTI,BBR26,N
MTI,BBR27,N
MTI,BBR28,N
MTI,BBR29,Y
MTI,BBR30,N
MTI,BBR31,Y
MTI,BBR32,Y
MTI,BBR33,Y
MTI,BBR34,Y
MTI,BBR35,Y
MTI,BBR36,Y
MTI,BBR37,Y
MTI,BBR38,Y
MTI,BBR39,N
MTI,BBR40,Y
MTI,BBR41,Y
MTI,BBR42,N
MTI,BBR43,Y
MTI,BBR44,Y
MTI,BBR45,Y
MTI,BBR46,Y
MTI,BBR47,Y
MTI,BBR48,Y
MTI,BBR49,Y
MTI,BBR50,Y
MTI,BBR51,N
MTI,BBR52,Y
MTI,BBR53,Y
MTI,BBR54,Y
MTI,BBR55,N
MTI,BBR56,Y
MTI,BBR57,Y
MTI,BBR58,Y
MTI,BBR59,Y
MTI,BBR60,Y
MTI,BBR61,Y
MTI,BBR62,Y
MTI,BBR63,N
MTI,BBR64,N
MTI,BBR65,Y
MTI,BBR66,N
MTI,BBR67,Y
MTI,BBR68,Y
MTI,BBR69,N
MTI,BBR70,Y
MTI,BBR71,N
MTI,BBR72,N
MTI,BBR73,Y
MTI,BBR74,Y
MTI,BBR75,N
MTI,BBR76,Y
MTI,BBR77,N
MTI,BBR78,N
MTI,BBR79,Y
MTI,BBR80,Y
MTI,BBR81,Y
MTI,BBR82,Y
MTI,BBR83,Y
MTI,BBR84,Y
MTI,BBR85,Y
MTI,BBR86,Y
MTI,BBR87,Y
MTI,BBR88,N
MTI,BBR89,Y
MTI,BBR90,Y
MTI,BBR91,Y
MTI,BBR92,Y
MTI,BBR93,Y
MTI,BBR94,N
MTI,BBR95,Y
MTI,BBR96,Y
MTI,BBR97,N
MTI,BBR98,Y
MTI,BBR99,Y
MTI,BBRA1,Y
MTI,BBRA2,N
MTI,BBRA3,N
MTI,BBRA4,N
MTI,BBRA5,N
MTI,BBRA6,N
MTI,BBRA7,N
MTI,BBRA8,N
MTI,BBRA9,Y
MTI,BBRB1,N
MTI,BBRB2,N
MTI,BBRB3,N
MTI,BBRB4,N
MTI,BBRB5,N
MTI,BBRB6,N
MTI,BBRB7,N
MTI,BBRB8,Y
MTI,BBRB9,Y
MTI,BBRC1,Y
MTI,BBRC2,Y
MTI,BBRC3,Y
MTI,BBRC4,Y
MTI,BBRC5,Y
MTI,BBRC6,Y
MTI,BBRC7,N
MTI,BBRC8,Y
MTI,BBRC9,Y
MTI,BBRD1,Y
MTI,BBRD2,Y
MTI,BBRD3,Y
MTI,BBRD4,Y
MTI,BBRD5,Y
MTI,BBRD6,Y
MTI,BBRD7,Y
MTI,BBRD8,Y
MTI,BBRD9,Y
MTI,BBRF1,N
MTI,BBRF2,Y
MTI,BBRF3,Y
MTI,BBRF4,N
MTI,BBRF5,N
MTI,BBS01,N
MTI,BBS02,Y
MTI,BBS03,N
MTI,BBS04,N
MTI,BBS05,N
MTI,BBS06,N
MTI,BBS07,N
MTI,BBS08,N
MTI,BBS09,N
MTI,BBS10,N
MTI,BBU01,N
MTI,BBU02,Y
MTI,BBU03,Y
MTI,BBU04,N
MTI,BBU05,Y
MTI,BBU06,Y
MTI,BBU07,Y
MTI,BBU08,Y
MTI,BBU09,Y
MTI,BBU10,Y
MTI,BBU11,Y
MTI,BBU12,N
MTI,BBU13,N
MTI,BBU14,N
MTI,BBU15,Y
MTI,BBU16,Y
MTI,BBU17,Y
MTI,BBU18,N
MTI,BBU19,Y
MTI,BBU20,N
MTI,BBU21,Y
MTI,BBU22,Y
MTI,BBU23,Y
MTI,BBU24,Y
MTI,BBU25,Y
MTI,BBU26,N
MTI,BBU27,N
MTI,BBU28,N
MTI,BBU29,Y
MTI,BBU30,N
MTI,BBU31,N
MTI,BBU32,Y
MTI,BBU33,N
MTI,BBU34,N
MTI,BBU35,N
MTI,BBU36,N
MTI,BBU37,N
MTI,BBU38,N
MTI,BBU39,Y
MTI,BBU40,N
MTI,BBU41,N
MTI,BBU42,N
MTI,BBU43,N
MTI,BBU44,Y
MTI,BBU45,N
MTI,BBU46,N
MTI,BBU47,Y
MTI,BBU48,Y
MTI,BBU49,Y
MTI,BBU50,N
MTI,BBU51,N
MTI,BBU52,N
MTI,BBU53,N
MTI,BBU54,N
MTI,BBU55,N
MTI,BBU56,Y
MTI,BBU57,N
MTI,BBU58,N
MTI,BBU59,Y
MTI,BBU60,Y
MTI,BBU61,N
MTI,BBU62,N
MTI,BBU63,Y
MTI,BBU64,N
MTI,BBU65,N
MTI,BBU66,Y
MTI,BBU67,Y
MTI,BBU68,N
MTI,BBU69,N
MTI,BBU70,Y
MTI,BBU71,N
MTI,BBU72,N
MTI,BBU73,Y
MTI,BBU74,Y
MTI,BBU75,N
MTI,BBU76,Y
MTI,BBU77,Y
MTI,BBU78,Y
MTI,BBU79,N
MTI,BBU80,Y
MTI,BBU81,Y
MTI,BBU82,Y
MTI,BBU83,N
MTI,BBU84,N
MTI,BBU85,N
MTI,BBU86,Y
MTI,BBU87,Y
MTI,BBU88,N
MTI,BBU89,Y
MTI,BBU90,N
MTI,BBU91,Y
MTI,BBU92,Y
MTI,BBU93,Y
MTI,BBU94,Y
MTI,BBU95,Y
MTI,BBU96,Y
MTI,BBU97,Y
MTI,BBU98,N
MTI,BBU99,Y
MTI,BBUA1,Y
MTI,BBUA2,Y
MTI,BBUA3,Y
MTI,BBUA4,Y
MTI,BBUA5,N
MTI,BBUA6,Y
MTI,BBUA7,N
MTI,BBUA8,Y
MTI,BBUA9,N
MTI,BBUB1,Y
MTI,BBUB2,N
MTI,BBUB3,N
MTI,BBUB4,Y
MTI,BBUB5,Y
MTI,BBUB6,Y
MTI,BBUB7,Y
