ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time,SETTING OPER
BB227,UTC3000,RUNNING,R18ABBZ11,2200,162KEAB004,AAB162KE1002A,22-05-09 10:42,22-05-08 20:05,WINBOND,STBGA162B4U,1596,05/22/2022 SP,1091A07T21,,R18ABBZ01,STBGA162B4U,WINBOND,AAB162KE1002A,1091A07T21,109.2198,22-05-09 10:42,2200
BB228,UTC3000,RUNNING,R19MSDL09,2200,078ENMS009,AMS078EN1001A,22-05-09 11:53,22-05-09 04:27,MTI,FBGA-78UEN,1881,05/23/2022 SP,1091A06T21,,R19MSDQ02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,254.6119,22-05-09 11:53,2200
BB229,UTC3000,RUNNING,R19AWD401,2200,048TPAW056,AAW048TP1024D,22-05-09 06:49,22-05-09 01:51,MXIC,TSOP1-48/48M,2160,05/24/2022 SP,1091A08T41,,R19AWD801,TSOP1-48/48M,MXIC,AAW048TP1024D,1091A08T41,433.8075,22-05-09 06:49,2200
BB230,UTC3000,RUNNING,R19MSDL08,2200,078ENMS009,AMS078EN1001A,22-05-09 13:01,22-05-08 23:14,MTI,FBGA-78UEN,3510,05/25/2022 SP,1091A06T21,,R19MSDQ04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,254.6119,22-05-09 13:01,2200
BB231,UTC3000,RUNNING,R19AWD406,2200,048TPAW056,AAW048TP1024D,22-05-09 07:41,22-05-09 02:43,MXIC,TSOP1-48/48M,2160,05/26/2022 SP,1091A08T41,,R19AWD901,TSOP1-48/48M,MXIC,AAW048TP1024D,1091A08T41,433.8075,22-05-09 07:41,2200
BB232,UTC3000,RUNNING,R19AWAB28,2200,048TPAW086,AAW048TP1041B,22-05-09 06:10,22-05-08 20:53,MXIC,TSOP1-48/M2,720,05/27/2022 SP,1091A08T41,,R18BUC602,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,77.5263,22-05-09 06:10,2200
BB233,UTC3000,RUNNING,R19MSEF01,2200,078ENMS009,AMS078EN1001A,22-05-09 22:00,22-05-09 07:52,MTI,FBGA-78UEN,3600,05/28/2022 SP,1091A06T21,,R19MSDQ08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,254.6119,22-05-09 22:00,2200
BB234,UTC3000,RUNNING,R19AWAB34,2200,048TPAW086,AAW048TP1041B,22-05-09 06:31,22-05-08 21:13,MXIC,TSOP1-48/M2,720,05/29/2022 SP,1091A08T41,,R18BUC603,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,77.5263,22-05-09 06:31,2200
BB235,UTC3000,RUNNING,R19MSEH04,2200,078ENMS009,AMS078EN1001A,22-05-09 10:47,22-05-08 20:43,MTI,FBGA-78UEN,3580,05/30/2022 SP,1091A06T21,,R19MSDL01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,254.6119,22-05-09 10:47,2200
BB441,UTC1000S,RUNNING,R19ABDI04,2200,096ELAB057,AAB096EL1019A,22-05-08 20:53,22-05-07 20:44,WINBOND,FBGA96UEL(2),5959,,1091A06T21,,R19ABDU01,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,246.8543,22-05-08 20:53,2200
BB442,UTC1000S,RUNNING,R18ABBV12,2200,162KEAB004,AAB162KE1002A,22-05-09 15:26,22-05-09 00:31,WINBOND,STBGA162B4U,1606,,1091A07T21,,R18ABBZ03,STBGA162B4U,WINBOND,AAB162KE1002A,1091A07T21,107.6199,22-05-09 15:26,2200
BB443,UTC1000S,RUNNING,R19MSAC07,2200,078ENMS018,AMS078EN1006A,22-05-10 00:28,22-05-09 07:12,MTI,FBGA-78UEN,3600,,1091A06T21,,R18MSMF06,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-05-10 00:28,2200
BB444,UTC1000S,RUNNING,R19MSA206,2200,078ENMS017,AMS078EN1005A,22-05-09 11:04,22-05-08 14:31,MTI,FBGA-78UEN,3600,,1091A06T21,,R19MSA113,FBGA-78UEN,MTI,AMS078EN1005A,1091A06T21,175.1896,22-05-09 11:04,2200
BB445,UTC1000S,RUNNING,R19AWD404,2200,048TPAW056,AAW048TP1024D,22-05-09 13:39,22-05-09 07:43,MXIC,TSOP1-48/48M,2160,,1091A08T41,,R18ABFZ10,VFBGA63BFU,WINBOND,AAB063NW3008A,1091A07T21,364.4237,22-05-09 13:39,2200
BB446,UTC1000S,PM,R18AWBV02,2200,064MRAW035,AAW064MR1012A,22-05-09 11:51,22-05-09 07:51,MXIC,MBGA64J4U,4000,05/09/2022 MP,,,R18RKA203,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,242.9109,22-05-06 03:56,2200
BB447,UTC1000S,SETUP,,,,AAB060NR2002A,22-05-09 09:05,22-05-09 07:41,,,,05/10/2022 MP,,,R19AWBM08A,MBGA64J4U,MXIC,AAW064MR1001A,1091A08T41,231.955,,2200
BB448,UTC1000S,RUNNING,R19ABE218,2200,178NNAB002,AAB178NN2001A,22-05-09 18:46,22-05-09 01:51,WINBOND,VFBGA178JEU,2244,05/11/2022 MP,1091A07T21,,R19ABE213,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,22-05-09 18:46,2200
BB449,UTC1000S,RUNNING,R19MSDQ09,2200,078ENMS009,AMS078EN1001A,22-05-09 15:37,22-05-09 06:16,MTI,FBGA-78UEN,2200,05/12/2022 MP,1091A06T21,,R19MSDQ03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,236.0785,22-05-09 15:37,2200
BB450,UTC1000S,RUNNING,R19MSA512,2200,078ENMS017,AMS078EN1005A,22-05-10 00:18,22-05-09 03:50,MTI,FBGA-78UEN,3586,05/13/2022 MP,1091A06T21,,R19MSA203,FBGA-78UEN,MTI,AMS078EN1005A,1091A06T21,175.1896,22-05-10 00:18,2200
BB451,UTC1000S,WAIT-SETUP,,,,AYZ084CC2004A,,22-05-09 07:24,,,,05/14/2022 MP,,,R18MSMF04,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,386.3771,,2200
BB452,UTC1000S,RUNNING,R18ABBV01,2200,162KEAB004,AAB162KE1002A,22-05-09 13:44,22-05-08 22:46,WINBOND,STBGA162B4U,1610,05/15/2022 MP,1091A07T21,,R18ABBT01,STBGA162B4U,WINBOND,AAB162KE1002A,1091A07T21,107.6199,22-05-09 13:44,2200
BB453,UTC1000S,RUNNING,R18ABBZ09,2200,162KEAB004,AAB162KE1002A,22-05-09 11:07,22-05-08 20:26,WINBOND,STBGA162B4U,1580,05/16/2022 MP,1091A07T21,,R18ABBW01,STBGA162B4U,WINBOND,AAB162KE1002A,1091A07T21,107.6199,22-05-09 11:07,2200
BB454,UTC1000S,RUNNING,R19MSA509,2200,078ENMS017,AMS078EN1005A,22-05-10 00:20,22-05-09 03:54,MTI,FBGA-78UEN,3580,05/17/2022 MP,1091A06T21,,R19MSA207,FBGA-78UEN,MTI,AMS078EN1005A,1091A06T21,175.1896,22-05-10 00:20,2200
BB455,UTC1000S,RUNNING,R18ABBZ07,2200,162KEAB004,AAB162KE1002A,22-05-09 07:01,22-05-08 16:20,WINBOND,STBGA162B4U,1580,05/18/2022 MP,1091A07T21,,R18ABBT03,STBGA162B4U,WINBOND,AAB162KE1002A,1091A07T21,107.6199,22-05-09 07:01,2200
BB456,UTC1000S,RUNNING,R19MSAC05,2200,078ENMS018,AMS078EN1006A,22-05-09 20:24,22-05-09 03:08,MTI,FBGA-78UEN,3600,05/19/2022 MP,1091A06T21,,R18MSMG04,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-05-09 20:24,2200
BB457,UTC1000S,RUNNING,R19ABGH09,2200,096EFAB009,AAB096EF3001A,22-05-09 13:57,22-05-09 03:09,WINBOND,FBGA96UEF3-2,2420,05/20/2022 MP,1091A07T21,,R19ABGH03,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,22-05-09 13:57,2200
BB458,UTC1000S,RUNNING,R19ABGH10,2200,096EFAB009,AAB096EF3001A,22-05-09 15:03,22-05-09 05:34,WINBOND,FBGA96UEF3-2,2124,05/21/2022 MP,1091A07T21,,R19ABGH04,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,22-05-09 15:03,2200
BB459,UTC1000S,RUNNING,R19MSAF06,2200,078ENMS018,AMS078EN1006A,22-05-09 18:16,22-05-09 01:11,MTI,FBGA-78UEN,3556,05/22/2022 MP,1091A06T21,,R19MSAB01,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-05-09 18:16,2200
BB460,UTC1000S,RUNNING,R19MSGM05,2200,096ECMS003,AMS096EC1002A,22-05-09 19:15,22-05-08 23:23,MTI,FBGA-96UEC,5600,05/23/2022 MP,1091A06T41,,R19MSES07,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-05-09 19:15,2200
BB461,UTC1000S,RUNNING,R19ABE220,2200,178NNAB002,AAB178NN2001A,22-05-09 23:09,22-05-09 06:39,WINBOND,VFBGA178JEU,2189,05/24/2022 MP,1091A07T21,,R19ABE207,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,22-05-09 23:09,2200
BB462,UTC1000S,IN-REPAIR,,,,AAB096EL1019A,,22-05-09 07:37,,,,05/25/2022 MP,,,R19ABCP01,FBGA96UEL(2),WINBOND,AAB096EL1019A,1091A06T21,246.8543,,2200
BB463,UTC1000S,IDLE,,,,ARK078EP1001B,,22-05-09 07:56,,,,05/26/2022 MP,,,R18RKA804,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,194.1381,,2200
BB465,UTC1000S,RUNNING,R19ABCU01,2200,096ELAB057,AAB096EL1019A,22-05-09 03:30,22-05-08 17:00,WINBOND,FBGA96UEL(2),2583,05/27/2022 MP,,,R19ABCT02,FBGA96UEL(2),WINBOND,AAB096EL1019A,1091A06T21,246.8543,22-05-09 03:30,2200
BB466,UTC1000S,RUNNING,R19ABE210,2200,178NNAB002,AAB178NN2001A,22-05-09 07:25,22-05-08 15:42,WINBOND,VFBGA178JEU,2085,05/28/2022 MP,1091A07T21,,R18RKAB02,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,132.725,22-05-09 07:25,2200
BB467,UTC1000S,RUNNING,R19MSA513,2200,078ENMS017,AMS078EN1005A,22-05-09 22:25,22-05-09 01:59,MTI,FBGA-78UEN,3580,05/29/2022 MP,1091A06T21,,R19MSA501,FBGA-78UEN,MTI,AMS078EN1005A,1091A06T21,175.1896,22-05-09 22:25,2200
BB468,UTC1000S,RUNNING,R19MSAF02,2200,078ENMS018,AMS078EN1006A,22-05-09 07:15,22-05-08 14:09,MTI,FBGA-78UEN,3564,05/30/2022 MP,1091A06T21,,R19MSAB02,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-05-09 07:15,2200
BB469,UTC1000S,RUNNING,R19ABCT01,2200,096ELAB057,AAB096EL1019A,22-05-09 05:13,22-05-08 05:14,WINBOND,FBGA96UEL(2),5919,05/31/2022 MP,1091A06T21,ER,R18BUCM02,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,246.8543,22-05-09 05:13,2200
BB470,UTC1000S,RUNNING,R19MSA214,2200,078ENMS017,AMS078EN1005A,22-05-09 14:03,22-05-08 17:31,MTI,FBGA-78UEN,3596,,1091A06T21,,R19MSA114,FBGA-78UEN,MTI,AMS078EN1005A,1091A06T21,175.1896,22-05-09 14:03,2200
BB471,UTC1000S,RUNNING,R19ABE221,2200,178NNAB002,AAB178NN2001A,22-05-09 23:29,22-05-09 07:12,WINBOND,VFBGA178JEU,2160,,1091A07T21,,R19ABE211,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,22-05-09 23:29,2200
BB472,UTC1000S,WAIT-SETUP,,,,AMS048TW1020A,,22-05-09 07:50,,,,,,,R18AWC403,MBGA64J4U,MXIC,AAW064MR1004A,1091A07T41,452.9093,,2200
BB473,UTC1000S,RUNNING,R18ABBV06,2200,162KEAB004,AAB162KE1002A,22-05-09 13:35,22-05-08 22:43,WINBOND,STBGA162B4U,1600,,1091A07T21,,R18ABBZ05,STBGA162B4U,WINBOND,AAB162KE1002A,1091A07T21,107.6199,22-05-09 13:35,2200
BB474,UTC1000S,RUNNING,R19MSA507,2200,078ENMS017,AMS078EN1005A,22-05-09 23:42,22-05-09 03:16,MTI,FBGA-78UEN,3580,,1091A06T21,,R19MSA213,FBGA-78UEN,MTI,AMS078EN1005A,1091A06T21,175.1896,22-05-09 23:42,2200
BB475,UTC1000S,RUNNING,R19MSGS03,2200,096ECMS003,AMS096EC1002A,22-05-10 02:37,22-05-09 06:45,MTI,FBGA-96UEC,5600,,1091A06T41,,R19MSEV02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-05-10 02:37,2200
BB476,UTC1000S,RUNNING,R19ABE223,2200,178NNAB002,AAB178NN2001A,22-05-10 00:25,22-05-09 07:45,WINBOND,VFBGA178JEU,2210,,1091A07T21,,R19ABE209,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,22-05-10 00:25,2200
BB477,UTC1000S,WAIT-REPAIR,,,,AAW024MAA006A,,22-05-08 13:21,,,,,,,R18AWBT01,MBGA24J3U,MXIC,AAW024MAA006A,1091A07T41,1022.1145,,2200
BB478,UTC1000S,PM,,,,AAW064MR1008B,22-05-09 11:49,22-05-09 07:49,,,,05/09/2022 MP,,,R19AWBF13,MBGA64J4U,MXIC,AAW064MR1008B,1091A07T41,318.2954,,2200
BB479,UTC1000S,IDLE,,,,BU054MF1002A,,22-05-09 07:13,,,,05/10/2022 MP,,,R18BUCG07,MINIBGA54A4,ICSI,BU054MF1002A,1091A09C21,301.7539,,2200
BB480,UTC1000S,RUNNING,R19AWD408,2200,048TPAW056,AAW048TP1024D,22-05-09 13:22,22-05-09 07:27,MXIC,TSOP1-48/48M,2160,05/11/2022 MP,1091A08T41,,R19AWBM08,MBGA64J4U,MXIC,AAW064MR1001A,1091A08T41,364.4237,22-05-09 13:22,2200
BB481,UTC1000S,WAIT-SETUP,,,,AMS048TW1065A,,22-05-09 03:57,,,,05/12/2022 SP,,,R18MSMB02,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,380.2036,,2200
BB482,UTC1000S,RUNNING,R19BUAL01,2200,096EFBU001,ABU096EF2001A,22-05-09 23:30,22-05-09 05:26,ICSI,FBGA-96UEF,4903,05/13/2022 SP,1091A07T21,,R18BUCN02,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,271.2028,22-05-09 23:30,2200
BB483,UTC1000S,RUNNING,R19MSAE01,2200,078ENMS018,AMS078EN1006A,22-05-09 11:00,22-05-08 17:43,MTI,FBGA-78UEN,3600,05/14/2022 SP,1091A06T21,,R19MSAA02,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-05-09 11:00,2200
BB484,UTC1000S,RUNNING,R19ABDK03,2200,096ELAB057,AAB096EL1019A,22-05-09 06:17,22-05-08 06:23,WINBOND,FBGA96UEL(2),5900,05/15/2022 SP,1091A06T21,,R18BUCL03,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,246.8543,22-05-09 06:17,2200
BB485,UTC1000S,RUNNING,R19ABE216,2200,178NNAB002,AAB178NN2001A,22-05-09 15:09,22-05-08 22:27,WINBOND,VFBGA178JEU,2215,05/16/2022 SP,1091A07T21,,R19ABE206,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,22-05-09 15:09,2200
BB486,UTC1000S,RUNNING,R18RKA901,2200,078EPRK003,ARK078EP1001B,22-05-07 03:41,22-05-05 20:47,RK,FBGA-78UEP,6000,05/17/2022 SP,,,R18RKA701,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,194.1381,22-05-07 03:41,2200
BB487,UTC1000S,RUNNING,R18ABC704,2200,162KEAB017,AAB162KE1010A,22-05-09 13:29,22-05-08 21:38,WINBOND,STBGA162B4U,1640,05/18/2022 SP,1091A07T21,,R17BUC201,MINIBGA48A1,ICSI,BU048MA2009B,1091A10C41,103.5046,22-05-09 13:29,2200
BB488,UTC1000S,RUNNING,R19MSA601,2200,078ENMS017,AMS078EN1005A,22-05-10 03:45,22-05-09 07:16,MTI,FBGA-78UEN,3590,05/19/2022 SP,1091A06T21,,R19MSA212,FBGA-78UEN,MTI,AMS078EN1005A,1091A06T21,175.1896,22-05-10 03:45,2200
BB489,UTC1000S,RUNNING,R19NVV228,2200,048TRNV107,ANV048TR2053A,22-05-08 13:09,22-05-08 02:29,PHISON,TSOP1-48MR-C,2160,05/20/2022 SP,1091A07C21,4,R19NVV215,TSOP1-48MR-C,PHISON,ANV048TR2053A,1091A07C21,202.4905,22-05-08 13:09,2200
BB490,UTC1000S,RUNNING,R19NVV227,2200,048TRNV107,ANV048TR2053A,22-05-08 08:45,22-05-07 04:23,PHISON,TSOP1-48MR-C,2160,05/21/2022 SP,1091A07C21,4,R19NVV217,TSOP1-48MR-C,PHISON,ANV048TR2053A,1091A07C21,202.4905,22-05-08 08:45,2200
BB496,UTC1000S,RUNNING,R19ABFD25,2200,048TWAB012,AAB048TW2006A,22-05-09 10:41,22-05-09 06:42,WINBOND,TSOP1-48AM,2160,05/22/2022 MP,1091A07T21,,R19ABFD03,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,543.9208,22-05-09 10:41,2200
BB497,UTC1000S,RUNNING,R19ABFD04,2200,048TWAB012,AAB048TW2006A,22-05-09 10:37,22-05-09 06:39,WINBOND,TSOP1-48AM,2160,05/23/2022 MP,1091A07T21,,R19ABFD05,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,543.9208,22-05-09 10:37,2200
BB498,UTC1000S,WAIT-SETUP,,,,AYZ084CC2004A,,22-05-09 07:21,,,,05/24/2022 MP,,,R18BUB806,FBGA-126UCT,ICSI,ABU126CT2001B,1091A08C21,386.3771,,2200
BB499,UTC1000S,RUNNING,R19NVV207,2200,048TRNV107,ANV048TR2053A,22-05-09 16:14,22-05-08 18:21,PHISON,TSOP1-48MR-C,2160,05/25/2022 MP,1091A07C21,4,R19NVV235,TSOP1-48MR-C,PHISON,ANV048TR2053A,1091A07C21,202.4905,22-05-09 16:14,2200
BB500,UTC1000S,RUNNING,R18MSMA03,2200,078ENMS018,AMS078EN1006A,22-05-09 06:45,22-05-08 13:34,MTI,FBGA-78UEN,3580,05/26/2022 MP,1091A06T21,,R18MSMH06,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-05-09 06:45,2200
BB501,UTC1000S,RUNNING,R18MSMF05,2200,078ENMS018,AMS078EN1006A,22-05-09 07:21,22-05-08 14:21,MTI,FBGA-78UEN,3540,05/27/2022 MP,1091A06T21,,R18MSM907,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-05-09 07:21,2200
BB502,UTC1000S,RUNNING,R18BUCG12,2200,054MFBU004,BU054MF1002A,22-05-09 09:51,22-05-09 02:06,ICSI,MINIBGA54A4,2328,05/28/2022 MP,1091A09C21,,R18BUCG04,MINIBGA54A4,ICSI,BU054MF1002A,1091A09C21,301.7539,22-05-09 09:51,2200
BB503,UTC1000S,RUNNING,R18RKA903,2200,078EPRK003,ARK078EP1001B,22-05-07 16:57,22-05-06 10:02,RK,FBGA-78UEP,6000,05/29/2022 MP,,,R18RKA604,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,194.1381,22-05-07 16:57,2200
BB504,UTC1000S,RUNNING,R18BUCG06,2200,054MFBU004,BU054MF1002A,22-05-09 01:53,22-05-08 12:46,ICSI,MINIBGA54A4,3960,05/30/2022 MP,1091A09C21,,R18BUCD06,MINIBGA54A4,ICSI,BU054MF1002A,1091A09C21,301.7539,22-05-09 01:53,2200
BB505,UTC1000S,IN-REPAIR,R18BUBV09,2200,086TABU026,ABU086TA1007A,22-05-09 11:23:27,22-05-09 07:55,ICSI,TSOP2-86E,1600,05/31/2022 MP,1091A09C21,,R18BUBV05,TSOP2-86E,ICSI,ABU086TA1007A,1091A09C21,208.9303,22-05-09 11:23,2200
BB506,UTC1000S,RUNNING,R19ABFD01,2200,048TWAB012,AAB048TW2006A,22-05-09 10:33,22-05-09 06:35,WINBOND,TSOP1-48AM,2160,,1091A07T21,,R19ABBU01,TSOP1-48AM,WINBOND,AAB048TW2005A,1091A07T21,543.9208,22-05-09 10:33,2200
BB507,UTC1000S,RUNNING,R19ABD101,2200,084UCAB027,AAB084CC9001A,22-05-09 18:29,22-05-08 23:00,WINBOND,FBGA-84UC2H,5593,,,,R19MSAB03,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,287.1427,22-05-09 18:29,2200
BB508,UTC1000S,RUNNING,R19MSA109,2200,078ENMS017,AMS078EN1005A,22-05-07 20:19,22-05-06 23:59,MTI,FBGA-78UEN,3564,,1091A06T21,,R18ABH801,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,175.1896,22-05-07 20:19,2200
BB509,UTC1000S,RUNNING,R19MSGQ07,2200,096ECMS003,AMS096EC1002A,22-05-10 01:29,22-05-09 06:09,MTI,FBGA-96UEC,5454,,1091A06T41,,R19MSF905,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-05-10 01:29,2200
BB510,UTC1000S,RUNNING,R19MSA201,2200,078ENMS017,AMS078EN1005A,22-05-08 23:24,22-05-08 02:51,MTI,FBGA-78UEN,3600,,1091A06T21,,R18RKA803,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,175.1896,22-05-08 23:24,2200
BB511,UTC1000S,IN-REPAIR,R19LWAS01,2200,132NYLW078,ALW132NY4049A,22-05-09 11:31:18,22-05-09 07:36,MTI-S,VFBGA132B4U,2262,,,,R19LWAR01,VFBGA132B4U,MTI-S,ALW132NY4049A,1091A06C21,436.6945,22-05-09 11:31,2200
BB512,UTC1000S,RUNNING,R19ABE215,2200,178NNAB002,AAB178NN2001A,22-05-09 13:47,22-05-08 20:40,WINBOND,VFBGA178JEU,2272,,1091A07T21,,R19ABE202,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,22-05-09 13:47,2200
BB513,UTC1000S,RUNNING,R19MSAC04,2200,078ENMS018,AMS078EN1006A,22-05-09 12:11,22-05-08 18:54,MTI,FBGA-78UEN,3600,,1091A06T21,,R18MSJA03,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-05-09 12:11,2200
