assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	N33BWGF01  ,	2,	2470,	2020/8/13 下午 01:26:13,	WSM       ,	Y,	3720,	N33BWGF01  ,	AKM          ,	WLCSP          ,	000IABW108               ,	WSDP137A                                          ,	520,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07314-XC2-FI{FT1}{FRM-PP}                       ,	5K3G34                   ,	N,	N,	0,	0,	20200813,	134128,	2020/8/13 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07314-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2020/8/14 上午 12:00:00,	2020/8/15 上午 12:00:00,	2020/8/16 上午 12:00:00,	2020/8/17 上午 12:00:00,	2020/8/17 上午 12:00:00,	8 ,	2G,	 A A B B                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	20200605006.E  ,	1,	封合不良                           ,	N33BWGF,	N33BWGF01  ,	2,	2470,	2020/8/13 下午 01:26:13,	WSM       ,	Y,
	R16BWS317  ,	2,	2470,	2022/4/15 上午 10:01:37,	WSM       ,	Y,	3720,	R16BWS317  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF43A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220415,	100136,	2022/4/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/19 上午 12:00:00,	2022/4/20 上午 12:00:00,	2022/4/21 上午 12:00:00,	2022/4/21 上午 12:00:00,	2022/4/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWS3,	R16BWS317  ,	2,	2470,	2022/4/15 上午 10:01:37,	WSM       ,	Y,
	R16BWS321  ,	2,	2470,	2022/4/15 下午 05:08:33,	WSM       ,	Y,	3720,	R16BWS321  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF43A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220415,	170832,	2022/4/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/19 上午 12:00:00,	2022/4/20 上午 12:00:00,	2022/4/21 上午 12:00:00,	2022/4/21 上午 12:00:00,	2022/4/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWS3,	R16BWS321  ,	2,	2470,	2022/4/15 下午 05:08:33,	WSM       ,	Y,
	R16BWS325  ,	2,	2470,	2022/4/16 上午 12:25:41,	WSM       ,	Y,	3720,	R16BWS325  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF43A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220416,	2540,	2022/4/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/19 上午 12:00:00,	2022/4/20 上午 12:00:00,	2022/4/21 上午 12:00:00,	2022/4/21 上午 12:00:00,	2022/4/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWS3,	R16BWS325  ,	2,	2470,	2022/4/16 上午 12:25:41,	WSM       ,	Y,
	R16BWS329  ,	2,	2470,	2022/4/16 上午 08:01:53,	WSM       ,	Y,	3720,	R16BWS329  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF43A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220416,	80153,	2022/4/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/19 上午 12:00:00,	2022/4/20 上午 12:00:00,	2022/4/21 上午 12:00:00,	2022/4/21 上午 12:00:00,	2022/4/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWS3,	R16BWS329  ,	2,	2470,	2022/4/16 上午 08:01:53,	WSM       ,	Y,
	R16BWS333  ,	2,	2470,	2022/4/16 下午 03:15:02,	WSM       ,	Y,	3720,	R16BWS333  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF43A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220416,	151501,	2022/4/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/19 上午 12:00:00,	2022/4/20 上午 12:00:00,	2022/4/21 上午 12:00:00,	2022/4/21 上午 12:00:00,	2022/4/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWS3,	R16BWS333  ,	2,	2470,	2022/4/16 下午 03:15:02,	WSM       ,	Y,
	R16BWS337  ,	2,	2470,	2022/4/16 下午 11:53:10,	WSM       ,	Y,	3720,	R16BWS337  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF43A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220416,	235309,	2022/4/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/19 上午 12:00:00,	2022/4/20 上午 12:00:00,	2022/4/21 上午 12:00:00,	2022/4/21 上午 12:00:00,	2022/4/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWS3,	R16BWS337  ,	2,	2470,	2022/4/16 下午 11:53:10,	WSM       ,	Y,
	R16BWS341  ,	2,	2470,	2022/4/17 上午 07:16:07,	WSM       ,	Y,	3720,	R16BWS341  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF43A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220417,	71606,	2022/4/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/19 上午 12:00:00,	2022/4/20 上午 12:00:00,	2022/4/21 上午 12:00:00,	2022/4/21 上午 12:00:00,	2022/4/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWS3,	R16BWS341  ,	2,	2470,	2022/4/17 上午 07:16:07,	WSM       ,	Y,
	R16BWSA02  ,	2,	2470,	2022/4/16 下午 10:12:56,	WSM       ,	Y,	3720,	R16BWSA02  ,	AKM          ,	WLCSP          ,	000IABW032               ,	DB41439A                                          ,	2000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK4961ECBP-V2{FT1}{DSPP}                          ,	5K4Y94                   ,	N,	N,	0,	0,	20220416,	221255,	2022/4/14 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK4961ECBP-V2{FT1}{DSPP}                          ,	PROD        ,	2022/4/20 上午 12:00:00,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/22 上午 12:00:00,	8 ,	,	 D C A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSA,	R16BWSA02  ,	2,	2470,	2022/4/16 下午 10:12:56,	WSM       ,	Y,
	R16BWSA06  ,	2,	2470,	2022/4/17 上午 02:07:40,	WSM       ,	Y,	3720,	R16BWSA06  ,	AKM          ,	WLCSP          ,	000IABW032               ,	DB41439A                                          ,	2000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK4961ECBP-V2{FT1}{DSPP}                          ,	5K4Y94                   ,	N,	N,	0,	0,	20220417,	20739,	2022/4/14 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK4961ECBP-V2{FT1}{DSPP}                          ,	PROD        ,	2022/4/20 上午 12:00:00,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/22 上午 12:00:00,	8 ,	,	 D C A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSA,	R16BWSA06  ,	2,	2470,	2022/4/17 上午 02:07:40,	WSM       ,	Y,
	R16BWSA10  ,	2,	2470,	2022/4/17 上午 04:43:31,	WSM       ,	Y,	3720,	R16BWSA10  ,	AKM          ,	WLCSP          ,	000IABW032               ,	DB41439A                                          ,	2000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK4961ECBP-V2{FT1}{DSPP}                          ,	5K4Y94                   ,	N,	N,	0,	0,	20220417,	44330,	2022/4/14 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK4961ECBP-V2{FT1}{DSPP}                          ,	PROD        ,	2022/4/20 上午 12:00:00,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/22 上午 12:00:00,	8 ,	,	 D C A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSA,	R16BWSA10  ,	2,	2470,	2022/4/17 上午 04:43:31,	WSM       ,	Y,
	R16BWSD01  ,	2,	2470,	2022/4/15 下午 06:38:36,	WSM       ,	Y,	3720,	R16BWSD01  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF68A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220415,	183836,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSD,	R16BWSD01  ,	2,	2470,	2022/4/15 下午 06:38:36,	WSM       ,	Y,
	R16BWSD05  ,	2,	2470,	2022/4/16 上午 01:39:11,	WSM       ,	Y,	3720,	R16BWSD05  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF68A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220416,	13910,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSD,	R16BWSD05  ,	2,	2470,	2022/4/16 上午 01:39:11,	WSM       ,	Y,
	R16BWSD09  ,	2,	2470,	2022/4/16 上午 10:17:07,	WSM       ,	Y,	3720,	R16BWSD09  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF68A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220416,	101706,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSD,	R16BWSD09  ,	2,	2470,	2022/4/16 上午 10:17:07,	WSM       ,	Y,
	R16BWSD13  ,	2,	2470,	2022/4/16 下午 06:07:26,	WSM       ,	Y,	3720,	R16BWSD13  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF68A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220416,	180726,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSD,	R16BWSD13  ,	2,	2470,	2022/4/16 下午 06:07:26,	WSM       ,	Y,
	R16BWSD17  ,	2,	2470,	2022/4/17 上午 01:36:18,	WSM       ,	Y,	3720,	R16BWSD17  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF68A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220417,	13618,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSD,	R16BWSD17  ,	2,	2470,	2022/4/17 上午 01:36:18,	WSM       ,	Y,
	R16BWSE04  ,	2,	2470,	2022/4/17 上午 12:58:58,	WSM       ,	Y,	3720,	R16BWSE04  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF56A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220417,	5859,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSE,	R16BWSE04  ,	2,	2470,	2022/4/17 上午 12:58:58,	WSM       ,	Y,
	R16BWSE08  ,	2,	2470,	2022/4/17 上午 04:34:49,	WSM       ,	Y,	3720,	R16BWSE08  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF56A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220417,	43448,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSE,	R16BWSE08  ,	2,	2470,	2022/4/17 上午 04:34:49,	WSM       ,	Y,
	R16BWSF02  ,	2,	2470,	2022/4/16 上午 10:54:06,	WSM       ,	Y,	3720,	R16BWSF02  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF49A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220416,	105406,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSF,	R16BWSF02  ,	2,	2470,	2022/4/16 上午 10:54:06,	WSM       ,	Y,
	R16BWSF06  ,	2,	2470,	2022/4/16 下午 05:56:31,	WSM       ,	Y,	3720,	R16BWSF06  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF49A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220416,	175630,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSF,	R16BWSF06  ,	2,	2470,	2022/4/16 下午 05:56:31,	WSM       ,	Y,
	R16BWSF10  ,	2,	2470,	2022/4/17 上午 12:45:26,	WSM       ,	Y,	3720,	R16BWSF10  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF49A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220417,	4526,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSF,	R16BWSF10  ,	2,	2470,	2022/4/17 上午 12:45:26,	WSM       ,	Y,
	R16BWSF14  ,	2,	2470,	2022/4/17 上午 07:58:05,	WSM       ,	Y,	3720,	R16BWSF14  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF49A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220417,	75806,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSF,	R16BWSF14  ,	2,	2470,	2022/4/17 上午 07:58:05,	WSM       ,	Y,
	R16BWSH03  ,	2,	2470,	2022/4/16 上午 03:06:17,	WSM       ,	Y,	3720,	R16BWSH03  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF46A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220416,	30616,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSH,	R16BWSH03  ,	2,	2470,	2022/4/16 上午 03:06:17,	WSM       ,	Y,
	R16BWSH07  ,	2,	2470,	2022/4/16 上午 10:02:54,	WSM       ,	Y,	3720,	R16BWSH07  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF46A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220416,	100254,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSH,	R16BWSH07  ,	2,	2470,	2022/4/16 上午 10:02:54,	WSM       ,	Y,
	R16BWSH11  ,	2,	2470,	2022/4/16 下午 04:55:19,	WSM       ,	Y,	3720,	R16BWSH11  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF46A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220416,	165519,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSH,	R16BWSH11  ,	2,	2470,	2022/4/16 下午 04:55:19,	WSM       ,	Y,
	R16BWSH15  ,	2,	2470,	2022/4/16 下午 11:42:24,	WSM       ,	Y,	3720,	R16BWSH15  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF46A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220416,	234224,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSH,	R16BWSH15  ,	2,	2470,	2022/4/16 下午 11:42:24,	WSM       ,	Y,
	R16BWSH19  ,	2,	2470,	2022/4/17 上午 06:47:51,	WSM       ,	Y,	3720,	R16BWSH19  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF46A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220417,	64751,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSH,	R16BWSH19  ,	2,	2470,	2022/4/17 上午 06:47:51,	WSM       ,	Y,
	R16BWSP04  ,	2,	2470,	2022/4/15 下午 08:01:51,	WSM       ,	Y,	3720,	R16BWSP04  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF53A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220415,	200151,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSP,	R16BWSP04  ,	2,	2470,	2022/4/15 下午 08:01:51,	WSM       ,	Y,
	R16BWSP08  ,	2,	2470,	2022/4/15 下午 11:45:52,	WSM       ,	Y,	3720,	R16BWSP08  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF53A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220415,	234552,	2022/4/15 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/4/21 上午 12:00:00,	2022/4/22 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	2022/4/23 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R16BWSP,	R16BWSP08  ,	2,	2470,	2022/4/15 下午 11:45:52,	WSM       ,	Y,
