product,process_id,bom_id
008OKNI106,008OK001,OK008601
020YUNI332,020YU002,YU020604
020YUNI087,020YU002,YU020604
020YUNI104,020YU006,YU020611
020YUNI379,020YU006,YU020611
012Y3NI212,012Y3002,Y3012603
0086ANV220,0086A182,6A008251
0086ANV223,0086A185,6A008254
0086ANV202,0086A166,6A008232
0086ANV221,0086A183,6A008252
000IAQR007,000IA163,IA000075
240UETH001,240UE001,UE240001
024MAAB084,024MA224,MA024239
008YQAB087,008YQ168,YQ008205
024MAAB031,024MA072,MA024072
067N5AS009,067N5010,N5067010
048N0AW002,048N0008,N0048008
048MAAW002,048MA372,MA048313
0442JHQ029,0442J030,2J044037
008YZNI043,008YZ006,YZ008004
014OLNI050,014OL001,OL014602
014OLNI055,014OL001,OL014602
012Y3NI141,012Y3002,Y3012603
016OFNI016,016OF003,OF016610
0086ANV213,0086A175,6A008242
153XTNV147,153XT186,XT153242
000IAQR024,000IA236,IA000096
000IAXI001,000IA119,IA000038
0086AZA012,0086A106,6A008155
0086AZA011,0086A105,6A008154
0086AZA016,0086A115,6A008166
0086AZA017,0086A116,6A008167
0086AZA021,0086A121,6A008172
0086AZA008,0086A101,6A008150
008YQAB118,008YQ215,YQ008247
008YDAB027,008YD128,YD008150
008YQAB107,008YQ193,YQ008227
008YQAB112,008YQ203,YQ008236
136XZAS001,136XZ001,XZ136001
054MFBU009,054MF020,MF054022
048MABU056,048MA317,MA048117
000IABW074,000IA147,IA000064
048ACBW022,048AC120,AC048120
096ELCD003,096EL089,EL096097
0442JHQ035,0442J034,2J044045
0223RHQ013,0223R007,3R022010
0415LHQ021,0415L018,5L041026
0262GHQ006,0262G004,2G026005
078EPLW008,078EP001,EP078009
048TWMS056,048TW451,TW048445
078U9MS017,078U9034,C9078036
020YUNI384,020YU006,YU020611
008OKNI055,008OK001,OK008601
008OKNI092,008OK001,OK008601
010YKNI054,010YK025,YK010630
132X2NV194,132X2348,X2132414
0086ANV222,0086A184,6A008253
0086ANV225,0086A188,6A008257
0086ANV214,0086A176,6A008243
132X2NV221,132X2375,X2132444
048XZVE007,048XZ008,XZ048017
060EMAB004,060EM004,EM060004
096ELAB057,096EL097,EL096105
024MAAB026,024MA061,MA024061
054NBAB018,054NB053,NB054053
162KEAB011,162KE022,KE162023
060NRAB016,060NR020,NR060033
008YQAB104,008YQ188,YQ008223
008YQAB114,008YQ207,YQ008240
084UCAB027,084UC178,CC084180
096EFAB009,096EF048,EF096050
063NWAB006,063NW066,NW063076
008YQAB116,008YQ210,YQ008243
008YMAB072,008YM164,YM008177
096ELAB016,096EL021,EL096026
024MAAB073,024MA200,MA024215
096ELAB047,096EL081,EL096089
054TNAB041,054TN110,TN054110
008YQAB053,008YQ099,YQ008117
008YQAB120,008YQ217,YQ008249
008YMAB063,008YM142,YM008153
060NRAB005,060NR008,NR060008
054NBAB003,054NB027,NB054017
060EMAB003,060EM003,EM060003
054TNAB029,054TN104,TN054104
008YBAB011,008YB026,YB008026
008Y6AB028,008Y6076,Y6008076
054NBAB001,054NB025,NB054013
054NBAB008,054NB045,NB054045
054NBAB002,054NB026,NB054015
090NCAB017,090NC079,NC090079
066TNAB026,066TN073,TN066073
084UCAB028,084UC193,CC084195
134N9AB006,134N9012,N9134015
060NRAB019,060NR037,NR060038
008YQAB072,008YQ136,YQ008170
054TNAB027,054TN076,TN054102
008YQAB068,008YQ126,YQ008152
008YQAB091,008YQ175,YQ008212
096ELAS001,096EL009,EL096009
048TPAS001,048TP116,TP048116
096ELAS044,096EL079,EL096087
008YQAS031,008YQ132,YQ008166
060NRAS005,060NR044,NR060045
008FGAS025,008FG013,FG008013
024XJAW020,024XJ052,XJ024052
024MAAW020,024MA050,MA024050
064MRAW035,064MR023,MR064030
024MAAW016,024MA046,MA024046
024MAAW012,024MA043,MA024043
008Y6AW036,008Y6091,Y6008091
052XYAW004,052XY004,XY052005
024MAAW023,024MA084,MA024054
064MRAW029,064MR020,MR064025
024MAAW026,024MA057,MA024057
024MAAW060,024MA131,MA024139
096EABU001,096EA004,EA096004
200N7BU025,200N7031,N7200037
048MABU002,048MA243,MA048A38
165MLBU055,165ML036,ML165012
048MABU057,048MA323,MA048118
096EFBU001,096EF033,EF096033
060C3BU001,060C3005,C3060012
078EABU001,078EA001,EA078002
096EABU005,096EA007,EA096008
024XJBU003,024XJ080,XJ024101
084UCBU004,084UC028,CC084025
096EFBU002,096EF039,EF096020
072AFBW022,072AF132,AF072132
048ACBW048,048AC146,AC048146
054MFCD001,054MF005,MF054005
008DRCD032,008DR048,DR008061
084UCCD006,084UC087,CC084069
096ELCD002,096EL074,EL096082
054TSCS014,054TS024,TS054024
134KMGA001,134KM001,KM134001
0223RHQ012,0223R009,3R022009
0225NHQ012,0225N012,5N022011
0442JHQ026,0442J026,2J044032
0442JHQ027,0442J027,2J044033
048MAIS024,048MA349,MA048134
060NRGA003,060NR013,NR060013
132NYLW078,132NY052,NY132101
078U9LW012,078U9030,C9078034
078EPLW009,078EP004,EP078009
078ENMS018,078EN015,EN078034
096ECMS010,096EC009,EC096014
096EFMS006,096EF058,EF096063
078ENMS007,078EN006,EN078015
078U9MS012,078U9018,C9078017
078ENMS009,078EN010,EN078019
096ECMS003,096EC002,EC096002
008Y7NI003,008Y7001,Y7008001
008Y7NI029,008Y7001,Y7008602
008Y7NI007,008Y7001,Y7008602
012Y3NI003,012Y3002,Y3012002
008OKNI108,008OK001,OK008601
008OKNI002,008OK001,OK008001
020YUNI203,020YU002,YU020604
008OKNI043,008OK001,OK008601
008OKNI094,008OK001,OK008601
008OKNI064,008OK001,OK008601
012Y3NI220,012Y3002,Y3012603
012Y3NI218,012Y3002,Y3012603
012Y3NI222,012Y3002,Y3012603
020YUNI320,020YU001,YU020603
020YUNI391,020YU001,YU020603
020YUNI395,020YU001,YU020603
153XTNV131,153XT167,XT153220
153XTNV127,153XT163,XT153216
132X2NV133,132X2271,X2132332
153XTNV153,153XT194,XT153251
132X2NV154,132X2292,X2132354
000IAQR036,000IA289,IA000136
000IAQR014,000IA203,IA000096
153XTSS015,153XT165,XT153218
0008WTR002,132X2379,8W000A01
086TAUL005,086TA022,TA086026
086TAUL006,086TA023,TA086027
008YDVE004,008YD083,YD008089
008YDVE002,008YD056,YD008056
008YDVG006,008YD104,YD008113
096ELYU001,096EL060,EL096067
0086AZA015,0086A113,6A008164
0086AZA014,0086A109,6A008160
0086AZA009,0086A103,6A008152
0086AZA013,0086A108,6A008159
0086AZA041,0086A187,6A008256
024MAAB081,024MA218,MA024233
008YBAB021,008YB045,YB008044
008YMAB062,008YM141,YM008152
024MAAB086,024MA230,MA024245
024XJAB023,024XJ071,XJ024086
054TNAB037,054TN104,TN054104
048TWAB012,048TW394,TW048394
048TWAB023,048TW404,TW048404
008YQAB082,008YQ157,YQ008194
048TWAB019,048TW407,TW048407
008YBAB028,008YB051,YB008051
008YQAB113,008YQ204,YQ008237
024MAAB053,024MA150,MA024158
008YBAB016,008YB031,YB008031
008YBAB019,008YB041,YB008040
008YQAB078,008YQ149,YQ008184
0008WAS145,0008WA469,8W000A01
153XTAS010,153XT184,XT153237
008YQAS046,008YQ187,YQ008222
008FGAS028,008FG013,FG008013
048TPAS018,048TP323,TP048187
084UCAS105,084UC200,CC084203
162KEAS010,162KE038,KE162044
048MAAS010,048MA360,MA048146
064MRAW030,064MR027,MR064036
024MAAW045,024MA091,MA024095
024MAAW083,024MA213,MA024228
048TPAW103,048TP199,TP048141
048TPAW195,048TP319,TP048181
008Y6AW020,008Y6057,Y6008057
008Y6AW035,008Y6090,Y6008090
048TPAW056,048TP076,TP048076
048TPAW054,048TP074,TP048075
0008WBU049,078EA005,8W000A01
084XUBU007,084XU012,XU084013
024MABU006,024MA268,MA024284
024MABU007,024MA270,MA024286
060U9BU003,060U9005,C9060004
036ABBW009,036AB062,AB036109
000IABW064,000IA125,IA000050
052ACBW033,052AC032,AC052032
000IABW080,000IA173,IA000001
000IABW079,000IA171,IA000002
000IABW028,000IA068,IA000001
054TNCD021,054TN074,TN054067
054TNCD017,054TN074,TN054067
054TNCD011,054TN054,TN054057
054TNCS004,054TN116,TN054116
0008WDY012,084XU008,8W000A01
0008WEU051,0008WA444,8W000A01
0008WEU052,0008WA445,8W000A01
0086BEU017,0086B033,6B008041
0008WHQ178,0008WAA9,8W000A01
0008WHQ179,0008WAA10,8W000A01
0225OHQ005,0225O005,5O022005
0225NHQ013,0225N013,5N022012
0225SHQ006,0225S005,5S022005
078U9LW013,078U9031,C9078034
048TWMS068,048TW503,TW048239
048TWMS080,048TW513,TW048446
048TWMS063,048TW497,TW048487
048TWMS079,048TW511,TW048042
048TWMS064,048TW498,TW048488
048TWMS078,048TW514,TW048442
078ENMS017,078EN014,EN078033
048TWMS087,048TW528,TW048E20
020YUNI058,020YU006,YU020611
008YKNI090,008YK046,YK008046
010YKNI037,010YK025,YK010030
020YUNI322,020YU001,YU020603
008OKNI023,008OK001,OK008601
008OKNI080,008OK001,OK008601
008OKNI020,008OK001,OK008601
000SNV404,153XT189,XT153245
0008WNV451,0008WA194,8W000A01
0008WNV478,0008WA207,8W000A01
0008WNV514,132X2348,8W000A01
153XTNV129,153XT166,XT153219
153XTNV148,153XT189,XT153245
048TVOK005,048TV155,TV048075
048TVOK056,048TV269,TV048272
000IAQR012,000IA184,IA000087
0008WVG030,024XJ074,8W000A01
008YQVG002,008YQ104,YQ008124
008YQVG006,008YQ119,YQ008144
008YQVG010,008YQ128,YQ008155
008YDVG001,008YD088,YD008095
008YDVG003,008YD097,YD008104
008YQVG015,008YQ146,YQ008181
008YQVG026,008YQ192,YQ008226
000IAXF008,000IA208,8W000A13
024XJVG009,024XJ074,XJ024091
008YQVG009,008YQ125,YQ008151
024MAVG003,024MA166,MA024174
096EFYZ001,096EF051,EF096053
0008WAB168,024XJ071,8W000A01
0008WAB193,024XJ077,8W000A01
024XJAB025,024XJ078,XJ024098
024MAAB097,024MA247,MA024263
063NWAB013,063NW076,NW063086
008YDAB023,008YD120,YD008136
0008WAS112,0008WA140,8W000A01
096ELAS005,096EL013,EL096013
008YDAS083,008YD124,YD008141
048TPAS019,048TP324,TP048188
0008WAW094,048TP199,8W000A01
0008WAW095,0008WS329,8W000A01
0008WAW088,016D5009,8W000A01
0008WAW069,0008WS206,8W000A01
0008WAW086,0008WSA7,8W000A01
0008WAW056,016D5004,8W000A01
048TPAW181,048TP212,TP048162
024MAAW079,024MA171,MA024179
024MAAW072,024MA171,MA024179
008Y6AW032,008Y6087,Y6008007
024XJAW021,024XJ053,XJ024054
000IABW069,000IA138,IA000001
000IABW122,000IA258,IA000002
0008WHQ147,0442J013,8W000A01
048TWMS018,048TW160,TW048133
048TWMS077,048TW517,TW048495
008YZNI037,008YZ006,YZ008003
012Y3NI215,012Y3001,Y3012604
012Y3NI095,012Y3002,Y3012603
012Y3NI004,012Y3001,Y3012001
0008WNV419,0086A125,8W000A01
000SNV295,0086A137,6A008190
0008WNV513,0008WS353,8W000A01
000IAXF006,000IA198,IA000001
0086ANV142,0086A076,8W000A01
0086ANV184,0086A142,8W000A01
0008WSS008,0008WA160,8W000A01
0008WCME26ENG,0343A001,8W000A01
0008WCME536ENG,0008WE79ENG,8M000A20
0008WCM298ENG,008YD009ENG,8W000A01
0008WCME548ENG,0008WE82ENG,8W000A01
0008WCME440ENG,0008WE54ENG,8W000A01
0008WCME578ENG,0008WA469,8W000A01
0008WCME571ENG,0008WE85ENG,8W000A01
056THCM127ENG,056TH122ENG,TH056176
088Y2CME002ENG,088Y2003,Y2088E001
008YMCME60ENG,008YME13ENG,YM008E15
048N0CM009ENG,048N0008,N0048008
132X2CME63ENG,132X2368,X2132435
096EICME001ENG,096EI026,EI096028
096EFCM061ENG,096EF050,EF096057
008YQCME67ENG,008YQ204,YQ008E81
024MACM132ENG,024MA263,MA024279
024XJCM061ENG,024XJ065,XJ024E28
345XTCM030ENG,345XT064,XT345E09
0223RCM006ENG,0223R009,3R022009
0086BCM133ENG,0086B031,8W000A01
0086ACM132ENG,0086A081,8W000A01
136XZCME004ENG,136XZ002,XZ136E02
0445TCM014ENG,0445T001ENG,5T044023
008FGCME25ENG,008FGE02ENG,FG008E04
008FGCME31ENG,008FGE04ENG,FG008E06
008YQCME78ENG,008YQE38ENG,YQ008E84
240UECM001ENG,240UE001,UE240001
078ENCM016ENG,078EN005ENG,EN078025
162KECME21ENG,162KE040,KE162E17
0008WCMA69ENG,153XT108,8W000A01
096ELCM068ENG,096EL089,EL096097
153XTCM116ENG,153XT108,XT153200
391KJCM001ENG,391KJ001,KJ391003
252X2CM009ENG,252X2008,X2252E04
054TNCM106ENG,054TN113,TN054113
056ADCM013ENG,056AD080,AD056080
000SAW014,016D5012,D5016044
054NBAB016,054NB051,NB054051
008Y6AB024,008Y6049,Y6008055
162KEAB017,162KE032,KE162036
132NYLW034,132NY044,NY132050
132X2NV192,132X2347,X2132413
090NCBU014,090NC061,NC090C40
066TNCD019,066TN076,TN066076
000IABW053,000IA114,IA000039
000IABW108,000IA220,IA000097
014OLNI034,014OL001,OL014602
020YUNI150,020YU001,YU020603
012Y1NI054,012Y1002,Y1012604
000IABW115,000IA235,IA000114
012Y3NI162,012Y3002,Y3012603
008OKNI073,008OK001,OK008601
000IAVT006,000IA250,IA000118
010YKNI043,010YK026,YK010631
020YUNI189,020YU002,YU020604
008OKNI079,008OK001,OK008601
020YUNI123,020YU002,YU020604
012Y1NI053,012Y1002,Y1012604
020YUNI168,020YU002,YU020604
020YUNI153,020YU006,YU020611
014OLNI033,014OL001,OL014602
020YUNI115,020YU002,YU020604
020YUNI254,020YU002,YU020604
020YUNI257,020YU002,YU020604
020YUNI174,020YU002,YU020604
020YUNI230,020YU001,YU020603
000IABW031,000IA034,IA000015
008OKNI091,008OK001,OK008601
012Y3NI126,012Y3001,Y3012604
012Y3NI134,012Y3002,Y3012603
000IABW020,000IA040,IA000015
012Y3NI190,012Y3002,Y3012603
012Y3NI169,012Y3002,Y3012603
008YZNI048,008YZ006,YZ008604
000IABW015,000IA039,IA000017
020YUNI141,020YU002,YU020604
020YUNI151,020YU001,YU020603
012Y3NI147,012Y3001,Y3012604
008OKNI047,008OK001,OK008601
020YUNI311,020YU002,YU020604
020YUNI313,020YU006,YU020611
020YUNI205,020YU002,YU020604
020YUNI327,020YU002,YU020604
012Y3NI194,012Y3002,Y3012603
012Y3NI199,012Y3001,Y3012604
020YUNI337,020YU006,YU020611
020YUNI293,020YU002,YU020604
012Y3NI155,012Y3001,Y3012604
020YUNI345,020YU002,YU020604
012Y3NI150,012Y3002,Y3012603
024XWCM002ENG,024XW002ENG,XW024002
008YQAS018,008YQ092,YQ008107
048MAAS008,048MA351,MA048136
008YMAW018,008YM110,YM008119
162KEAW001,162KE035,KE162039
048TREU016,048TR124,TR048132
020YUNI003,020YU002,YU020002
064RKVG004,064RK005,RK064006
084UCBU006,084UC088,CC084074
014OLNI028,014OL001,OL014602
020YUNI349,020YU002,YU020604
008YKNI097,008YK046,YK008646
012Y3NI122,012Y3001,Y3012604
020YUNI107,020YU006,YU020611
020YUNI347,020YU002,YU020604
014OANI056,014OA002,OA014603
012Y1NI063,012Y1002,Y1012604
008OKNI046,008OK001,OK008601
012DNUK010,012DN019,DN012021
012Y3NI200,012Y3002,Y3012603
020YUNI307,020YU002,YU020604
014OANI054,014OA002,OA014603
020YUNI315,020YU001,YU020603
012Y3NI152,012Y3001,Y3012604
020YUNI248,020YU002,YU020604
020YUNI290,020YU002,YU020604
012Y3NI154,012Y3001,Y3012604
008Y7NI035,008Y7001,Y7008602
014OANI050,014OA002,OA014603
020YUNI282,020YU006,YU020611
020YUNI170,020YU002,YU020604
0086ANV216,0086A178,6A008245
024MAQW017,024MA257,MA024273
012Y3NI120,012Y3001,Y3012604
014OANI053,014OA002,OA014603
016OFNI032,016OF001,OF016604
048XJIS034,048XJ020,XJ048020
008OKNI038,008OK001,OK008601
020YUNI360,020YU006,YU020611
020YUNI372,020YU006,YU020611
012Y3NI129,012Y3002,Y3012603
009YZNI013,009YZ001,YZ009602
020YUNI169,020YU002,YU020604
020YUNI378,020YU002,YU020604
020YUNI026,020YU002,YU020604
020YUNI376,020YU006,YU020611
010YKNI039,010YK025,YK010630
024MAAB034,024MA085,MA024085
0008WAS138,0008WA457,8W000A01
165MCBU105,165MC051,MC165100
020YUNI122,020YU002,YU020604
014OLNI049,014OL001,OL014602
020YUNI155,020YU006,YU020611
016OFNI035,016OF003,OF016610
132X2NV212,132X2368,X2132435
132X2NV217,132X2374,X2132443
0008WNV547,132X2369,8W000A01
067N5AS014,067N5015,N5067015
000IABW143,000IA325,IA000122
048TWMS095,048TW556,TW048522
020YUNI386,020YU006,YU020611
012Y3NI148,012Y3002,Y3012603
008OKNI093,008OK001,OK008601
008OKNI041,008OK001,OK008601
010YKNI053,010YK025,YK010630
153XTNV152,153XT193,XT153249
132X2NV223,132X2377,X2132446
060U9BU002,060U9003,C9060003
000IAHQ011,000IA268,IA000123
048XWIS001,048XW002,XW048002
132NYLW077,132NY069,NY132100
0008WMF002,0008WA240,8W000A01
060NRMS004,060NR015,NR060015
020YUNI095,020YU006,YU020611
020YUNI330,020YU002,YU020604
012Y3NI216,012Y3001,Y3012604
012Y3NI146,012Y3002,Y3012603
012Y3NI121,012Y3002,Y3012603
012Y3NI139,012Y3002,Y3012603
020YUNI101,020YU001,YU020603
020YUNI314,020YU001,YU020603
000IAQR004,000IA281,IA000045
078EPRK003,078EP009,EP078012
132X2TR001,132X2378,X2132447
0008WZA018,0086A109,8W000A01
063XMAB004,063XM009,XM063010
0008WAS126,096EL099,8W000A01
008FGAS012,008FG011,FG008011
0008WBU050,0008WB02,8W000A01
054MVBU009,054MV006,MV054010
000IABW091,000IA190,IA000089
0008WDY013,0008W044,8W000A01
088Y2MF002,088Y2003,Y2088004
020YUNI281,020YU006,YU020611
008OKNI051,008OK001,OK008601
0008WNV475,0008WA205,8W000A01
0008WNV450,153XT154,8W000A01
0008WNV445,0008WA189,8W000A01
008YDVG013,008YD112,YD008125
024MAVG012,024MA166,MA024208
153XTVG011,153XT108,XT153143
024XJVG008,024XJ073,XJ024089
000IAXI002,000IA319,IA000150
0008WAB169,0008W778,8W000A01
0008WAB217,008YD120,8W000A01
008YQAB088,008YQ170,YQ008207
000SAW007,016D5012,D5016027
0008WAW068,024XJ049,8W000A01
0008WAW082,024XJ053,8W000A01
000IABW101,000IA206,IA000097
000IABW027,000IA066,IA000002
016OFNI019,016OF004,OF016007
020YUNI397,020YU006,YU020611
000SNV403,0086A181,6A008250
024MAQW009,024MA193,MA024207
0086ANV103,0086A054,8W000A01
0008WCME549ENG,0008WE83ENG,8W000A01
0008WCME503ENG,162KE039,8W000A01
096EACM016ENG,096EA011,EA096004
165MCCM016ENG,165MC051,MC165100
048MACM126ENG,048MA372,MA048313
024XJCM055ENG,024XJ098,XJ024128
0008WCME572ENG,0008WE86ENG,8W000A01
024MACM127ENG,024MA257,MA024273
000IACM120ENG,000IA146ENG,IA000063
096ELCME24ENG,096ELE14ENG,EL096E17
096ELCME43ENG,096EL101,EL096109
178NNCME002ENG,178NN004,NN178004
192X8CM003ENG,192X8002,X8192004
136XZCME003ENG,136XZ002,XZ136002
088Y2CME003ENG,088Y2003,Y2088004
008FGCME26ENG,008FGE03ENG,FG008E05
153XTCME015ENG,153XT195,XT153252
096EACM017ENG,096EA015,EA096016
000IACM138ENG,000IAE07ENG,IA000002
054TNCM134ENG,054TN132,TN054137
0008WCMA70ENG,0008WS327,8W000A01
032YFCM022ENG,032YF069,YF032069
090NCCME09ENG,090NC050,NC090012
064AECM057ENG,064AE112,AE064152
178NNAB002,178NN002,NN178002
024MAAB093,024MA244,MA024260
008YQAS032,008YQ133,YQ008167
060MVBU013,060MV015,MV060016
0225NHQ010,0225N010,5N022009
132NYLW079,132NY085,NY132102
000IAVT005,000IA162,IA000074
020YUNI128,020YU001,YU020603
012Y1NI048,012Y1002,Y1012604
020YUNI154,020YU006,YU020611
020YUNI163,020YU001,YU020603
008OKNI049,008OK001,OK008601
014OANI058,014OA002,OA014603
008OKNI065,008OK001,OK008601
008OKNI067,008OK001,OK008601
008OKNI075,008OK001,OK008601
008OKNI036,008OK001,OK008601
012Y1NI059,012Y1002,Y1012604
020YUNI108,020YU002,YU020604
020YUNI224,020YU002,YU020604
020YUNI236,020YU001,YU020603
020YUNI145,020YU002,YU020604
020YUNI246,020YU002,YU020604
014OLNI036,014OL001,OL014602
020YUNI216,020YU002,YU020604
020YUNI263,020YU002,YU020604
020YUNI267,020YU001,YU020603
020YUNI271,020YU001,YU020603
012Y3NI166,012Y3001,Y3012604
012Y3NI184,012Y3002,Y3012603
020YUNI280,020YU002,YU020604
020YUNI286,020YU002,YU020604
012Y3NI192,012Y3002,Y3012603
020YUNI148,020YU002,YU020604
008OKNI052,008OK001,OK008601
020YUNI299,020YU002,YU020604
020YUNI121,020YU002,YU020604
008Y6AW034,008Y6089,Y6008089
014OLNI044,014OL001,OL014602
020YUNI303,020YU002,YU020604
020YUNI146,020YU002,YU020604
020YUNI317,020YU001,YU020603
020YUNI329,020YU002,YU020604
020YUNI335,020YU002,YU020604
020YUNI323,020YU001,YU020603
012Y3NI143,012Y3001,Y3012604
014OANI067,014OA002,OA014603
020YUNI343,020YU002,YU020604
012Y3NI196,012Y3002,Y3012603
008OKNI069,008OK001,OK008601
014OANI069,014OA002,OA014603
012Y3NI138,012Y3002,Y3012603
014OANI052,014OA002,OA014603
020YUNI131,020YU001,YU020603
048TPAS007,048TP216,TP048174
084UCAS104,084UC196,CC084199
0225NHQ004,0225N004,5N022004
096ELAS038,096EL063,EL096070
024MAAW059,024MA099,MA024137
048TPAW060,048TP079,TP048082
008YMVG008,008YM153,YM008165
014OANI051,014OA002,OA014603
020YUNI333,020YU002,YU020604
020YUNI284,020YU002,YU020604
012Y1NI057,012Y1002,Y1012604
012Y3NI170,012Y3002,Y3012603
016OFNI031,016OF004,OF016606
020YUNI179,020YU002,YU020604
014OANI061,014OA002,OA014603
012Y1NI051,012Y1002,Y1012604
009YZNI012,009YZ001,YZ009602
020YUNI136,020YU002,YU020604
014OANI071,014OA002,OA014603
014OANI075,014OA002,OA014603
010YKNI057,010YK030,YK010633
008YZNI040,008YZ006,YZ008004
020YUNI096,020YU002,YU020604
020YUNI301,020YU002,YU020604
012Y3NI198,012Y3002,Y3012603
020YUNI331,020YU002,YU020604
020YUNI165,020YU006,YU020611
014OLNI042,014OL001,OL014602
020YUNI356,020YU002,YU020604
008Y7NI031,008Y7001,Y7008602
008OKNI098,008OK001,OK008601
016OFNI050,016OF001,OF016604
084XUDY005,084XU014,XU084015
014OLNI051,014OL001,OL014602
020YUNI362,020YU006,YU020611
020YUNI374,020YU006,YU020611
020YUNI110,020YU006,YU020611
020YUNI190,020YU006,YU020611
020YUNI217,020YU002,YU020604
014OLNI053,014OL001,OL014602
012Y3NI127,012Y3001,Y3012604
