ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time,SETTING OPER
BB229,UTC3000,IDLE,,,,AMS096EF2001A,,22-04-13 06:30,,,,04/19/2022 MP,,,R15MSDW03,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,203.2268,,2200
BB230,UTC3000,IDLE,,,,ATR132X2C001A,,22-04-13 01:30,,,,04/20/2022 MP,,,R14TRA101,STBGA132G4VT,GIGABYTE,ATR132X2C001A,1091A07C41,103.7838,,2200
BB231,UTC3000,IDLE,,,,AMS096EF2001A,,22-04-12 20:16,,,,04/21/2022 MP,,,R15MSCT04,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,203.2268,,2200
BB232,UTC3000,ENG,,,,ANV345XTB023B,22-04-13 06:22,22-04-13 06:22,,,,04/22/2022 MP,,,R80CMLJ01,STBGA132C4V,ENG,ATM132X2B002A,1091A07C41,66.1572,,2200
BB233,UTC3000,IDLE,,,,AMS096EF2001A,,22-04-12 16:51,,,,04/23/2022 MP,,,R15MSE105,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,203.2268,,2200
BB234,UTC3000,IDLE,,,,AMS096EF2001A,,22-04-13 02:42,,,,04/24/2022 MP,,,R15MSDW01,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,203.2268,,2200
BB235,UTC3000,IDLE,,,,AMS096EF2001A,,22-04-12 21:52,,,,04/25/2022 MP,,,R15MSDX02,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,203.2268,,2200
BB441,UTC1000S,RUNNING,R14YZAF03,2200.0,096EIYZ001,AYZ096EI1002A,22-04-13 16:44,22-04-13 02:35,ZJP,FBGA-96UEI,2935.0,04/26/2022 MP,1091A07T21,,R14YZAE06,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,207.4091,22-04-13 16:44,2200
BB442,UTC1000S,RUNNING,R14YZAF08,2200.0,096EIYZ001,AYZ096EI1002A,22-04-13 09:24,22-04-12 19:08,ZJP,FBGA-96UEI,2960.0,04/27/2022 MP,1091A07T21,,R14YZAE13,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,207.4091,22-04-13 09:24,2200
BB443,UTC1000S,WAIT-REPAIR,,,,AAB096EL1003A,,22-04-10 19:31,,,,,,,R15ABAR03,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,,2200
BB444,UTC1000S,RUNNING,R15ABFE09,2200.0,090NCAB017,AAB090NC7001A,22-04-13 10:18,22-04-12 20:28,WINBOND,VFBGA90B4U,2688.0,,1091A07T21,,R15ABFE02,VFBGA90B4U,WINBOND,AAB090NC7001A,1091A07T21,194.3004,22-04-13 10:18,2200
BB445,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-13 02:23,,,,,,,R15MSGZ02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB446,UTC1000S,RUNNING,R14ABNW02,2200.0,060EMAB004,AAB060EM2001A,22-04-13 20:41,22-04-12 19:47,WINBOND,FBGA60UEM2-1,7700.0,,1091A07T21,,R14BUC604,FBGA-84UC(2),ICSI,ABU084CC2001C,1091A08C21,309.2533,22-04-13 20:41,2200
BB447,UTC1000S,RUNNING,R14ABNW03,2200.0,060EMAB004,AAB060EM2001A,22-04-13 20:51,22-04-12 19:49,WINBOND,FBGA60UEM2-1,7740.0,,1091A07T21,,R15ABBD01,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,309.2533,22-04-13 20:51,2200
BB448,UTC1000S,IDLE,,,,AMS078EN1001A,,22-04-13 06:59,,,,,,,R15MSG804,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,236.0785,,2200
BB449,UTC1000S,IDLE,,,,AAB096EL1017A,,22-04-13 01:23,,,,,,,R15ABEC01,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,215.8662,,2200
BB450,UTC1000S,RUNNING,R15BUAW04,2200.0,060C3BU001,ABU060C32001D,22-04-13 13:36,22-04-13 04:12,ICSI,FBGA-60M3,3200.0,,1091A08C21,,R15BUAW03,FBGA-60M3,ICSI,ABU060C32001D,1091A08C21,340.5765,22-04-13 13:36,2200
BB451,UTC1000S,RUNNING,R15AWCP01,2200.0,052XYAW004,AAW052XY1002A,22-04-14 08:09,22-04-12 11:20,MXIC,STBGA52D4L,5740.0,,1091A07T41,,R15AWAY01,STBGA52D4L,MXIC,AAW052XY1002A,1091A07T41,195.804,22-04-14 08:09,2200
BB452,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-13 07:03,,,,,,,R15MSGS05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB453,UTC1000S,RUNNING,R15ABEQ01,2200.0,024MAAB086,AAB024MAA008A,22-04-13 11:15,22-04-13 01:49,WINBOND,MBGA24J3U,12198.0,,1091A07T21,,R15ABBV01,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,1292.1496,22-04-13 11:15,2200
BB454,UTC1000S,RUNNING,R15MSGX05,2200.0,096ECMS003,AMS096EC1002A,22-04-13 13:18,22-04-12 17:27,MTI,FBGA-96UEC,5600.0,,1091A06T41,,R15MSFQ03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-13 13:18,2200
BB455,UTC1000S,RUNNING,R15MSH103,2200.0,096ECMS003,AMS096EC1002A,22-04-13 16:24,22-04-12 20:32,MTI,FBGA-96UEC,5600.0,04/13/2022 SP,1091A06T41,,R15MSGY08,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-13 16:24,2200
BB456,UTC1000S,RUNNING,R15MSH501,2200.0,048TWMS079,AMS048TW1060A,22-04-13 09:43,22-04-13 05:31,MTI,TSOP1-48AM,1823.0,04/14/2022 SP,,,R15MSEI02,TSOP1-48AM,MTI,AMS048TW1060A,1091A07T41,436.4371,22-04-13 09:43,2200
BB457,UTC1000S,RUNNING,R14ABP301,2200.0,060EMAB004,AAB060EM2001A,22-04-13 22:08,22-04-12 20:55,WINBOND,FBGA60UEM2-1,7800.0,04/15/2022 SP,,,R15ABBG23,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,309.2533,22-04-13 22:08,2200
BB458,UTC1000S,RUNNING,R15MSH304,2200.0,096ECMS003,AMS096EC1002A,22-04-13 21:10,22-04-13 01:18,MTI,FBGA-96UEC,5600.0,04/16/2022 SP,1091A06T41,,R15MSG102,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-13 21:10,2200
BB459,UTC1000S,RUNNING,R15MSGW03,2200.0,096ECMS003,AMS096EC1002A,22-04-13 18:05,22-04-12 22:22,MTI,FBGA-96UEC,5562.0,04/17/2022 SP,1091A06T41,,R15MSFY05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-13 18:05,2200
BB460,UTC1000S,ENG,,,,CU048MA2012A,22-04-04 22:20,22-04-04 22:20,,,,04/18/2022 SP,,,R14BUA701,FBGA-78LEA,ICSI,ABU078EA1001A,1091A07C21,434.4219,,2200
BB461,UTC1000S,RUNNING,R15AWAY04,2200.0,052XYAW004,AAW052XY1002A,22-04-13 10:19,22-04-12 05:06,MXIC,STBGA52D4L,5720.0,04/19/2022 MP,1091A07T41,,R15ABB601,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,195.804,22-04-13 10:19,2200
BB462,UTC1000S,WAIT-SETUP,,,,OK048TV1005B,,22-04-13 06:44,,,,04/20/2022 MP,,,R15AWC510,MINIBGA24A3L,MXIC,AAW024MA6013C,1091A07T41,289.2637,,2200
BB463,UTC1000S,RUNNING,R15MSGV07,2200.0,096ECMS003,AMS096EC1002A,22-04-13 21:44,22-04-13 04:06,MTI,FBGA-96UEC,4972.0,04/21/2022 MP,1091A06T41,,R15MSGP01,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-13 21:44,2200
BB465,UTC1000S,RUNNING,R14YZAH04,2200.0,096EIYZ001,AYZ096EI1002A,22-04-13 21:41,22-04-13 07:42,ZJP,FBGA-96UEI,2900.0,04/22/2022 MP,,,R14YZAF15,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,207.4091,22-04-13 21:41,2200
BB466,UTC1000S,IDLE,,,,AAB096EL1017A,,22-04-13 05:57,,,,04/23/2022 MP,,,R15ABEC03,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,215.8662,,2200
BB467,UTC1000S,RUNNING,R14ABNX01,2200.0,060EMAB004,AAB060EM2001A,22-04-13 20:57,22-04-12 19:44,WINBOND,FBGA60UEM2-1,7800.0,04/24/2022 MP,1091A07T21,,R14BUC602,FBGA-84UC(2),ICSI,ABU084CC2001C,1091A08C21,309.2533,22-04-13 20:57,2200
BB468,UTC1000S,RUNNING,R15MSGW05,2200.0,096ECMS003,AMS096EC1002A,22-04-13 20:57,22-04-13 01:12,MTI,FBGA-96UEC,5567.0,04/25/2022 MP,1091A06T41,,R15MSGZ04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-13 20:57,2200
BB469,UTC1000S,RUNNING,R14ABP303,2200.0,060EMAB004,AAB060EM2001A,22-04-14 07:38,22-04-13 06:32,WINBOND,FBGA60UEM2-1,7760.0,04/26/2022 MP,,,R14ABSL07,VFBGA60B4U,WINBOND,AAB060NR2003A,1091A07T21,309.2533,22-04-14 07:38,2200
BB470,UTC1000S,RUNNING,R14YZAF16,2200.0,096EIYZ001,AYZ096EI1002A,22-04-13 11:57,22-04-12 21:47,ZJP,FBGA-96UEI,2940.0,04/27/2022 MP,1091A07T21,,R14YZAE02,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,207.4091,22-04-13 11:57,2200
BB471,UTC1000S,RUNNING,R14YZAF02,2200.0,096EIYZ001,AYZ096EI1002A,22-04-13 14:04,22-04-13 00:09,ZJP,FBGA-96UEI,2886.0,04/28/2022 MP,1091A07T21,,R14YZAE04,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,207.4091,22-04-13 14:04,2200
BB472,UTC1000S,IN-REPAIR,R15BUAJ02,2200.0,096EABU001,ABU096EA1001A,22-04-13 12:17:17,22-04-13 07:50,ICSI,FBGA-96LEA,2593.0,04/29/2022 MP,,,R15BUAL01,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,22-04-13 12:17,2200
BB473,UTC1000S,IDLE,,,,AUL086TA1005A,,22-04-12 22:28,,,,04/30/2022 MP,,,R14ULA717,TSOP2-86E,SCS,AUL086TA1005A,1091A07C41,135.3352,,2200
BB474,UTC1000S,RUNNING,R14ABNX02,2200.0,060EMAB004,AAB060EM2001A,22-04-13 20:59,22-04-12 20:02,WINBOND,FBGA60UEM2-1,7720.0,04/30/2022 MP,1091A07T21,,R15ABBC06,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,309.2533,22-04-13 20:59,2200
BB475,UTC1000S,IDLE,,,,AMS078EN1001A,,22-04-13 01:08,,,,,,,R15MSG801,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,236.0785,,2200
BB476,UTC1000S,IDLE,,,,AAB063NW3008A,,22-04-12 10:21,,,,,,,R14ABNB11,VFBGA63BFU,WINBOND,AAB063NW3008A,1091A07T21,776.9505,,2200
BB477,UTC1000S,RUNNING,R15MSGW02,2200.0,096ECMS003,AMS096EC1002A,22-04-13 18:17,22-04-12 22:26,MTI,FBGA-96UEC,5600.0,,1091A06T41,,R15MSFV05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-13 18:17,2200
BB478,UTC1000S,RUNNING,R15MSGN06,2200.0,096ECMS003,AMS096EC1002A,22-04-13 20:27,22-04-13 00:51,MTI,FBGA-96UEC,5526.0,,1091A06T41,,R15MSFY06,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-13 20:27,2200
BB479,UTC1000S,WAIT-REPAIR,,,,AMS078EN1005A,,22-04-13 07:21,,,,,,,R15ABBF01,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,175.1896,,2200
BB480,UTC1000S,RUNNING,R15AWCW11,2200.0,048TPAW056,AAW048TP1024D,22-04-13 13:41,22-04-13 07:46,MXIC,TSOP1-48/48M,2160.0,,1091A08T41,,R15AWCX05,TSOP1-48/48M,MXIC,AAW048TP1024D,1091A08T41,364.4237,22-04-13 13:41,2200
BB481,UTC1000S,RUNNING,R15MSH201,2200.0,096ECMS003,AMS096EC1002A,22-04-13 12:52,22-04-12 17:00,MTI,FBGA-96UEC,5600.0,,1091A06T41,,R15MSFV04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-13 12:52,2200
BB482,UTC1000S,QC,R15ABFE11,2200.0,090NCAB017,AAB090NC7001A,,,WINBOND,VFBGA90B4U,2680.0,,1091A07T21,,R15ABFE04,VFBGA90B4U,WINBOND,AAB090NC7001A,1091A07T21,194.3004,22-04-13 08:17,2200
BB483,UTC1000S,ENG,R14BUAW01,2200.0,048MABU002,CU048MA2012A,22-04-13 05:47,22-04-13 05:47,ICSI,MINIBGA48A1,4716.0,,,,R15AWC805,MINIBGA24A3L,MXIC,AAW024MA6013C,1091A07T41,434.4219,22-04-13 02:55,2200
BB484,UTC1000S,IDLE,,,,AAB096EL1017A,,22-04-12 14:27,,,,,,,R15ABBP01,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,215.8662,,2200
BB485,UTC1000S,RUNNING,R14ABP202,2200.0,060EMAB004,AAB060EM2001A,22-04-14 08:50,22-04-13 07:43,WINBOND,FBGA60UEM2-1,7770.0,,,,R15MSC206,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,309.2533,22-04-14 08:50,2200
BB486,UTC1000S,RUNNING,R15MSG607,2200.0,078ENMS009,AMS078EN1001A,22-04-13 10:51,22-04-12 19:47,MTI,FBGA-78UEN,3560.0,,1091A06T21,,R15MSFJ01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,236.0785,22-04-13 10:51,2200
BB487,UTC1000S,RUNNING,R14YZAF13,2200.0,096EIYZ001,AYZ096EI1002A,22-04-13 15:09,22-04-13 01:07,ZJP,FBGA-96UEI,2912.0,04/13/2022 MP,1091A07T21,,R14YZAE07,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,207.4091,22-04-13 15:09,2200
BB488,UTC1000S,IDLE,,,,AMS078EN1001A,,22-04-13 01:49,,,,04/14/2022 MP,,,R15MSFP06,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,236.0785,,2200
BB489,UTC1000S,RUNNING,R15CDER02,2200.0,096ELCD002,ACD096EL1002A,22-04-14 13:11,22-04-13 06:06,ETRON,FBGA96UEL(2),5880.0,04/15/2022 MP,1091A07C41,,R15CDER03,FBGA96UEL(2),ETRON,ACD096EL1002A,1091A07C41,189.2396,22-04-14 13:11,2200
BB490,UTC1000S,RUNNING,R15AWCP03,2200.0,052XYAW004,AAW052XY1002A,22-04-14 12:54,22-04-13 07:49,MXIC,STBGA52D4L,5696.0,04/16/2022 MP,1091A07T41,,R15AWAY02,STBGA52D4L,MXIC,AAW052XY1002A,1091A07T41,195.804,22-04-14 12:54,2200
BB496,UTC1000S,SETUP,,,,AIS048MA9004A,22-04-13 09:06,22-04-13 07:42,,,,04/17/2022 MP,,,R15AWC806,MINIBGA24A3L,MXIC,AAW024MA6013C,1091A07T41,393.7822,,2200
BB497,UTC1000S,IDLE,,,,AMS048TW1065A,,22-04-12 21:08,,,,04/18/2022 MP,,,R15MSE605,TSOP1-48AM,MTI,AMS048TW1065A,1091A07T41,380.2036,,2200
BB498,UTC1000S,RUNNING,R14ABP302,2200.0,060EMAB004,AAB060EM2001A,22-04-14 05:06,22-04-13 03:47,WINBOND,FBGA60UEM2-1,7830.0,04/19/2022 MP,,,R15AWAX02,MINIBGA24A3L,MXIC,AAW024MA6037B,1091A07T41,309.2533,22-04-14 05:06,2200
BB499,UTC1000S,RUNNING,R15BUAJ01,2200.0,096EABU001,ABU096EA1001A,22-04-13 08:23,22-04-12 20:52,ICSI,FBGA-96LEA,2600.0,04/20/2022 MP,,,R15BUAL02,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,22-04-13 08:23,2200
BB500,UTC1000S,IDLE,,,,AAW064MR1008B,,22-04-12 08:59,,,,04/21/2022 MP,,,R15AWA711,MBGA64J4U,MXIC,AAW064MR1008B,1091A07T41,318.2954,,2200
BB501,UTC1000S,RUNNING,R15MSGU05,2200.0,096ECMS003,AMS096EC1002A,22-04-13 09:31,22-04-12 13:39,MTI,FBGA-96UEC,5600.0,04/22/2022 MP,1091A06T41,,R15MSFR05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-13 09:31,2200
BB502,UTC1000S,ENG,,,,AAB096EF3001A,22-04-10 02:49,22-04-10 02:49,,,,04/23/2022 MP,,,R14LWA602,VFBGA132B4U,MTI-S,ALW132NY4039A,1091A06C21,224.1817,,2200
BB503,UTC1000S,SETUP,,,,OK048TV1005B,22-04-13 09:19,22-04-13 07:55,,,,04/24/2022 MP,,,R14VGA901,MBGA24J4U,ISSI-VG,ABU024MA0001A,1091A07C21,289.2637,,2200
BB504,UTC1000S,IDLE,,,,AUL086TA1005A,,22-04-12 14:28,,,,04/25/2022 MP,,,R14ULA728,TSOP2-86E,SCS,AUL086TA1005A,1091A07C41,135.3352,,2200
BB505,UTC1000S,RUNNING,R15ABFJ02,2200.0,063NWAB006,AAB063NW3008A,22-04-13 08:50,22-04-13 01:10,WINBOND,VFBGA63BFU,5960.0,04/26/2022 MP,1091A07T21,,R14ABNB09,VFBGA63BFU,WINBOND,AAB063NW3008A,1091A07T21,776.9505,22-04-13 08:50,2200
BB506,UTC1000S,IDLE,,,,AAB096EL1017A,,22-04-13 06:20,,,,04/27/2022 MP,,,R15ABEC04,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,215.8662,,2200
BB507,UTC1000S,IDLE,,,,AAB054NB2003A,,22-04-12 05:48,,,,04/28/2022 MP,,,R14ABQ601,VFBGA54B4,WINBOND,AAB054NB2003A,1091A08T21,339.9353,,2200
BB508,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-13 07:53,,,,04/29/2022 MP,,,R15MSGT07,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB509,UTC1000S,RUNNING,R15BUAH03,2200.0,078EABU001,ABU078EA1001A,22-04-13 08:53,22-04-13 00:06,ICSI,FBGA-78LEA,2640.0,04/30/2022 MP,1091A07C21,,R15BUAI02,FBGA-78LEA,ICSI,ABU078EA1001A,1091A07C21,300.7119,22-04-13 08:53,2200
BB510,UTC1000S,RUNNING,R15MSFZ06,2200.0,096ECMS003,AMS096EC1002A,22-04-13 02:10,22-04-12 06:27,MTI,FBGA-96UEC,5560.0,04/30/2022 MP,1091A06T41,,R15MSDK02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-13 02:10,2200
BB511,UTC1000S,IDLE,,,,AMS078EN1006A,,22-04-09 14:42,,,,,,,R14MSG107,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,,2200
BB512,UTC1000S,RUNNING,R15MSGN07,2200.0,096ECMS003,AMS096EC1002A,22-04-13 17:03,22-04-13 03:44,MTI,FBGA-96UEC,3747.0,,1091A06T41,,R15MSGY05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-13 17:03,2200
BB513,UTC1000S,IDLE,,,,AMS078EN1006A,,22-04-09 16:23,,,,,,,R14MSHQ01,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,,2200
BB514,UTC1000S,RUNNING,R14ABND01,2200.0,096ELAB047,AAB096EL1017A,22-04-13 06:31,22-04-13 03:23,WINBOND,FBGA96UEL(2),662.0,,1091A07T21,,R15ABBP02,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,215.8662,22-04-13 06:31,2200
BB515,UTC1000S,IDLE,,,,AMS078EN1006A,,22-04-09 15:29,,,,,,,R14MSHB01,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,,2200
BB516,UTC1000S,RUNNING,R15MSGF05,2200.0,096ECMS003,AMS096EC1002A,22-04-14 02:52,22-04-13 07:13,MTI,FBGA-96UEC,5540.0,,1091A06T41,,R15MSGY02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-14 02:52,2200
BB517,UTC1000S,IDLE,,,,AMS078EN1006A,,22-04-09 15:54,,,,,,,R14MSJ201,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,,2200
BB518,UTC1000S,RUNNING,R15MSGP04,2200.0,096ECMS003,AMS096EC1002A,22-04-13 03:00,22-04-12 07:19,MTI,FBGA-96UEC,5546.0,,1091A06T41,,R15MSFR02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-13 03:00,2200
BB519,UTC1000S,IDLE,,,,AMS096EC3001B,,22-04-12 02:48,,,,,,,R15MSBY07,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,,2200
BB520,UTC1000S,WAIT-REPAIR,,,,AAB178NN2001A,,22-04-13 02:53,,,,,,,R14ABCF01,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,,2200
BB521,UTC1000S,IDLE,,,,AMS078EN1001A,,22-04-13 07:54,,,,,,,R15MSG508,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,236.0785,,2200
BB522,UTC1000S,RUNNING,R15AWD911,2200.0,048TPAW054,AAW048TP1026E,22-04-13 12:26,22-04-13 06:45,MXIC,TSOP1-48/48M,2160.0,,1091A08T41,,R15AWD912,TSOP1-48/48M,MXIC,AAW048TP1026E,1091A08T41,379.4022,22-04-13 12:26,2200
BB523,UTC1000S,RUNNING,R14YZAF09,2200.0,096EIYZ001,AYZ096EI1002A,22-04-13 16:27,22-04-13 02:58,ZJP,FBGA-96UEI,2796.0,04/13/2022 MP,1091A07T21,,R14YZAE08,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,207.4091,22-04-13 16:27,2200
BB524,UTC1000S,WAIT-SETUP,R15MSE503,2200.0,048TWMS068,AMS048TW1058A,22-04-13 11:45:48,22-04-13 07:11,MTI,TSOP1-48AM,2160.0,04/14/2022 MP,1091A07T41,,R15MSE501,TSOP1-48AM,MTI,AMS048TW1058A,1091A07T41,347.2018,22-04-13 11:45,2200
BB525,UTC1000S,IDLE,,,,AMS096EC3001B,,22-04-12 18:52,,,,04/15/2022 MP,,,R15MSC303,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,,2200
