product,process_id,bom_id
008YMAB072,008YM164,YM008177
008YMAB047,008YM098,YM008107
024MAAB023,024MA031,MA024032
008YQAB087,008YQ168,YQ008205
096ELAB060,096EL103,EL096111
060NRAB005,060NR008,NR060008
008YQAB082,008YQ157,YQ008194
008YMAB062,008YM141,YM008152
008YQAB072,008YQ136,YQ008170
008YBAB019,008YB041,YB008040
008YDAB014,008YD089,YD008096
048TWAB014,048TW396,TW048396
008Y6AB024,008Y6049,Y6008055
008YMAB052,008YM116,YM008125
054TNAB029,054TN104,TN054104
000IAAB015,000IA335,IA000148
008YBAB026,008YB049,YB008048
024MAAB069,024MA184,MA024197
008YQAB013,008YQ042,YQ008042
066TNAB031,066TN079,TN066079
096EFAB009,096EF048,EF096050
162KEAB017,162KE032,KE162036
048TWAB019,048TW407,TW048407
024MAAB086,024MA230,MA024245
048N0AS001,048N0001,N0048001
008YQAS032,008YQ133,YQ008167
096EIAS005,096EI008,EI096008
008FGAS005,008FG005,FG008005
008YQAS021,008YQ096,YQ008114
008FGAS024,008FG013,FG008013
008YQAS031,008YQ132,YQ008166
0008WAW085,0008WSA6,8W000A01
0008WAW096,016D5015ENG,8W000A01
0008WAW065,0008WS211,8W000A01
052XYAW004,052XY004,XY052005
024XJAW021,024XJ053,XJ024054
024MAAW016,024MA046,MA024046
048TPAW103,048TP199,TP048141
008Y6AW036,008Y6091,Y6008091
048TPAW056,048TP076,TP048076
024MAAW059,024MA099,MA024137
008YMAW017,008YM107,YM008104
064MRAW019,064MR019,MR064027
048TPAW066,048TP077,TP048085
016D5AW020,016D5015ENG,D5016050
008Y6AW039,008Y6097,Y6008097
048TPAW074,048TP189,TP048089
048TPAW054,048TP074,TP048075
064MRAW029,064MR020,MR064025
024MAAW047,024MA093,MA024097
024MAAW045,024MA091,MA024095
024XJAW024,024XJ069,XJ024082
016D5AW030,016D5011ENG,D5016059
096EABU001,096EA004,EA096004
054NBBU006,054NB037,NB054023
086TABU026,086TA127,TA086024
084UCBU003,084UC015,CC084021
054NOBU012,054NO014,NO054014
078EABU001,078EA001,EA078002
060NLBU005,060NL014,NL060013
048MABU066,048MA364,MA048150
048MWBU004,048MW009,MW048010
060MVBU008,060MV007,MV060007
054MFBU004,054MF003,MF054004
060C3BU001,060C3005,C3060012
048MABU043,048MA300,MA048103
054TNCD027,054TN117,TN054086
054TNCD026,054TN117,TN054086
008DRCD041,008DR036,DR008072
008DRCD040,008DR035,DR008071
084UCCD006,084UC087,CC084069
054TSCS007,054TS034,TS054034
054TSCS002,054TS023,TS054023
252X0GJ003,252X0002,X0252002
252X0GJ004,252X0003,X0252003
252X2GJ006,252X2008,X2252011
0223RHQ012,0223R009,3R022009
0442JHQ027,0442J027,2J044033
0008WHQ179,0008WAA10,8W000A01
0008WHQ168,0008W395,8W000A01
078U9LW012,078U9030,C9078034
078EPLW009,078EP004,EP078009
078EPLW008,078EP001,EP078009
078U9LW013,078U9031,C9078034
096ECMS013,096EC018,EC096018
078U9MS017,078U9034,C9078036
048TWMS093,048TW554,TW048293
060NRMS004,060NR015,NR060015
078ENMS004,078EN002,EN078012
096ECMS003,096EC002,EC096002
048TWMS056,048TW451,TW048445
048TWMS079,048TW511,TW048042
078ENMS013,078EN014,EN078026
048TWMS068,048TW503,TW048239
020YUNI001,020YU001,YU020001
008YKNI090,008YK046,YK008046
008YZNI002,008YZ006,YZ008003
020YUNI068,020YU002,YU020604
020YUNI090,020YU002,YU020604
020YUNI092,020YU002,YU020604
014OANI050,014OA002,OA014603
014OLNI039,014OL001,OL014602
014OANI046,014OA002,OA014603
008YZNI037,008YZ006,YZ008003
020YUNI024,020YU006,YU020009
020YUNI059,020YU006,YU020611
020YUNI109,020YU006,YU020611
012Y3NI086,012Y3001,Y3012604
012Y3NI067,012Y3001,Y3012604
012Y3NI130,012Y3002,Y3012603
0008WNV419,0086A125,8W000A01
132X2NV133,132X2271,X2132332
132X2NV158,132X2296,X2132358
132X2NV192,132X2347,X2132413
0008WNV459,153XT159,8W000A01
153XTNV067,153XT097,XT153130
132X2NV088,132X2202,X2132256
153XTNV128,153XT164,XT153217
153XTNV147,153XT186,XT153242
0008WOK067,048TV269,8W000A01
0008WOK068,0008W269,8W000A01
048TVOK056,048TV269,TV048272
016D5OK004,016D5020,D5016063
000IAQR003,000IA003,IA000045
192X8QT001,192X8001,X8192001
048XVVE001,048XV001,XV048001
000IAQR012,000IA184,IA000087
084UCTE001,084UC202,CC084205
0008WVE017,0008WS230,8W000A01
000SVG009,100X6004,X6100005
0008WVG015,0008W374,8W000A01
008YMVG003,008YM133,YM008144
008YMVG004,008YM133,YM008144
008YQVG006,008YQ119,YQ008144
008YQVG010,008YQ128,YQ008155
024MAVG023,024MA236,MA024251
024MAVG003,024MA166,MA024174
024MAVG012,024MA166,MA024208
024XJVG009,024XJ074,XJ024091
024XJVG008,024XJ073,XJ024089
008Y6VG008,008Y6100,Y6008104
024MAVG008,024MA181,MA024194
008YQVG009,008YQ125,YQ008151
008YDVG008,008YD106,YD008115
024XWVG005,024XW0015,XW024020
000IAXF008,000IA208,8W000A13
096EFYZ004,096EF063,EF096067
066TSYZ002,066TS030,TS066033
084UCYZ003,084UC192,CC084194
0008WAB043,048TW407,8W000A01
0008WAB047,107XK018,8W000A01
0008WAB147,0008W748,8W000A01
048TWAB016,048TW404,TW048404
024MAAB038,024MA105,MA024105
024MAAB061,024MA164,MA024172
096ELAB043,096EL076,EL096084
008YQAS038,008YQ159,YQ008196
048TWAB023,048TW404,TW048404
008YDAS080,008YD119,YD008135
008DRAS009,008DR011,DR008015
048TPAS007,048TP216,TP048174
0008WAW136,0008WAA2,8W000A01
0008WAW086,0008WSA7,8W000A01
0008WAW068,024XJ049,8W000A01
0008WAW135,162KE035,8W000A01
0008WAW069,0008WS206,8W000A01
048TPAW105,048TP091ENG,TP048092
000IABW027,000IA066,IA000002
000IABW079,000IA171,IA000002
000IABW124,000IA261,IA000001
000IABW069,000IA138,IA000001
054MFCD002,054MF006,MF054006
0008WEU028,0008WA51,8W000A01
0442JHQ031,0442J031,2J044039
0008WHQ171,0442J017,8W000A01
000SHQ294,0442J030,2J044037
0008WMS044,048TW517,TW048495
090NCMS008,090NC073,NC090073
048TWMS077,048TW517,TW048495
020YUNI354,020YU002,YU020604
020YUNI353,020YU001,YU020603
000SNV366,345XT058,XT345082
024MAQW017,024MA257,MA024273
0008WVE013,008YD083,8W000A01
0008WVE015,0008WSA12,8W000A01
084UNAB002,084UN001,8W000A01
0008WZA020,0086A115,8W000A01
024MAAB101,024MA105,8W000A01
054NBAB015,054NB046,8W000A01
008YBAB024,008YB045,8W000A01
0008WCM298ENG,008YD009ENG,8W000A01
063XMCM009ENG,063XM012,XM063016
056THCM127ENG,056TH122ENG,TH056176
132X2CME54ENG,132X2360,X2132E66
0008WCME26ENG,0343A001,8W000A01
0008WCMA156ENG,132X2364,8W000A01
0008WCME153ENG,0008W809,8W000A01
000IACM163ENG,000IA219,IA000104
048TWCM158ENG,048TW499,TW048489
008FGCME22ENG,008FG027,FG008027
156KPCM006ENG,156KP004ENG,KP156E04
0282DCM001ENG,0282D001,2D028002
008YQCME70ENG,008YQ206,YQ008239
132X2CM105ENG,132X2364,X2132431
084UCCM137ENG,084UC288ENG,CC084074
008Y6CM035ENG,008Y6059,Y6008059
008YBCME18ENG,008YB049,YB008048
048LFCM023ENG,048LF046,LF048101
066TNAB026,066TN073,TN066073
162KEAB011,162KE022,KE162023
060MVBU013,060MV015,MV060016
048TGIS026,048TG077,TG048077
048TWMS059,048TW473,TW048473
008YDVG013,008YD112,YD008125
000IAVT001,000IA081,IA000026
000SNV149,153XT081,XT153113
014OANI049,014OA002,OA014603
020YUNI128,020YU001,YU020603
016OFNI034,016OF003,OF016610
012Y3NI135,012Y3002,Y3012603
008YKNI084,008YK027,YK008605
020YUNI154,020YU006,YU020611
014OANI055,014OA002,OA014603
000IABW115,000IA235,IA000114
012Y3NI162,012Y3002,Y3012603
020YUNI172,020YU002,YU020604
008OKNI061,008OK001,OK008601
000IAVT006,000IA250,IA000118
020YUNI165,020YU006,YU020611
020YUNI183,020YU002,YU020604
012Y1NI061,012Y1002,Y1012604
008OKNI084,008OK001,OK008601
020YUNI219,020YU002,YU020604
020YUNI228,020YU001,YU020603
020YUNI115,020YU002,YU020604
020YUNI254,020YU002,YU020604
020YUNI257,020YU002,YU020604
020YUNI133,020YU006,YU020611
020YUNI209,020YU002,YU020604
012Y3NI175,012Y3002,Y3012603
000IABW031,000IA034,IA000015
014OLNI031,014OL001,OL014602
008OKNI087,008OK001,OK008601
020YUNI125,020YU002,YU020604
012Y3NI134,012Y3002,Y3012603
0008WNV501,0008WA401,8W000A01
020YUNI148,020YU002,YU020604
008YZNI043,008YZ006,YZ008004
010YKNI052,010YK031,YK010634
020YUNI141,020YU002,YU020604
020YUNI151,020YU001,YU020603
012Y3NI154,012Y3001,Y3012604
020YUNI301,020YU002,YU020604
020YUNI120,020YU002,YU020604
020YUNI319,020YU001,YU020603
020YUNI205,020YU002,YU020604
020YUNI248,020YU002,YU020604
020YUNI327,020YU002,YU020604
008OKNI058,008OK001,OK008601
020YUNI335,020YU002,YU020604
020YUNI315,020YU001,YU020603
012Y3NI199,012Y3001,Y3012604
020YUNI104,020YU006,YU020611
020YUNI107,020YU006,YU020611
014OLNI030,014OL001,OL014602
020YUNI343,020YU002,YU020604
012Y3NI183,012Y3001,Y3012604
008OKNI040,008OK001,OK008601
345XTNV066,345XT046,XT345068
020YUNI276,020YU002,YU020604
008OKNI043,008OK001,OK008601
078ENMS009,078EN010,EN078019
0445TCM003ENG,0445T003,5T044004
0345VCM005ENG,0345V001ENG,5V034010
024XWCM002ENG,024XW002ENG,XW024002
0008WFCB001,0008WFCB001,8W000A01
084UCAS104,084UC196,CC084199
096ELAS038,096EL063,EL096070
0225NHQ004,0225N004,5N022004
048TPAW060,048TP079,TP048082
008YMAW020,008YM112,YM008121
008YMVG008,008YM153,YM008165
012Y3NI146,012Y3002,Y3012603
020YUNI075,020YU006,YU020611
020YUNI171,020YU002,YU020604
063XMAW005,063XM012,XM063015
014OLNI038,014OL001,OL014602
012Y3NI127,012Y3001,Y3012604
008YZNI035,008YZ006,YZ008604
020YUNI111,020YU006,YU020611
016OFNI031,016OF004,OF016606
008YBAS003,008YB046,YB008045
020YUNI211,020YU002,YU020604
014OANI056,014OA002,OA014603
020YUNI242,020YU001,YU020603
012Y1NI049,012Y1002,Y1012604
000IAXI002,000IA319,IA000150
084UCAS080,084UC147,CC084147
054MFBU009,054MF020,MF054022
096ELCD002,096EL074,EL096082
054TNCS002,054TN112,TN054112
012Y3NI140,012Y3002,Y3012603
012Y3NI179,012Y3002,Y3012603
020YUNI273,020YU002,YU020604
020YUNI136,020YU002,YU020604
014OANI071,014OA002,OA014603
016OFNI016,016OF003,OF016610
010YKNI038,010YK025,YK010630
012Y3NI129,012Y3002,Y3012603
012Y3NI128,012Y3001,Y3012604
000SNV379,345XT063,XT345089
0008WNV069,0008W794,8W000A01
048MAVG003,048MA362,MA048148
008YBAB011,008YB026,YB008026
008YQAS052,008YQ206,YQ008239
024XJAW047,024XJ103,XJ024133
054NOBU014,054NO015,NO054016
024MABU002,024MA102,MA024163
000IABW028,000IA068,IA000001
0008WGJ083,252X2008,8W000A01
0442JHQ034,0442J033,2J044043
0415LHQ021,0415L018,5L041026
0008WHQ165,0415L007,8W000A01
078EDLW002,078ED017,ED078017
020YUNI290,020YU002,YU020604
014OLNI016,014OL001,OL014602
012Y3NI156,012Y3001,Y3012604
012Y3NI106,012Y3001,Y3012604
0008WNV532,132X2364,8W000A01
0008WNV534,0008WAA16,8W000A01
096EIQB001,096EI026,EI096028
0008WQW005,024MA187,8W000A01
0008WVG003,0008WS327,8W000A01
0008WVG059,024XW0015,8W000A01
100X6VG004,100X6004,X6100005
060NRAB016,060NR020,NR060033
024MAAW083,024MA213,MA024228
008Y6AW032,008Y6087,Y6008007
008Y6AW046,008Y6109,Y6008117
048MABU057,048MA323,MA048118
000IABW106,000IA216,IA000001
054TNCD020,054TN077,TN054077
0008WEU019,0086B012,8W000A01
0008WHQ147,0442J013,8W000A01
024MAQW016,024MA256,MA024272
008YDVG012,008YD110,YD008121
096ELAB045,096EL069,8W000A01
0008WCMA157ENG,0008WAA15,8W000A01
024XJCM057ENG,024XJ102,XJ024132
008YQCM142ENG,008YQ202,YQ008235
078EACM004ENG,078EA007,EA078007
345XTCM027ENG,345XT046,XT345086
008YQCM114ENG,008YQ122,YQ008148
165MCCM016ENG,165MC051,MC165100
153XTCM124ENG,153XT186,XT153243
153XTCME011ENG,153XT165,XT153E56
020YUCM010ENG,020YU002,YU020002
096ELCME43ENG,096EL101,EL096109
008YDCM025ENG,008YD046,YD008046
024MACM126ENG,024MA256,MA024272
054NBAB016,054NB051,NB054051
008YQAB088,008YQ170,YQ008207
0225NHQ010,0225N010,5N022009
132NYLW034,132NY044,NY132050
072AFBW022,072AF132,AF072132
024MAQW007,024MA187,MA024200
000IABW056,000IA116,IA000041
020YUNI116,020YU002,YU020604
012Y3NI136,012Y3002,Y3012603
012Y3NI125,012Y3001,Y3012604
008OKNI037,008OK001,OK008601
008OKNI050,008OK001,OK008601
008Y7NI030,008Y7001,Y7008602
020YUNI163,020YU001,YU020603
008OKNI049,008OK001,OK008601
014OANI058,014OA002,OA014603
008OKNI065,008OK001,OK008601
008OKNI073,008OK001,OK008601
012Y3NI158,012Y3001,Y3012604
010YKNI043,010YK026,YK010631
000SVG016,100X6006,X6100010
020YUNI181,020YU002,YU020604
012Y3NI167,012Y3001,Y3012604
020YUNI226,020YU002,YU020604
020YUNI238,020YU001,YU020603
020YUNI145,020YU002,YU020604
020YUNI246,020YU002,YU020604
014OLNI036,014OL001,OL014602
020YUNI256,020YU002,YU020604
020YUNI265,020YU001,YU020603
012Y3NI177,012Y3002,Y3012603
020YUNI110,020YU006,YU020611
012Y3NI126,012Y3001,Y3012604
008OKNI048,008OK001,OK008601
008YZNI040,008YZ006,YZ008004
020YUNI280,020YU002,YU020604
000IABW020,000IA040,IA000015
020YUNI201,020YU002,YU020604
020YUNI119,020YU002,YU020604
008OKNI039,008OK001,OK008601
014OLNI029,014OL001,OL014602
008OKNI052,008OK001,OK008601
020YUNI299,020YU002,YU020604
020YUNI121,020YU002,YU020604
008OKNI057,008OK001,OK008601
014OLNI044,014OL001,OL014602
008OKNI047,008OK001,OK008601
020YUNI309,020YU002,YU020604
020YUNI178,020YU002,YU020604
020YUNI295,020YU002,YU020604
020YUNI131,020YU001,YU020603
020YUNI329,020YU002,YU020604
016OFNI045,016OF001,OF016604
020YUNI202,020YU002,YU020604
020YUNI323,020YU001,YU020603
012Y3NI143,012Y3001,Y3012604
014OANI065,014OA002,OA014603
008OKNI038,008OK001,OK008601
014OLNI048,014OL001,OL014602
012Y3NI157,012Y3001,Y3012604
012Y3NI196,012Y3002,Y3012603
008OKNI069,008OK001,OK008601
012Y3NI155,012Y3001,Y3012604
020YUNI345,020YU002,YU020604
012Y3NI185,012Y3002,Y3012603
000SNV295,0086A137,6A008190
132X2NV201,132X2355,X2132422
008YQCME22ENG,008YQ132,YQ008166
096ELCME33ENG,096EL095,EL096E20
008FGAS033,008FG023,FG008023
008YMAW019,008YM111,YM008120
024MAQW015,024MA250,MA024266
008YQVG002,008YQ104,YQ008124
012Y3NI206,012Y3001,Y3012604
020YUNI112,020YU006,YU020611
012Y3NI141,012Y3002,Y3012603
020YUNI346,020YU002,YU020604
020YUNI348,020YU002,YU020604
008YKNI097,008YK046,YK008646
014OLNI040,014OL001,OL014602
012Y3NI122,012Y3001,Y3012604
132X2NV207,132X2362,X2132428
008OKNI035,008OK001,OK008601
014OANI061,014OA002,OA014603
012Y1NI063,012Y1002,Y1012604
008OKNI046,008OK001,OK008601
008OKNI042,008OK001,OK008601
0086ANV196,0086A159,6A008225
0086ANV146,0086A095,6A008157
063NWAB006,063NW066,NW063076
024XWAW032,024XW015,XW024021
048MABU067,048MA365,MA048151
0282DHQ001,0282D001,2D028001
048MAGA019,048MA346,MA048060
012Y3NI148,012Y3002,Y3012603
012Y3NI200,012Y3002,Y3012603
020YUNI296,020YU002,YU020604
020YUNI214,020YU002,YU020604
020YUNI314,020YU001,YU020603
014OANI075,014OA002,OA014603
012Y3NI159,012Y3001,Y3012604
345XTNV084,345XT063,XT345089
012Y3NI152,012Y3001,Y3012604
0008WNV310,0008WA38,8W000A01
0008WNV070,0008W795,8W000A01
096ELAB047,096EL081,EL096089
063XMAB004,063XM009,XM063010
0008WAW094,048TP199,8W000A01
064MRAW021,064MR039,MR064042
096EABU008,096EA010,EA096012
0008WGJ084,0008W927,8W000A01
0008WHQ034,0283W001,8W000A01
010YKNI055,010YK030,YK010033
020YUNI096,020YU002,YU020604
020YUNI300,020YU002,YU020604
012Y3NI096,012Y3001,Y3012604
319UKNV002,319UK002,UK319003
012Y3NI095,012Y3002,Y3012603
0008WNV533,0008WAA15,8W000A01
0008WOK061,0008WA34,8W000A01
0008CSI001,0008C024,8W000A01
0008WVG017,0008W376,8W000A01
008YQVG015,008YQ146,YQ008181
100X6VG002,100X6002,X6100003
0008WAB146,008YD091,8W000A01
090NCAB017,090NC079,NC090079
063NWAB013,063NW076,NW063086
008Y6AW035,008Y6090,Y6008090
084CTBU001,084CT004,CT084006
054TNCD019,054TN077,TN054077
000SHQ309,0345V009,5V034011
000IASF004,000IA341,IA000162
0008WVE014,0008WSA11,8W000A01
056THCM128ENG,056TH123ENG,TH056177
096EACM015ENG,096EA014,EA096015
132X2CME57ENG,132X2363,X2132E69
008YQCME67ENG,008YQ204,YQ008E81
0008WCMA155ENG,0008WAA16,8W000A01
016D5CM041ENG,016D5017ENG,D5016048
008YMCM073ENG,008YM091,YM008098
078ENCM015ENG,078EN004ENG,EN078024
024MACM127ENG,024MA257,MA024273
