OPER,CUST,B/D#,MODEL,G.UPH,N.UPH
2200,PHISON,ANV0086A1071A,MAXUM,225.2728,200.0986
2200,PHISON,ANV0086A1071A,RAPID,261.616,232.3804
2200,PHISON,ANV0086A1071A,ICONN,236.9883,210.5048
2200,PHISON,ANV0086A1070A,ICONN,236.9883,210.5048
2200,PHISON,ANV0086A1070A,RAPID,178.9209,158.9265
2200,PHISON,ANV0086A1070A,ICONN-PLUS,249.2967,221.4378
2200,PHISON,ANV0086A1070A,MAXUM-PLUS,67.1509,59.6468
2200,PHISON,ANV0086A1070A,MAXUM-CU,191.52592,0.0
2200,PHISON,ANV0086A1070A,MAXUM-BASE,191.52592,0.0
2200,PHISON,ANV0086A1070A,MAXUM,225.2728,200.0986
2200,PHISON,ANV0086A1103A,MAXUM-PLUS,192.1986,170.7204
2200,PHISON,ANV0086A1103A,MAXUM-CU,213.15584,0.0
2200,PHISON,ANV0086A1103A,MAXUM-BASE,213.15584,0.0
2200,PHISON,ANV0086A1103A,MAXUM,202.1265,179.5389
2200,PHISON,ANV0086A1103A,ICONN,212.7581,188.9824
2200,PHISON,ANV0086A1103A,ICONN-PLUS,223.8719,198.8542
2200,PHISON,ANV0086A1103A,RAPID,234.8241,208.5825
2200,PHISON,ANV0086A1125A,MAXUM,214.6611,190.6727
2200,PHISON,ANV0086A1125A,MAXUM-BASE,170.29892,0.0
2200,PHISON,ANV0086A1125A,ICONN,225.9798,200.7266
2200,PHISON,ANV0086A1125A,MAXUM-CU,170.29892,0.0
2200,PHISON,ANV0086A1125A,RAPID,94.1407,83.6205
2200,PHISON,ANV0086A1125A,MAXUM-PLUS,204.0744,181.2691
2200,PHISON,ANV0086A1125A,ICONN-PLUS,112.6386,100.0512
2200,PHISON,ANV0086A1120A,MAXUM,218.4383,194.0278
2200,PHISON,ANV0086A1120A,MAXUM-BASE,230.35995999999997,0.0
2200,PHISON,ANV0086A1120A,ICONN,230.0228,204.3177
2200,PHISON,ANV0086A1120A,MAXUM-CU,230.35995999999997,0.0
2200,PHISON,ANV0086A1120A,RAPID,253.6886,225.3389
2200,PHISON,ANV0086A1120A,MAXUM-PLUS,207.7248,184.5115
2200,PHISON,ANV0086A1120A,ICONN-PLUS,241.9253,214.8902
2200,PHISON,ANV0086A1121A,MAXUM-CU,199.7341,0.0
2200,PHISON,ANV0086A1121A,ICONN-PLUS,237.614,211.0606
2200,PHISON,ANV0086A1121A,MAXUM-PLUS,204.0744,181.2691
2200,PHISON,ANV0086A1121A,RAPID,249.2967,221.4378
2200,PHISON,ANV0086A1121A,ICONN,225.9798,200.7266
2200,PHISON,ANV0086A1121A,MAXUM,81.7056,72.575
2200,PHISON,ANV0086A1121A,MAXUM-BASE,199.7341,0.0
2200,PHISON,ANV0086A1135A,MAXUM-PLUS,195.965,174.0659
2200,PHISON,ANV0086A1135A,ICONN-PLUS,228.2725,202.763
2200,PHISON,ANV0086A1135A,MAXUM-CU,217.3515,0.0
2200,PHISON,ANV0086A1135A,RAPID,239.3518,212.6042
2200,PHISON,ANV0086A1135A,MAXUM-BASE,217.3515,0.0
2200,PHISON,ANV0086A1135A,ICONN,216.99,192.7414
2200,PHISON,ANV0086A1135A,MAXUM,206.1782,183.1378
2200,PHISON,ANV0086A1080A,MAXUM,208.2053,184.9384
2200,PHISON,ANV0086A1080A,MAXUM-BASE,219.54997999999995,0.0
2200,PHISON,ANV0086A1080A,MAXUM-CU,219.54997999999995,0.0
2200,PHISON,ANV0086A1080A,MAXUM-PLUS,197.9041,175.7884
2200,PHISON,ANV0086A1080A,ICONN-PLUS,230.6122,204.8413
2200,PHISON,ANV0086A1080A,ICONN,219.103,194.6183
2200,PHISON,ANV0086A1080A,RAPID,241.9253,214.8902
2200,PHISON,ANV0086A1130A,MAXUM-PLUS,195.965,174.0659
2200,PHISON,ANV0086A1130A,ICONN-PLUS,228.2725,202.763
2200,PHISON,ANV0086A1130A,MAXUM-CU,217.3515,0.0
2200,PHISON,ANV0086A1130A,RAPID,239.3518,212.6042
2200,PHISON,ANV0086A1130A,ICONN,216.99,192.7414
2200,PHISON,ANV0086A1130A,MAXUM-BASE,217.3515,0.0
2200,PHISON,ANV0086A1130A,MAXUM,206.1782,183.1378
2200,ENG,AEU0086B1003A,MAXUM-PLUS,56.1707,0.0
2200,ENG,AEU0086B1003A,RAPID,56.1707,0.0
2200,ENG,AEU0086B1003A,ICONN-PLUS,56.1707,0.0
2200,ENG,AEU0086B1003A,MAXUM-BASE,56.1707,0.0
2200,ENG,AEU0086B1003A,ICONN,56.1707,49.8937
2200,ENG,AEU0086B1003A,MAXUM,56.1707,0.0
2200,ENG,AEU0086B1003A,MAXUM-CU,56.1707,0.0
2200,TRANSCEND,AEU0086B1011A,MAXUM-PLUS,85.5704,76.0079
2200,TRANSCEND,AEU0086B1011A,MAXUM-BASE,87.44874,0.0
2200,TRANSCEND,AEU0086B1011A,ICONN-PLUS,62.1648,55.2178
2200,TRANSCEND,AEU0086B1011A,MAXUM-CU,87.44874,0.0
2200,TRANSCEND,AEU0086B1011A,MAXUM,90.0436,79.9812
2200,TRANSCEND,AEU0086B1011A,RAPID,104.6797,92.9817
2200,TRANSCEND,AEU0086B1011A,ICONN,94.7852,84.1929
2200,TRANSCEND,AEU0086B1012A,RAPID,241.9253,214.8902
2200,TRANSCEND,AEU0086B1012A,ICONN-PLUS,230.6122,204.8413
2200,TRANSCEND,AEU0086B1012A,MAXUM,208.2053,184.9384
2200,TRANSCEND,AEU0086B1012A,ICONN,219.103,194.6183
2200,TRANSCEND,AEU0086B1012A,MAXUM-BASE,219.54998,0.0
2200,TRANSCEND,AEU0086B1012A,MAXUM-CU,219.54998,0.0
2200,TRANSCEND,AEU0086B1012A,MAXUM-PLUS,197.9041,175.7884
2200,TRANSCEND,AEU0086B1017A,ICONN,219.103,194.6183
2200,TRANSCEND,AEU0086B1017A,MAXUM,208.2053,184.9384
2200,TRANSCEND,AEU0086B1017A,MAXUM-BASE,219.54998,0.0
2200,TRANSCEND,AEU0086B1017A,MAXUM-CU,219.54998,0.0
2200,TRANSCEND,AEU0086B1017A,MAXUM-PLUS,197.9041,175.7884
2200,TRANSCEND,AEU0086B1017A,ICONN-PLUS,230.6122,204.8413
2200,TRANSCEND,AEU0086B1017A,RAPID,241.9253,214.8902
2200,EliteMT,AAS008DR1006A,RAPID,483.4986,429.4677
2200,EliteMT,AAS008DR1006A,ICONN-PLUS,455.9427,404.9911
2200,EliteMT,AAS008DR1006A,MAXUM-PLUS,373.6095,331.8586
2200,EliteMT,AAS008DR1006A,MAXUM-CU,546.53216,0.0
2200,EliteMT,AAS008DR1006A,MAXUM-BASE,546.53216,0.0
2200,EliteMT,AAS008DR1006A,ICONN,455.9427,404.9911
2200,EliteMT,AAS008DR1006A,MAXUM,963.6673,855.9775
2200,ETRON,ACD008DR1028A,UTC2000,185.9364,165.158
2200,ETRON,ACD008DR1028A,UTC3000,185.9364,0.0
2200,ETRON,ACD008DR1028A,UTC2000S,185.9364,0.0
2200,ETRON,ACD008DR1028A,UTC1000,185.9364,0.0
2200,ETRON,ACD008DR1028A,UTC1000S,185.9364,0.0
2200,ENG,ACD008DR1028A,,185.9364,0.0
2200,ENG,ACD008DR1028A,,185.9364,0.0
2200,ENG,ACD008DR1028A,,185.9364,0.0
2200,ENG,ACD008DR1028A,,185.9364,0.0
2200,ENG,ACD008DR1028A,,185.9364,0.0
2200,EliteMT,AAS008FG1009A,MAXUM-BASE,1406.2460999999998,0.0
2200,EliteMT,AAS008FG1009A,MAXUM-CU,1406.2460999999998,0.0
2200,EliteMT,AAS008FG1009A,ICONN-PLUS,1524.232,1353.899
2200,EliteMT,AAS008FG1009A,RAPID,1634.9923,1452.2819
2200,EliteMT,AAS008FG1009A,MAXUM-PLUS,1249.1996,1109.6016
2200,EliteMT,AAS008FG1009A,ICONN,1427.5261,1268.0001
2200,EliteMT,AAS008FG1009A,MAXUM,1195.2805,1061.7079
2200,EliteMT,AAS008FG1032A,MAXUM-BASE,1655.77356,0.0
2200,EliteMT,AAS008FG1032A,MAXUM-CU,1655.77356,0.0
2200,EliteMT,AAS008FG1032A,ICONN-PLUS,1763.1111,1566.0834
2200,EliteMT,AAS008FG1032A,MAXUM-PLUS,1438.9379,1278.1366
2200,EliteMT,AAS008FG1032A,RAPID,1882.9976,1672.5726
2200,EliteMT,AAS008FG1032A,ICONN,1649.9795,1465.5943
2200,EliteMT,AAS008FG1032A,MAXUM,1543.8417,1371.3174
2200,EliteMT,AAS008FG1024A,MAXUM-CU,1335.2872,0.0
2200,EliteMT,AAS008FG1024A,MAXUM-BASE,1335.2872,0.0
2200,EliteMT,AAS008FG1024A,MAXUM,1244.8799,1105.7646
2200,EliteMT,AAS008FG1024A,MAXUM-PLUS,1164.3532,1034.2368
2200,EliteMT,AAS008FG1024A,RAPID,1517.8056,1348.1908
2200,EliteMT,AAS008FG1024A,ICONN,1327.5094,1179.1602
2200,EliteMT,AAS008FG1024A,ICONN-PLUS,1421.8879,1262.9919
2200,EliteMT,AAS008FG1042A,MAXUM,1543.8417,1371.3174
2200,EliteMT,AAS008FG1042A,MAXUM-BASE,1655.77356,0.0
2200,EliteMT,AAS008FG1042A,MAXUM-CU,1655.77356,0.0
2200,EliteMT,AAS008FG1042A,MAXUM-PLUS,1438.9379,1278.1366
2200,EliteMT,AAS008FG1042A,ICONN-PLUS,1763.1111,1566.0834
2200,EliteMT,AAS008FG1042A,ICONN,1649.9795,1465.5943
2200,EliteMT,AAS008FG1042A,RAPID,1882.9976,1672.5726
2200,ENG,AAS008FG1032A,,1655.77356,0.0
2200,ENG,AAS008FG1032A,,1655.77356,0.0
2200,ENG,AAS008FG1032A,,1655.77356,0.0
2200,ENG,AAS008FG1032A,,1655.77356,0.0
2200,ENG,AAS008FG1032A,,1655.77356,0.0
2200,ENG,AAS008FG1032A,,1655.77356,0.0
2200,ENG,AAS008FG1032A,,1655.77356,0.0
2200,ENG,AAS008FG1042A,,1655.77356,0.0
2200,ENG,AAS008FG1042A,,1655.77356,0.0
2200,ENG,AAS008FG1042A,,1655.77356,0.0
2200,ENG,AAS008FG1042A,,1655.77356,0.0
2200,ENG,AAS008FG1042A,,1655.77356,0.0
2200,ENG,AAS008FG1042A,,1655.77356,0.0
2200,ENG,AAS008FG1042A,,1655.77356,0.0
2200,WINBOND,AAB008Y62010A,MAXUM,1091.3781,969.4166
2200,WINBOND,AAB008Y62010A,MAXUM-CU,1153.81936,0.0
2200,WINBOND,AAB008Y62010A,ICONN,1281.7857,1138.5462
2200,WINBOND,AAB008Y62010A,RAPID,1188.6752,1055.8407
2200,WINBOND,AAB008Y62010A,MAXUM-PLUS,1037.8882,921.9042
2200,WINBOND,AAB008Y62010A,ICONN-PLUS,1169.3696,1038.6926
2200,WINBOND,AAB008Y62010A,MAXUM-BASE,1153.81936,0.0
2200,WINBOND,AAB008Y62014A,ICONN,1622.6583,1441.3262
2200,WINBOND,AAB008Y62014A,MAXUM-PLUS,1309.7664,1163.4
2200,WINBOND,AAB008Y62014A,MAXUM-CU,1428.28842,0.0
2200,WINBOND,AAB008Y62014A,MAXUM,1139.752,1012.3848
2200,WINBOND,AAB008Y62014A,ICONN-PLUS,1622.6583,1441.3262
2200,WINBOND,AAB008Y62014A,RAPID,1446.6071,1284.9488
2200,WINBOND,AAB008Y62014A,MAXUM-BASE,1428.28842,0.0
2200,WINBOND,AAB008Y62015A,ICONN,1329.1089,1180.581
2200,WINBOND,AAB008Y62015A,MAXUM-PLUS,1101.3951,978.3142
2200,WINBOND,AAB008Y62015A,MAXUM-BASE,1211.9231,0.0
2200,WINBOND,AAB008Y62015A,MAXUM-CU,1211.9231,0.0
2200,WINBOND,AAB008Y62015A,ICONN-PLUS,1329.1089,1180.581
2200,WINBOND,AAB008Y62015A,MAXUM,1088.0795,966.4866
2200,WINBOND,AAB008Y62015A,RAPID,1211.9231,0.0
2200,WINBOND,AAB008Y64002A,ICONN,1431.2489,1271.3069
2200,WINBOND,AAB008Y64002A,MAXUM-BASE,1428.31122,0.0
2200,WINBOND,AAB008Y64002A,MAXUM,1287.8827,1143.9618
2200,WINBOND,AAB008Y64002A,RAPID,1662.5981,1476.8028
2200,WINBOND,AAB008Y64002A,MAXUM-PLUS,1170.6229,1039.8058
2200,WINBOND,AAB008Y64002A,ICONN-PLUS,1589.2035,1411.61
2200,WINBOND,AAB008Y64002A,MAXUM-CU,1428.31122,0.0
2200,EliteMT,AAS008Y62003A,ICONN-PLUS,1088.50545,0.0
2200,EliteMT,AAS008Y62003A,ICONN,1029.4057,914.3696
2200,EliteMT,AAS008Y62003A,RAPID,1354.8282,1203.4262
2200,EliteMT,AAS008Y62003A,MAXUM-PLUS,900.6387,799.9923
2200,EliteMT,AAS008Y62003A,MAXUM,1069.1492,949.6717
2200,EliteMT,AAS008Y62003A,MAXUM-BASE,1088.50545,0.0
2200,EliteMT,AAS008Y62003A,MAXUM-CU,1088.50545,0.0
2200,MXIC,AAW008Y62010C,MAXUM-BASE,1261.1256,0.0
2200,MXIC,AAW008Y62010C,RAPID,1261.1256,0.0
2200,MXIC,AAW008Y62010C,ICONN-PLUS,1359.218,1207.3254
2200,MXIC,AAW008Y62010C,MAXUM-PLUS,1125.4988,999.7243
2200,MXIC,AAW008Y62010C,MAXUM,1200.5676,1066.4041
2200,MXIC,AAW008Y62010C,MAXUM-CU,1261.1256,0.0
2200,MXIC,AAW008Y62010C,ICONN,1359.218,1207.3254
2200,MXIC,AAW008Y62014A,ICONN-PLUS,1359.218,1207.3254
2200,MXIC,AAW008Y62014A,RAPID,1343.9948,1193.8034
2200,MXIC,AAW008Y62014A,MAXUM-PLUS,1136.155,1009.1897
2200,MXIC,AAW008Y62014A,MAXUM-CU,1276.66982,0.0
2200,MXIC,AAW008Y62014A,MAXUM-BASE,1276.66982,0.0
2200,MXIC,AAW008Y62014A,MAXUM,1184.7633,1052.366
2200,MXIC,AAW008Y62014A,ICONN,1359.218,1207.3254
2200,MXIC,AAW008Y62015A,MAXUM,1062.3914,943.6691
2200,MXIC,AAW008Y62015A,MAXUM-CU,1006.2504333333331,0.0
2200,MXIC,AAW008Y62015A,MAXUM-BASE,1006.2504333333331,0.0
2200,MXIC,AAW008Y62015A,ICONN-PLUS,1006.2504333333331,0.0
2200,MXIC,AAW008Y62015A,RAPID,1046.9433,929.9474
2200,MXIC,AAW008Y62015A,MAXUM-PLUS,909.4166,807.7893
2200,MXIC,AAW008Y62015A,ICONN,1006.2504333333331,0.0
2200,MXIC,AAW008Y62018A,MAXUM-PLUS,1084.8008,963.5743
2200,MXIC,AAW008Y62018A,MAXUM-CU,1169.8882,0.0
2200,MXIC,AAW008Y62018A,ICONN,1169.8882,0.0
2200,MXIC,AAW008Y62018A,MAXUM,1254.9756,1114.7321
2200,MXIC,AAW008Y62018A,RAPID,1169.8882,0.0
2200,MXIC,AAW008Y62018A,MAXUM-BASE,1169.8882,0.0
2200,MXIC,AAW008Y62018A,ICONN-PLUS,1169.8882,0.0
2200,MXIC,AAW008Y62017A,ICONN,1359.218,1207.3254
2200,MXIC,AAW008Y62017A,MAXUM,1204.5848,1069.9724
2200,MXIC,AAW008Y62017A,MAXUM-CU,1237.2691,0.0
2200,MXIC,AAW008Y62017A,MAXUM-BASE,1237.2691,0.0
2200,MXIC,AAW008Y62017A,MAXUM-PLUS,1026.0556,911.3939
2200,MXIC,AAW008Y62017A,ICONN-PLUS,1359.218,1207.3254
2200,MXIC,AAW008Y62017A,RAPID,1237.2691,0.0
2200,MXIC,AAW008Y62024A,ICONN-PLUS,1136.155,1009.1897
2200,MXIC,AAW008Y62024A,MAXUM-BASE,1030.0174000000002,0.0
2200,MXIC,AAW008Y62024A,ICONN,1136.155,1009.1897
2200,MXIC,AAW008Y62024A,MAXUM-CU,1030.0174000000002,0.0
2200,MXIC,AAW008Y62024A,RAPID,902.5765,801.7135
2200,MXIC,AAW008Y62024A,MAXUM,1034.9045,919.254
2200,MXIC,AAW008Y62024A,MAXUM-PLUS,940.296,835.2179
2200,ENG,AAB008Y64002A,,1428.31122,0.0
2200,ENG,AAB008Y64002A,,1428.31122,0.0
2200,ENG,AAB008Y64002A,,1428.31122,0.0
2200,ENG,AAB008Y64002A,,1428.31122,0.0
2200,ENG,AAB008Y64002A,,1428.31122,0.0
2200,ENG,AAB008Y64002A,,1428.31122,0.0
2200,ENG,AAB008Y64002A,,1428.31122,0.0
2200,ISSI-VG,ABU008Y62011A,RAPID,1184.7633,1052.366
2200,ISSI-VG,ABU008Y62011A,MAXUM-BASE,1266.7433,0.0
2200,ISSI-VG,ABU008Y62011A,MAXUM-PLUS,1125.4988,999.7243
2200,ISSI-VG,ABU008Y62011A,ICONN,1359.218,1207.3254
2200,ISSI-VG,ABU008Y62011A,MAXUM,1305.0184,1159.1826
2200,ISSI-VG,ABU008Y62011A,MAXUM-CU,1266.7433,0.0
2200,ISSI-VG,ABU008Y62011A,ICONN-PLUS,1359.218,1207.3254
2200,WINBOND,AAB008YB2004A,MAXUM-PLUS,1120.9916,995.7208
2200,WINBOND,AAB008YB2004A,MAXUM,1249.3743,1109.7567
2200,WINBOND,AAB008YB2004A,ICONN,1168.2841,1037.7283
2200,WINBOND,AAB008YB2004A,MAXUM-BASE,1179.55,0.0
2200,WINBOND,AAB008YB2004A,ICONN-PLUS,1179.55,0.0
2200,WINBOND,AAB008YB2004A,MAXUM-CU,1179.55,0.0
2200,WINBOND,AAB008YB2004A,RAPID,1179.55,0.0
2200,WINBOND,AAB008YB2005A,MAXUM-PLUS,1164.505,1034.3716
2200,WINBOND,AAB008YB2005A,MAXUM-CU,1188.38355,0.0
2200,WINBOND,AAB008YB2005A,MAXUM-BASE,1188.38355,0.0
2200,WINBOND,AAB008YB2005A,ICONN,1232.268,1094.5621
2200,WINBOND,AAB008YB2005A,MAXUM,1124.4932,998.8311
2200,WINBOND,AAB008YB2005A,ICONN-PLUS,1232.268,1094.5621
2200,WINBOND,AAB008YB2005A,RAPID,1188.38355,0.0
2200,WINBOND,AAB008YB2009A,MAXUM-CU,1103.2268,0.0
