¦C¼Æ,bd_id,oper,model,remark,trans_date,trans_time,
21,	ABU048TP2009A       ,	2200,	UTC2000     ,	ABU048TP2009A-2200-Criteria             ,	20210317,	170925,
22,	ANV0086A1032A       ,	2200,	ICONN-PLUS  ,	ANV0086A1032A-2200-Criteria             ,	20210325,	235627,
23,	AAW048TP1034C       ,	2200,	UTC1000S    ,	AAW048TP1034C-2200-Criteria             ,	20210325,	235629,
24,	AAW016D53007B       ,	2200,	UTC2000     ,	AAW016D53007B-2200-Criteria             ,	20210318,	1143,
25,	AAW016D53007B       ,	2200,	UTC3000     ,	AAW016D53007B-2200-Criteria             ,	20210318,	1143,
26,	AAW008Y62013B       ,	2200,	MAXUM-PLUS  ,	AAW008Y62013B-2200-Criteria             ,	20210318,	172331,
27,	AAW008Y62013B       ,	2200,	MAXUM       ,	AAW008Y62013B-2200-Criteria             ,	20210318,	172331,
28,	AMS048TW1032A       ,	2200,	UTC1000S    ,	AMS048TW1032A-2200-Criteria             ,	20210219,	160959,
29,	AAB008YQ2035A       ,	2200,	ICONN-PLUS  ,	AAB008YQ2035A-2200-Criteria             ,	20210219,	161318,
30,	ASS153XT9002A       ,	2200,	UTC2000     ,	ASS153XT9002A-2200-Criteria             ,	20210222,	93239,
31,	ASS153XT9002A       ,	2200,	UTC3000     ,	ASS153XT9002A-2200-Criteria             ,	20210222,	93239,
32,	ASS153XT9002A       ,	2200,	MAXUM-PLUS  ,	ASS153XT9002A-2200-Criteria             ,	20210222,	93239,
33,	ABU063NW1001A       ,	2200,	UTC2000     ,	ABU063NW1001A-2200-Criteria             ,	20210325,	623,
34,	AQW008YM2004A       ,	2200,	MAXUM       ,	AQW008YM2004A-2200-Criteria             ,	20210224,	93834,
35,	ANI010YK3002A       ,	2200,	RAPID       ,	ANI010YK3002A-2200-Criteria             ,	20210305,	133357,
36,	AAW048TP1034C       ,	2200,	UTC2000     ,	AAW048TP1034C-2200-Criteria             ,	20210325,	235629,
37,	ABW032YF1013A       ,	2200,	MAXUM       ,	ABW032YF1013A-2200-Criteria             ,	20210327,	141223,
38,	AQH072AF1001A       ,	2200,	MAXUM-PLUS  ,	AQH072AF1001A-2200-Criteria             ,	20210225,	182532,
39,	AQH072AF1001A       ,	2200,	MAXUM       ,	AQH072AF1001A-2200-Criteria             ,	20210225,	182532,
40,	ABU008YD2006A       ,	2200,	MAXUM-PLUS  ,	ABU008YD2006A-2200-Criteria             ,	20210226,	165033,
41,	ABU008YD2006A       ,	2200,	MAXUM       ,	ABU008YD2006A-2200-Criteria             ,	20210226,	165033,
42,	AEU0086A1004A       ,	2200,	MAXUM-PLUS  ,	AEU0086A1004A-2200-Criteria             ,	20210225,	201632,
43,	AGA060NR1001A       ,	2200,	UTC1000S    ,	AGA060NR1001A-2200-Criteria             ,	20210225,	235630,
44,	AGA060NR1001A       ,	2200,	UTC2000     ,	AGA060NR1001A-2200-Criteria             ,	20210225,	235630,
45,	AAB024MA6020A       ,	2200,	UTC2000     ,	AAB024MA6020A-2200-Criteria             ,	20210226,	101433,
46,	AAB024MA6020A       ,	2200,	UTC3000     ,	AAB024MA6020A-2200-Criteria             ,	20210226,	101433,
47,	ABU008Y62003A       ,	2200,	MAXUM       ,	ABU008Y62003A-2200-Criteria             ,	20210326,	181538,
48,	ABU008Y62003A       ,	2200,	ICONN       ,	ABU008Y62003A-2200-Criteria             ,	20210326,	181538,
49,	ABU008Y62003A       ,	2200,	RAPID       ,	ABU008Y62003A-2200-Criteria             ,	20210326,	181538,
50,	AAB008YB2009A       ,	2200,	MAXUM-PLUS  ,	AAB008YB2009A-2200-Criteria             ,	20210327,	165021,
51,	AAB008YB2009A       ,	2200,	MAXUM       ,	AAB008YB2009A-2200-Criteria             ,	20210327,	165021,
52,	ASS153XT9001A       ,	2200,	UTC3000     ,	ASS153XT9001A-2200-Criteria             ,	20210228,	64642,
53,	AAW048TP1042C       ,	2200,	UTC1000S    ,	AAW048TP1042C-2200-Criteria             ,	20210227,	171538,
54,	AAW048TP1042C       ,	2200,	UTC2000     ,	AAW048TP1042C-2200-Criteria             ,	20210227,	171538,
55,	ASS153XT9001A       ,	2200,	UTC2000     ,	ASS153XT9001A-2200-Criteria             ,	20210228,	64642,
56,	ANV0086A1003A       ,	2200,	MAXUM-PLUS  ,	ANV0086A1003A-2200-Criteria             ,	20210228,	181936,
57,	ANV0086A1003A       ,	2200,	MAXUM       ,	ANV0086A1003A-2200-Criteria             ,	20210228,	181936,
58,	ABW032YF1005A       ,	2200,	MAXUM       ,	ABW032YF1005A-2200-Criteria             ,	20201130,	170959,
59,	ACD084CC2004A       ,	2200,	UTC1000S    ,	ACD084CC2004A-2200-Criteria             ,	20201130,	170959,
60,	ACD084CC2004A       ,	2200,	UTC2000     ,	ACD084CC2004A-2200-Criteria             ,	20201130,	170959,
61,	AVE008YD2005A       ,	2200,	MAXUM       ,	AVE008YD2005A-2200-Criteria             ,	20210428,	175619,
62,	AAS008YD2024A       ,	2200,	MAXUM       ,	AAS008YD2024A-2200-Criteria             ,	20210428,	184318,
63,	AAS008YD2030A       ,	2200,	MAXUM       ,	AAS008YD2030A-2200-Criteria             ,	20210428,	185913,
64,	ADY060CD4001A       ,	2200,	UTC1000S    ,	ADY060CD4001A-2200-Criteria             ,	20210428,	200218,
65,	ALW048TW1061A       ,	2200,	UTC1000S    ,	ALW048TW1061A-2200-Criteria             ,	20210427,	234711,
66,	ALW048TW1061A       ,	2200,	UTC2000     ,	ALW048TW1061A-2200-Criteria             ,	20210427,	234711,
67,	ABU008YQ2004A       ,	2200,	MAXUM       ,	ABU008YQ2004A-2200-Criteria             ,	20210428,	170917,
68,	AAW063NW3002A       ,	2200,	UTC2000     ,	AAW063NW3002A-2200-Criteria             ,	20210428,	235912,
69,	ALW048TW1070A       ,	2200,	UTC1000S    ,	ALW048TW1070A-2200-Criteria             ,	20210423,	170821,
70,	AAS063NW1021A       ,	2200,	MAXUM       ,	AAS063NW1021A-2200-Criteria             ,	20210428,	175613,
71,	ALW048TW1070A       ,	2200,	UTC2000     ,	ALW048TW1070A-2200-Criteria             ,	20210423,	170821,
72,	ADY060CD4001A       ,	2200,	UTC2000     ,	ADY060CD4001A-2200-Criteria             ,	20210428,	200218,
73,	ABW048AC1013A       ,	2200,	MAXUM-PLUS  ,	ABW048AC1013A-2200-Criteria             ,	20210429,	130358,
74,	AAW024MA6022B       ,	2200,	UTC1000S    ,	AAW024MA6022B-2200-Criteria             ,	20201130,	170959,
75,	AAW024MA6022B       ,	2200,	UTC2000     ,	AAW024MA6022B-2200-Criteria             ,	20201130,	170959,
76,	AQB054TN1003A       ,	2200,	ICONN       ,	AQB054TN1003A-2200-Criteria             ,	20210405,	162425,
77,	AQB066TN1006A       ,	3200,	ICONN       ,	AQB066TN1006A-3200-Criteria             ,	20210406,	145325,
78,	AQB066TN1006A       ,	2200,	ICONN       ,	AQB066TN1006A-2200-Criteria             ,	20210406,	145325,
79,	AQB054TN1004A       ,	3200,	ICONN       ,	AQB054TN1004A-3200-Criteria             ,	20210408,	150426,
80,	AQB054TN1004A       ,	2200,	ICONN       ,	AQB054TN1004A-2200-Criteria             ,	20210408,	150426,
81,	AOI072AF1081A       ,	2200,	MAXUM       ,	AOI072AF1081A-2200-Criteria             ,	20210402,	115922,
82,	AQB066TN1008A       ,	2200,	ICONN       ,	AQB066TN1008A-2200-Criteria             ,	20210331,	173123,
83,	AHQ0242J1001A       ,	2200,	ICONN       ,	AHQ0242J1001A-2200-Criteria             ,	20201130,	170959,
84,	AAB008YD2012B       ,	3200,	MAXUM       ,	AAB008YD2012B-3200-Criteria             ,	20210405,	141823,
85,	AAB008YD2012B       ,	2200,	MAXUM       ,	AAB008YD2012B-2200-Criteria             ,	20210405,	141823,
86,	AVE054TS1001D       ,	2200,	UTC2000     ,	AVE054TS1001D-2200-Criteria             ,	20210401,	170124,
87,	AAW024MA6039A       ,	2200,	UTC2000     ,	AAW024MA6039A-2200-Criteria             ,	20201130,	170959,
88,	ANV0086A1020A       ,	2200,	MAXUM-PLUS  ,	ANV0086A1020A-2200-Criteria             ,	20210421,	91322,
89,	AAB084N43002A       ,	2200,	UTC2000     ,	AAB084N43002A-2200-Criteria             ,	20210402,	235229,
90,	ANV153XT3008A       ,	2200,	UTC2000     ,	ANV153XT3008A-2200-Criteria             ,	20210403,	152622,
91,	ABW048AC1013A       ,	2200,	MAXUM       ,	ABW048AC1013A-2200-Criteria             ,	20210429,	130358,
92,	ACD054TN1002A       ,	2200,	UTC3000     ,	ACD054TN1002A-2200-Criteria             ,	20201130,	171207,
93,	ACD054TN1002A       ,	2200,	MAXUM       ,	ACD054TN1002A-2200-Criteria             ,	20201130,	171207,
94,	AAS008FG1020A       ,	2200,	MAXUM-PLUS  ,	AAS008FG1020A-2200-Criteria             ,	20210428,	155218,
95,	AAB008YQ2044A       ,	2200,	MAXUM       ,	AAB008YQ2044A-2200-Criteria             ,	20210409,	152726,
96,	ABU096EA3001A       ,	2200,	UTC2000     ,	ABU096EA3001A-2200-Criteria             ,	20210408,	233022,
97,	ABU096EA3001A       ,	2200,	UTC3000     ,	ABU096EA3001A-2200-Criteria             ,	20210408,	233022,
98,	ABU096EA3001A       ,	3200,	UTC2000     ,	ABU096EA3001A-3200-Criteria             ,	20210408,	233022,
99,	ABU096EA3001A       ,	3200,	UTC3000     ,	ABU096EA3001A-3200-Criteria             ,	20210408,	233022,
100,	AAS008YD2011A       ,	2200,	MAXUM       ,	AAS008YD2011A-2200-Criteria             ,	20210428,	100117,
101,	AAS008YQ2028A       ,	2200,	ICONN       ,	AAS008YQ2028A-2200-Criteria             ,	20210428,	120712,
102,	AAW048TP1050A       ,	2200,	UTC1000S    ,	AAW048TP1050A-2200-Criteria             ,	20210426,	171013,
103,	ABU048TP2006A       ,	2200,	UTC1000S    ,	ABU048TP2006A-2200-Criteria             ,	20210409,	235326,
104,	AAW008YM2003A       ,	2200,	MAXUM       ,	AAW008YM2003A-2200-Criteria             ,	20210409,	173429,
105,	ABU048TP2006A       ,	2200,	UTC2000     ,	ABU048TP2006A-2200-Criteria             ,	20210409,	235326,
106,	ANV0086A1005A       ,	2200,	MAXUM-PLUS  ,	ANV0086A1005A-2200-Criteria             ,	20210411,	100931,
107,	ANV132X25007B       ,	2200,	UTC1000S    ,	ANV132X25007B-2200-Criteria             ,	20210412,	822,
108,	ANV132X25007B       ,	2200,	UTC2000     ,	ANV132X25007B-2200-Criteria             ,	20210412,	822,
109,	ANV0086A1017A       ,	2200,	MAXUM-PLUS  ,	ANV0086A1017A-2200-Criteria             ,	20210412,	85420,
110,	ANV0086A1018A       ,	2200,	MAXUM-PLUS  ,	ANV0086A1018A-2200-Criteria             ,	20210412,	85423,
111,	ANV0086A1019A       ,	2200,	MAXUM-PLUS  ,	ANV0086A1019A-2200-Criteria             ,	20210412,	90921,
112,	ABW032YF1008A       ,	2200,	MAXUM-PLUS  ,	ABW032YF1008A-2200-Criteria             ,	20201130,	171207,
113,	ABW032YF1008A       ,	2200,	MAXUM       ,	ABW032YF1008A-2200-Criteria             ,	20201130,	171207,
114,	AQW096EF2001A       ,	2200,	UTC1000S    ,	AQW096EF2001A-2200-Criteria             ,	20201130,	171208,
115,	AHQ028DX1002A       ,	2200,	UTC3000     ,	AHQ028DX1002A-2200-Criteria             ,	20201130,	171208,
116,	ABU048TP2002A       ,	2200,	UTC2000     ,	ABU048TP2002A-2200-Criteria             ,	20201130,	171208,
117,	AAS008YD2032A       ,	2200,	MAXUM       ,	AAS008YD2032A-2200-Criteria             ,	20210428,	163715,
118,	ABU200N71002B       ,	2200,	UTC1000S    ,	ABU200N71002B-2200-Criteria             ,	20201130,	203444,
119,	ABU200N71002B       ,	2200,	UTC2000     ,	ABU200N71002B-2200-Criteria             ,	20201130,	203444,
120,	AMS096EE2001A       ,	2200,	UTC2000     ,	AMS096EE2001A-2200-Criteria             ,	20210416,	235630,
121,	AMS096EE2001A       ,	2200,	UTC3000     ,	AMS096EE2001A-2200-Criteria             ,	20210416,	235630,
122,	AAS008FG1019A       ,	2200,	MAXUM       ,	AAS008FG1019A-2200-Criteria             ,	20210429,	130502,
123,	ANV0086A1006A       ,	2200,	MAXUM-PLUS  ,	ANV0086A1006A-2200-Criteria             ,	20210422,	95624,
124,	AAS048TP2004A       ,	2200,	MAXUM       ,	AAS048TP2004A-2200-Criteria             ,	20210428,	174017,
125,	AQW008YM2003A       ,	2200,	MAXUM-PLUS  ,	AQW008YM2003A-2200-Criteria             ,	20210423,	135757,
126,	AQW008YM2003A       ,	2200,	MAXUM       ,	AQW008YM2003A-2200-Criteria             ,	20210423,	135757,
127,	AQW008YM2003A       ,	2200,	ICONN       ,	AQW008YM2003A-2200-Criteria             ,	20210423,	135757,
128,	AQW008YM2003A       ,	2200,	RAPID       ,	AQW008YM2003A-2200-Criteria             ,	20210423,	135757,
129,	ABU200N71001C       ,	2200,	UTC2000     ,	ABU200N71001C-2200-Criteria             ,	20201130,	203444,
130,	AAS008FG1013A       ,	2200,	MAXUM-PLUS  ,	AAS008FG1013A-2200-Criteria             ,	20210426,	190117,
131,	AAS008FG1013A       ,	2200,	MAXUM       ,	AAS008FG1013A-2200-Criteria             ,	20210426,	190117,
132,	AAS008FG1021A       ,	2200,	MAXUM       ,	AAS008FG1021A-2200-Criteria             ,	20210428,	161426,
133,	AAS048TG2005B       ,	2200,	MAXUM       ,	AAS048TG2005B-2200-Criteria             ,	20210426,	191615,
134,	AAS008YM2024A       ,	2200,	MAXUM       ,	AAS008YM2024A-2200-Criteria             ,	20210426,	191627,
135,	AAS008YM2016A       ,	2200,	MAXUM       ,	AAS008YM2016A-2200-Criteria             ,	20210426,	193217,
136,	AAS008YM2017A       ,	2200,	MAXUM       ,	AAS008YM2017A-2200-Criteria             ,	20210426,	193219,
137,	AAS008YQ2024A       ,	2200,	ICONN       ,	AAS008YQ2024A-2200-Criteria             ,	20210426,	193223,
138,	AAS008YQ2002B       ,	2200,	MAXUM       ,	AAS008YQ2002B-2200-Criteria             ,	20210426,	190115,
139,	AAS008YQ2002B       ,	2200,	ICONN       ,	AAS008YQ2002B-2200-Criteria             ,	20210426,	190115,
140,	AAS008YQ2013A       ,	2200,	MAXUM       ,	AAS008YQ2013A-2200-Criteria             ,	20210426,	191617,
141,	AAS096EI2009A       ,	2200,	MAXUM       ,	AAS096EI2009A-2200-Criteria             ,	20210426,	200417,
142,	AAS096EL1004B       ,	2200,	MAXUM       ,	AAS096EL1004B-2200-Criteria             ,	20210426,	202026,
143,	AAS096EL1004B       ,	2200,	ICONN       ,	AAS096EL1004B-2200-Criteria             ,	20210426,	202026,
144,	AAW008Y62010C       ,	2200,	MAXUM       ,	AAW008Y62010C-2200-Criteria             ,	20210427,	173204,
145,	ABW032YF1006B       ,	2200,	MAXUM       ,	ABW032YF1006B-2200-Criteria             ,	20201129,	194815,
146,	AAS048TP2001A       ,	2200,	MAXUM       ,	AAS048TP2001A-2200-Criteria             ,	20210428,	162115,
147,	AAW024MA6029C       ,	2200,	UTC2000     ,	AAW024MA6029C-2200-Criteria             ,	20201130,	171208,
148,	BU165ML3004C        ,	2200,	UTC1000S    ,	BU165ML3004C-2200-Criteria              ,	20210527,	230943,
149,	AAW024MAA008A       ,	2200,	UTC1000S    ,	AAW024MAA008A-2200-Criteria             ,	20210527,	194401,
150,	AAW024MAA006A       ,	2200,	UTC1000S    ,	AAW024MAA006A-2200-Criteria             ,	20210527,	235647,
151,	AAW048TP1034B       ,	2200,	UTC1000S    ,	AAW048TP1034B-2200-Criteria             ,	20201130,	171208,
152,	AAS008YM2029A       ,	2200,	ICONN       ,	AAS008YM2029A-2200-Criteria             ,	20210429,	203712,
153,	AAB024MA5010A       ,	2200,	UTC1000S    ,	AAB024MA5010A-2200-Criteria             ,	20210529,	235445,
154,	AAB024MA5010A       ,	2200,	UTC2000     ,	AAB024MA5010A-2200-Criteria             ,	20210529,	235445,
155,	AAW008Y62019A       ,	2200,	MAXUM-PLUS  ,	AAW008Y62019A-2200-Criteria             ,	20210430,	95112,
156,	AAW008Y62019A       ,	2200,	MAXUM       ,	AAW008Y62019A-2200-Criteria             ,	20210430,	95112,
157,	ALW048TW1072A       ,	2200,	UTC1000S    ,	ALW048TW1072A-2200-Criteria             ,	20210430,	171317,
158,	ALW048TW1072A       ,	2200,	UTC2000     ,	ALW048TW1072A-2200-Criteria             ,	20210430,	171317,
159,	AAS008FG1023A       ,	2200,	MAXUM       ,	AAS008FG1023A-2200-Criteria             ,	20210430,	174411,
160,	ANV132X25008A       ,	2200,	UTC2000     ,	ANV132X25008A-2200-Criteria             ,	20210430,	234711,
161,	ANV132X25008A       ,	2200,	UTC3000     ,	ANV132X25008A-2200-Criteria             ,	20210430,	234711,
162,	ABU200N71001B       ,	2200,	UTC2000     ,	ABU200N71001B-2200-Criteria             ,	20201130,	171208,
163,	ABU200N71002A       ,	2200,	UTC2000     ,	ABU200N71002A-2200-Criteria             ,	20201130,	171208,
164,	ABU200KX1001C       ,	2200,	UTC2000     ,	ABU200KX1001C-2200-Criteria             ,	20210502,	151111,
165,	ANV132X25001A       ,	2200,	UTC2000     ,	ANV132X25001A-2200-Criteria             ,	20201130,	171208,
166,	ANV132X25001A       ,	3200,	UTC2000     ,	ANV132X25001A-3200-Criteria             ,	20201130,	171208,
167,	ABU200KX1001C       ,	3200,	UTC2000     ,	ABU200KX1001C-3200-Criteria             ,	20210502,	151111,
168,	AAS008YQ2030A       ,	2200,	ICONN       ,	AAS008YQ2030A-2200-Criteria             ,	20210503,	70148,
169,	ALW048TW1056A       ,	2200,	UTC1000S    ,	ALW048TW1056A-2200-Criteria             ,	20210503,	170414,
170,	ALW048TW1056A       ,	2200,	UTC2000     ,	ALW048TW1056A-2200-Criteria             ,	20210503,	170414,
171,	AAS008YQ2029A       ,	2200,	ICONN       ,	AAS008YQ2029A-2200-Criteria             ,	20210504,	70416,
172,	ABU090NC8003A       ,	2200,	UTC1000S    ,	ABU090NC8003A-2200-Criteria             ,	20201130,	171208,
173,	ABU090NC8003A       ,	2200,	UTC2000     ,	ABU090NC8003A-2200-Criteria             ,	20201130,	171208,
174,	ANV132X25003A       ,	2200,	UTC2000     ,	ANV132X25003A-2200-Criteria             ,	20201130,	171208,
175,	ANV132X25003A       ,	2200,	UTC3000     ,	ANV132X25003A-2200-Criteria             ,	20201130,	171208,
176,	AAS008YD2028A       ,	2200,	MAXUM       ,	AAS008YD2028A-2200-Criteria             ,	20210504,	230911,
177,	AAW008Y62013A       ,	2200,	MAXUM-PLUS  ,	AAW008Y62013A-2200-Criteria             ,	20201130,	171208,
178,	AAW008Y62013A       ,	2200,	MAXUM       ,	AAW008Y62013A-2200-Criteria             ,	20201130,	171208,
179,	ABU008Y62010A       ,	2200,	MAXUM       ,	ABU008Y62010A-2200-Criteria             ,	20210507,	152812,
180,	ABU200KX1001B       ,	2200,	UTC2000     ,	ABU200KX1001B-2200-Criteria             ,	20201130,	171209,
181,	ABU200KX1001B       ,	3200,	UTC2000     ,	ABU200KX1001B-3200-Criteria             ,	20201130,	171209,
182,	ANV0086A1004A       ,	2200,	MAXUM-PLUS  ,	ANV0086A1004A-2200-Criteria             ,	20210508,	170122,
183,	ANV0086A1004A       ,	2200,	MAXUM       ,	ANV0086A1004A-2200-Criteria             ,	20210508,	170122,
184,	AOK048TV1012A       ,	2200,	UTC1000S    ,	AOK048TV1012A-2200-Criteria             ,	20210508,	170123,
185,	AAB048TW2009A       ,	2200,	UTC2000     ,	AAB048TW2009A-2200-Criteria             ,	20210513,	171512,
186,	ALW048TX1002A       ,	2200,	UTC1000S    ,	ALW048TX1002A-2200-Criteria             ,	20210510,	170308,
187,	ALW048TX1001B       ,	2200,	UTC1000S    ,	ALW048TX1001B-2200-Criteria             ,	20210523,	170229,
188,	ALW048TX1001B       ,	2200,	UTC2000     ,	ALW048TX1001B-2200-Criteria             ,	20210523,	170229,
189,	AAW024MA5013A       ,	2200,	UTC1000S    ,	AAW024MA5013A-2200-Criteria             ,	20210512,	231813,
190,	AAW024MA5013A       ,	2200,	UTC2000     ,	AAW024MA5013A-2200-Criteria             ,	20210512,	231813,
191,	AAS048TG2007A       ,	2200,	MAXUM       ,	AAS048TG2007A-2200-Criteria             ,	20210513,	140940,
192,	AAS008FG1002A       ,	2200,	MAXUM       ,	AAS008FG1002A-2200-Criteria             ,	20210514,	161532,
193,	AAB048TW2015A       ,	2200,	UTC1000S    ,	AAB048TW2015A-2200-Criteria             ,	20210514,	21219,
194,	ACD066TN1014A       ,	2200,	UTC2000     ,	ACD066TN1014A-2200-Criteria             ,	20210514,	170811,
195,	ACD066TN1014A       ,	2200,	UTC3000     ,	ACD066TN1014A-2200-Criteria             ,	20210514,	170811,
196,	AYZ084CC2002A       ,	2200,	UTC1000S    ,	AYZ084CC2002A-2200-Criteria             ,	20210514,	173913,
197,	AYZ084CC2002A       ,	2200,	UTC2000     ,	AYZ084CC2002A-2200-Criteria             ,	20210514,	173913,
198,	AAW024XW3002A       ,	2200,	UTC2000     ,	AAW024XW3002A-2200-Criteria             ,	20201130,	203445,
199,	ANV0086B1002A       ,	2200,	ICONN       ,	ANV0086B1002A-2200-Criteria             ,	20201130,	203445,
200,	ABU048TP2005A       ,	2200,	UTC1000S    ,	ABU048TP2005A-2200-Criteria             ,	20210516,	182211,
201,	AAS008YQ9003A       ,	2200,	MAXUM       ,	AAS008YQ9003A-2200-Criteria             ,	20210518,	174224,
202,	AAW008Y62020A       ,	2200,	MAXUM       ,	AAW008Y62020A-2200-Criteria             ,	20210520,	182222,
203,	ANV0086A1021A       ,	2200,	MAXUM-PLUS  ,	ANV0086A1021A-2200-Criteria             ,	20210520,	113618,
204,	ANI008YK3001A       ,	2200,	ICONN-PLUS  ,	ANI008YK3001A-2200-Criteria             ,	20210523,	180514,
205,	AAS066TS1005B       ,	2200,	MAXUM       ,	AAS066TS1005B-2200-Criteria             ,	20210526,	165150,
206,	AAS008FG1022A       ,	2200,	MAXUM       ,	AAS008FG1022A-2200-Criteria             ,	20210521,	173114,
207,	AAB084CC2008A       ,	2200,	MAXUM-PLUS  ,	AAB084CC2008A-2200-Criteria             ,	20210521,	235012,
208,	AAB024MA6030A       ,	2200,	UTC2000     ,	AAB024MA6030A-2200-Criteria             ,	20210524,	21514,
209,	AAB084CC2008A       ,	2200,	MAXUM-BASE  ,	AAB084CC2008A-2200-Criteria             ,	20210521,	235012,
210,	AAB084CC2008A       ,	2200,	MAXUM       ,	AAB084CC2008A-2200-Criteria             ,	20210521,	235012,
211,	AZA048TP2001A       ,	2200,	UTC2000     ,	20201030-B-AZA048TP2001A-2200-Criteria  ,	20201130,	203445,
212,	ANV345XTE003A       ,	2200,	UTC3000     ,	20201101-B-ANV345XTE003A-2200-Criteria  ,	20201130,	203445,
213,	ANV345XTE003A       ,	3200,	UTC2000     ,	20201101-B-ANV345XTE003A-3200-Criteria  ,	20201130,	203445,
214,	AAW048TP1019B       ,	2200,	UTC1000S    ,	20201102-E-AAW048TP1019B-2200-Criteria  ,	20201130,	203445,
215,	AAW048TP1019B       ,	2200,	UTC2000     ,	20201102-E-AAW048TP1019B-2200-Criteria  ,	20201130,	203445,
216,	AAW024MA6037B       ,	2200,	UTC1000S    ,	AAW024MA6037B-2200-Criteria             ,	20210526,	173858,
217,	AAW024MA6037B       ,	2200,	UTC2000     ,	AAW024MA6037B-2200-Criteria             ,	20210526,	173858,
218,	AAB024MA6017A       ,	2200,	UTC1000S    ,	AAB024MA6017A-2200-Criteria             ,	20210526,	235844,
219,	AAB024MA6017A       ,	2200,	UTC2000     ,	AAB024MA6017A-2200-Criteria             ,	20210526,	235844,
220,	ABU165ML3015A       ,	2200,	UTC1000S    ,	ABU165ML3015A-2200-Criteria             ,	20210527,	152830,
221,	AAB149KN2001A       ,	2200,	ICONN       ,	20201104-B-AAB149KN2001A-2200-Criteria  ,	20201130,	203445,
222,	AAB149KN2001A       ,	3200,	ICONN       ,	20201104-B-AAB149KN2001A-3200-Criteria  ,	20201130,	203445,
223,	ANV345XTA006A       ,	2200,	UTC3000     ,	20201104-G-ANV345XTA006A-2200-Criteria  ,	20201130,	203445,
224,	ANV345XTA006A       ,	3200,	UTC2000     ,	20201104-G-ANV345XTA006A-3200-Criteria  ,	20201130,	203445,
225,	ANV345XTA006A       ,	3400,	UTC3000     ,	20201104-G-ANV345XTA006A-3400-Criteria  ,	20201130,	203445,
226,	ANV345XTA006A       ,	2200,	UTC3000     ,	20201104-H-ANV345XTA006A-2200-Criteria  ,	20201130,	203445,
227,	ANV345XTA006A       ,	3200,	UTC2000     ,	20201104-H-ANV345XTA006A-3200-Criteria  ,	20201130,	203445,
228,	ANV345XTA006A       ,	3400,	UTC3000     ,	20201104-H-ANV345XTA006A-3400-Criteria  ,	20201130,	203445,
229,	ANV345XTA006A       ,	2200,	UTC3000     ,	20201104-I-ANV345XTA006A-2200-Criteria  ,	20201130,	203445,
230,	ANV345XTA006A       ,	3200,	UTC2000     ,	20201104-I-ANV345XTA006A-3200-Criteria  ,	20201130,	203445,
231,	ANV345XTA006A       ,	3400,	UTC3000     ,	20201104-I-ANV345XTA006A-3400-Criteria  ,	20201130,	203445,
