process_id,remark
064RK005,A0801CB0890(UTC)
016D5012,A0801CB0934(UTC)
016D5012,A0803CB0934(KNS)
084UC088,A0801CB0660(UTC)
084UC088,A0803CB0660(KNS)
0415L018,A0803CB1253(KNS)
0225N010,A0803CB1267(KNS)
008YQ202,A0803CB1359(KNS)
048TP090ENG,A0801CB1173(UTC)
063XM012,A0801CB1232
060U9005,A0801CB0791
096EF044,A0801CB1211(UTC)
096EF044,A0801CB1205(UTC)
060MV015,A0801CB0815(UTC)
060CD121,A0801CB1046
060CD122,A0801CB1046
0086B012,A0803CB1212(KNS)
048MA358,A0803CB1097(KNS)
0343A010,A0803CB1094(KNS)
0343A010,A0803CB1094(KNS)
0442J027,A0803CB1181(KNS)
0442J027,A0803CB1181(KNS)
132X2362,A0801CB1176(UTC)
132X2362,A0803CB1295(KNS)
0086A175,A0803CB1212(KNS)
0086A176,A0803CB1212(KNS)
345XT058,A0801CB1285(UTC)
345XT058,A0803CB1323(KNS)
345XT058,A0801CB1285(UTC)
345XT058,A0803CB1323(KNS)
345XT058,A0801CB1285(UTC)
345XT058,A0803CB1323(KNS)
345XT059,A0801CB1285(UTC)
345XT059,A0803CB1323(KNS)
345XT059,A0801CB1285(UTC)
345XT059,A0803CB1323(KNS)
345XT059,A0801CB1285(UTC)
345XT059,A0803CB1323(KNS)
345XT066,A0801CB1285(UTC)
345XT066,A0803CB1323(KNS)
345XT066,A0801CB1285(UTC)
345XT066,A0803CB1323(KNS)
345XT066,A0801CB1285(UTC)
345XT066,A0803CB1323(KNS)
345XT066,A0801CB1285(UTC)
345XT066,A0803CB1323(KNS)
345XT066,A0801CB1285(UTC)
345XT066,A0803CB1323(KNS)
036RP001,A0801CB1314(UTC)
048XV001,A0801CB0514(UTC)
024XJ073,A0801CB1129 (UTC)
024XJ073,A0803CB1129 (KNS)
024XJ073,A0801CB1129(UTC)
024XJ073,A0803CB1129(KNS)
024XJ073,A0801CB1129(UTC)
024XJ073,A0803CB1129(KNS)
024XJ073,A0801CB1129(UTC)
024XJ073,A0803CB1129(KNS)
096EI023,A0801CB1277(UTC)
096EF048,A0801CB1257(UTC)
178NN002,A0801CB1332
008YQ136,A0803CB1050(KNS)
162KE022,A0801CB0818 (UTC)
162KE022,A0803CB0818 (KNS)
162KE022,A0801CB0818 (UTC)
162KE022,A0803CB0818 (KNS)
060EM004,A0801CB1291(UTC)
008YQ061,A0803CB0859
008YQ061,A0803CB0859(KNS)
084UC178,A0801CB1250(UTC)
084UC178,A0803CB1250(KNS)
008YQ168,A0803CB0883(KNS)
008YQ050,A0803CB0859
008YQ050,A0803CB0859(KNS)
048MA361,A0803CB1097(KNS)
008YQ096,A0803CB0974(KNS)
054TS002,A0803CB0713(KNS)
096EL009,A0803CB1080(KNS)
153XT183,A0803CB1224(KNS)
084UC196,A0803CB1313(KNS)
048TP094,A0801CB1000 (UTC)
048TP094,A0803CB1000 (KNS)
024XJ053,A0801CB0533
024XJ053,A0801CB0533(UTC)
048TP083,A0801CB0912
048MA243,A0801CB0248(UTC)
048MA243,A0803CB0248(KNS)
134KM002,A0801CB1106(UTC)
134KM002,A0803CB1106(KNS)
134KM002,A0801CB1106(UTC)
134KM002,A0803CB1106(KNS)
048MA269,A0801CB0248
048MA354,A0801CB0248
165ML036,A0801CB0248
096EF039,A0801CB1087 (UTC)
096EF039,A0803CB1087 (KNS)
054MF019,A0801CB1193(UTC)
0442J026,A0803CB1181(KNS)
0442J026,A0803CB1181(KNS)
0442J030,A0803CB1294(KNS)
0442J030,A0803CB1294(KNS)
078U9031,A0801CB0823 (UTC)
078U9031,A0803CB0823 (KNS)
048TW502,A0801CB0731
0086B027,A0803CB1212(KNS)
0086A159,A0803CB1212(KNS)
0086A123,A0803CB1212(KNS)
016D5035,A0801CB0934(UTC)
016D5035,A0803CB0934(KNS)
048TV269,A0801CB0655(UTC)
048TV269,A0803CB0655(KNS)
078EP009,A0801CB1264(UTC)
078EP009,A0803CB1264(KNS)
008YD083,A0803CB1038(KNS)
153XT021,A0803CB1091(KNS)
008Y6100,A0803CB0913(KNS)
024XW018,A0801CB1057(UTC)
024XW018,A0801CB1057(UTC)
096EL021,A0801CB1102(UTC)
024XJ071,A0801CB1190(UTC)
024XJ071,A0801CB1190(UTC)
008YQ037,A0803CB0883
008YM164,A0803CB0832(KNS)
054TN110,A0801CB0891 (UTC)
054TN110,A0803CB0808 (KNS)
008YD091,A0803CB1034(KNS)
024MA072,A0801CB0373 (UTC)
024MA072,A0803CB0373 (KNS)
096EL097,A0801CB1331(UTC)
096EL097,A0803CB1331(KNS)
008YQ203,A0803CB1365(KNS)
008YD089,A0803CB1034(KNS)
008YB041,A0803CB0783(KNS)
008YB031,A0803CB0783 (KNS)
008YB027,A0803CB0783
008YQ051,A0803CB0859 (KNS)
008Y6076,A0803CB0913(KNS)
024MA150,A0801CB1057(UTC)
063NW076,A0801CB1232(UTC)
008YQ085,A0803CB0859 (KNS)
008YB026,A0803CB0783 (KNS)
024XW009,A0801CB1190(UTC)
024XW009,A0801CB1190(UTC)
048TW404,A0801CB0850 (UTC)
048TW404,A0803CB0850 (KNS)
008YQ170,A0803CB1050(KNS)
008YQ149,A0803CB1050(KNS)
008DR010,A0803CB1198(KNS)
162KE038,A0803CB1122(KNS)
084UC147,A0803CB1017 (KNS)
096EL013,A0803CB1080(KNS)
008DR011,A0803CB1198(KNS)
084UC096,A0803CB0785
096EI008,A0803CB1012 (KNS)
024XJ049,A0801CB0871(UTC)
024XJ049,A0803CB0871(KNS)
024XJ049,A0801CB0871(UTC)
024XJ049,A0803CB0871(KNS)
024XJ052,A0801CB0871(UTC)
024XJ052,A0803CB0871(KNS)
024XJ052,A0801CB0871(UTC)
024XJ052,A0803CB0871(KNS)
024MA084,A0801CB0373
048TP091ENG,A0801CB1173(UTC)
008Y6090,A0803CB0926(KNS)
024MA129,A0801CB0700
048TP076,A0801CB0831 (UTC)
048TP076,A0803CB0831 (KNS)
024MA197,A0801CB1057(UTC)
054NB037,A0801CB0248
048MW004,A0801CB0248
048MW001,A0801CB0248
084XU012,A0801CB0486 (UTC)
084XU012,A0803CB1324 (KNS)
084XU012,A0801CB0486 (UTC)
084XU012,A0803CB1324 (KNS)
096EF033,A0801CB1087(UTC)
096EF033,A0803CB1087(KNS)
096EA004,A0801CB1021
054MF003,A0801CB0248
054MF020,A0801CB1193(UTC)
024MA102,A0801CB1057(UTC)
048MA365,A0801CB1057
048AC129,A0803CB0315(KNS)
064AE202,A0803CB0316
048AC128,A0803CB0315(KNS)
048AC124,A0803CB0315(KNS)
048AC123,A0803CB0315(KNS)
072AF132,A0803CB0424
032YB007,A0803CB0783(KNS)
064AE205,A0803CB0316
036AB062,A0803CB0430
032YB010,A0803CB0783(KNS)
096EL074,A0801CB1329(UTC)
096EL074,A0803CB1329(KNS)
054TN117,A0801CB0756(UTC)
054TN117,A0803CB0756(KNS)
054MF014,A0801CB0514
008DR054,A0801CB1137
008DR054,A0801CB1137
084UC156,A0801CB1043
054TN131,A0801CB0756(UTC)
054TN131,A0803CB0756(KNS)
054TN128,A0801CB0758(UTC)
054TN128,A0803CB0758(KNS)
137M8003,A0801CB1330(UTC)
054TS043,A0801CB0960 (UTC)
054TS043,A0801CB0960(UTC)
054TN112,A0801CB0982
048MA346,A0801CB0055 (UTC)
048MA346,A0801CB0248 (UTC)
048MA346,A0803CB0055 (KNS)
048MA346,A0803CB0248 (KNS)
252X0003,A0801CB1176(UTC)
252X0003,A0803CB1176(KNS)
252X0003,A0801CB1176(UTC)
252X0003,A0803CB1176(KNS)
0225S001,A0803CB1028(KNS)
0223R009,A0803CB1090(KNS)
0442J032,A0803CB1181(KNS)
0345V009,A0803CB1294(KNS)
0345V009,A0803CB1294(KNS)
132NY052,A0801CB1176(UTC)
078U9030,A0801CB0823 (UTC)
078U9030,A0803CB0823 (KNS)
078EP001,A0801CB1264(UTC)
078EP001,A0803CB1264(KNS)
096EF058,A0801CB1265(UTC)
096EF058,A0803CB1265(KNS)
090NC073,A0801CB0622
096EC009,A0801CB0824 (UTC)
096EC009,A0803CB0824 (KNS)
078EN002,A0801CB1169 (UTC)
078EN002,A0803CB1169 (KNS)
048TW441,A0801CB1149 (UTC)
048TW441,A0803CB1149 (KNS)
048TW528,A0801CB1154(UTC)
048TW528,A0803CB1154(KNS)
078EP006,A0801CB1264(UTC)
078EP006,A0803CB1264(KNS)
048TW440,A0801CB1150(UTC)
0086A140,A0803CB1212(KNS)
153XT170,A0801CB1072(UTC)
153XT170,A0803CB1294(KNS)
153XT172,A0801CB1072(UTC)
153XT172,A0803CB1294(KNS)
132X2292,A0801CB1176(UTC)
132X2292,A0803CB1295(KNS)
132X2297,A0801CB1176(UTC)
132X2297,A0803CB1295(KNS)
132X2263,A0801CB1176(UTC)
132X2263,A0803CB1295(KNS)
153XT164,A0801CB1072(UTC)
153XT164,A0803CB1294(KNS)
048TR083,A0801CB1192(UTC)
048TR083,A0803CB1192(KNS)
153XT134,A0801CB1072(UTC)
153XT134,A0803CB1294(KNS)
054TS014,A0801CB0929
153XT019,A0803CB1091(KNS)
048MA362,A0801CB1190(UTC)
100X6003,A0801CB1200 (UTC)
100X6003,A0803CB1200 (KNS)
096EL060,A0801CB1127(UTC)
008YM141,A0803CB0832(KNS)
054NB025,A0801CB0248
008YM115,A0803CB0918(KNS)
054TN104,A0801CB0549(UTC)
054TN104,A0803CB0549(KNS)
008YB047,A0803CB0783(KNS)
048TW394,A0801CB0850 (UTC)
048TW394,A0803CB0850 (KNS)
008YM157,A0803CB0918(KNS)
024MA213,A0801CB1057(UTC)
024MA140,A0801CB0700(UTC)
024MA091,A0801CB0533
008YM112,A0803CB0832(KNS)
048TP189,A0801CB0967
054MF005,A0801CB0514
048TW497,A0801CB1151(UTC)
048TW451,A0801CB1150(UTC)
048TW513,A0801CB1156 (UTC)
048TW513,A0803CB1156 (KNS)
048TW503,A0801CB0616
096EC002,A0801CB0644 (UTC)
096EC002,A0803CB0644 (KNS)
078U9034,A0801CB0823(UTC)
078U9034,A0803CB0823(KNS)
066TS030,A0803CB0800(KNS)
096EF063,A0801CB1087(UTC)
096EF063,A0803CB1087(KNS)
096EL015,A0801CB1092(UTC)
084UC193,A0801CB1250(UTC)
084UC193,A0803CB1250(KNS)
048N0001,A0803CB1249(KNS)
008FG006,A0803CB1278(KNS)
008FG005,A0803CB1278(KNS)
008Y6087,A0803CB0926(KNS)
096EC018,A0801CB0824(UTC)
096EC018,A0803CB0824(KNS)
132X2271,A0801CB1176(UTC)
132X2271,A0803CB1295(KNS)
100X6E001ENG,A0801CB1200(KNS)
100X6E001ENG,A0801CB1200(UTC)
132X2357,A0801CB1176(UTC)
132X2357,A0803CB1295(KNS)
153XTE007ENG,A0803CB1224(KNS)
008YD009ENG,A0803CB0635
008YDE11ENG,A0803CB1034(KNS)
008YDE11ENG,A0803CB1034(KNS)
066TN178,A0801CB1293(UTC)
066TN178,A0803CB1293(KNS)
008FG027,A0803CB1278(KNS)
132X2363,A0801CB1176(UTC)
132X2363,A0803CB1295(KNS)
132X2363,A0801CB1176(UTC)
132X2363,A0803CB1295(KNS)
156KP004ENG,A0801CB1241(UTC)
156KP004ENG,A0803CB1286(KNS)
156KP004ENG,A0801CB1241(UTC)
156KP004ENG,A0803CB1286(KNS)
156KP004ENG,A0801CB1241(UTC)
156KP004ENG,A0803CB1286(KNS)
0282D001,A0803CB1001(KNS)
008YQE87ENG,A0803CB1359(KNS)
048TW499,A0801CB1152(UTC)
100X6004ENG,A0801CB1200
032YF069,A0803CB0634
048LF046,A0801CB0231 (UTC)
048LF046,A0803CB0231 (KNS)
008FG023,A0803CB1278(KNS)
063NW066,A0801CB1232(UTC)
008YK027,A0803CB0784 (KNS)
078EN010,A0801CB1169(UTC)
078EN010,A0803CB1169(KNS)
0445T003,A0803CB1326(KNS)
0445T003,A0803CB1326(KNS)
008Y6080,A0803CB1229(KNS)
048TP216,A0803CB0831(KNS)
096EL063,A0803CB1239(KNS)
024MA099,A0801CB0700
048TP079,A0801CB0831
0225N004,A0803CB1267(KNS)
008YM153,A0803CB1069(KNS)
0008W999,A0803CB1094(KNS)
0008W999,A0803CB1094(KNS)
0086A174,A0803CB1212(KNS)
008YQ126,A0803CB0974(KNS)
008YQ126,A0803CB0974(KNS)
048MW009,A0801CB0248
078EA001,A0801CB1021(UTC)
054TN130,A0801CB0756(UTC)
054TN130,A0803CB0756(KNS)
054TS031,A0801CB0960 (UTC)
054TS031,A0801CB0960(UTC)
048TW473,A0801CB1150(UTC)
048TW473,A0803CB1150(KNS)
048TW556,A0801CB1150(UTC)
048TW556,A0803CB1150(KNS)
024XJ074,A0801CB1129 (UTC)
024XJ074,A0803CB1129 (KNS)
024XJ074,A0801CB1129 (UTC)
024XJ074,A0803CB1129 (KNS)
024MA174,A0801CB1057(UTC)
008YQ133,A0803CB1228(KNS)
024MA046,A0801CB0373
024XJ102,A0801CB1190
024XJ102,A0801CB1190
056TH123ENG,A0801CB1375(UTC)
056TH123ENG,A0801CB1375(UTC)
056TH122ENG,A0801CB1375(UTC)
056TH122ENG,A0801CB1375(UTC)
132X2358,A0801CB1176(UTC)
132X2358,A0803CB1295(KNS)
078EA007,A0801CB1380(UTC)
078EA007,A0803CB1380(KNS)
0343A001,A0803CB1094(KNS)
0343A001,A0803CB1094 (KNS)
090NC085,A0803CB0622(KNS)
008YQ204,A0803CB1365(KNS)
008YQ204,A0803CB1365(KNS)
100X6003ENG,A0801CB1200
024MA184,A0801CB1057(UTC)
153XT098,A0803CB1224(KNS)
153XT098,A0803CB1224(KNS)
010YK024,A0803CB0784(KNS)
008Y6089,A0803CB0926(KNS)
096EF064,A0801CB1366 (UTC)
096EF064,A0803CB1366 (KNS)
096EF064,A0801CB1366 (UTC)
096EF064,A0803CB1366 (KNS)
0345V001ENG,A0803CB1294(KNS)
0345V001ENG,A0803CB1294(KNS)
132X2317,A0801CB1176(UTC)
132X2317,A0803CB1295(KNS)
008YM111,A0803CB0832(KNS)
060NR015,A0801CB0724
024MA250,A0801CB1057(UTC)
008YQ104,A0803CB1174(KNS)
084UC003,A0801CB0546 (UTC)
084UC003,A0803CB0546 (KNS)
132X2360,A0801CB1176(UTC)
132X2360,A0803CB1295(KNS)
132X2360,A0801CB1176(UTC)
132X2360,A0803CB1295(KNS)
040TB030,A0801CB0646
048MA300,A0801CB0373
008DR052,A0801CB1137
008DR052,A0801CB1137
134N9004,A0801CB1106(UTC)
0086A095,A0803CB1212(KNS)
024XW015,A0801CB1129
0086B031,A0803CB1212(KNS)
086TA023,A0801CB0647
086TA023,A0803CB0647
008YD056,A0803CB1038
024MA255,A0801CB1057(UTC)
024MA255,A0803CB1057(KNS)
024MA093,A0801CB0533
054NO015,A0801CB0373(UTC)
054NO015,A0803CB0373(KNS)
008FGE03ENG,A0803CB1278(KNS)
008FGE03ENG,A0803CB1278(KNS)
192X8002,A0803CB1295(KNS)
132X2359,A0801CB1176(UTC)
132X2359,A0803CB1295(KNS)
096EA014,A0801CB1380(UTC)
096EA014,A0803CB1380(KNS)
016D5017ENG,A0801CB0934(UTC)
016D5017ENG,A0803CB0934(KNS)
056YI002,A0803CB1362(KNS)
153XT165,A0801CB1072(UTC)
153XT165,A0803CB1294(KNS)
078EN005ENG,A0801CB1338(UTC)
078EN005ENG,A0803CB1338(KNS)
066TN073,A0801CB0841 (UTC)
066TN073,A0803CB0841 (KNS)
066TN076,A0801CB0759 (UTC)
066TN076,A0803CB0759 (KNS)
048TG077,A0801CB0070
048TW554,A0801CB0564(UTC)
0086A128,A0803CB1212(KNS)
345XT053,A0801CB1285(UTC)
345XT053,A0803CB1323(KNS)
345XT053,A0801CB1285(UTC)
345XT053,A0803CB1323(KNS)
345XT053,A0801CB1285(UTC)
345XT053,A0803CB1323(KNS)
010YK026,A0803CB1315(KNS)
100X6006,A0801CB1200(UTC)
024MA043,A0801CB0700 (UTC)
024MA043,A0803CB0700 (KNS)
132X2348,A0801CB1176(UTC)
132X2348,A0803CB1295(KNS)
345XT064,A0801CB1285(UTC)
345XT064,A0803CB1323(KNS)
345XT064,A0801CB1285(UTC)
345XT064,A0803CB1323(KNS)
132X2355,A0801CB1176(UTC)
132X2355,A0803CB1295(KNS)
054NR004,A0801CB0745(UTC)
054NR004,A0803CB0745(KNS)
048MA324,A0803CB1097(KNS)
024MA145,A0801CB0700(UTC)
060MV003,A0801CB0248
048TG295,A0801CB0325
024MA161,A0801CB1057(UTC)
008YD103,A0803CB1034(KNS)
345XT065,A0801CB1285(UTC)
345XT065,A0803CB1323(KNS)
345XT065,A0801CB1285(UTC)
345XT065,A0803CB1323(KNS)
345XT065,A0801CB1285(UTC)
345XT065,A0803CB1323(KNS)
0086A124,A0803CB1212(KNS)
048MA363,A0801CB1057
0086B032,A0803CB1212(KNS)
153XT171,A0801CB1072(UTC)
153XT171,A0803CB1294(KNS)
064RK006,A0801CB0890(UTC)
064RK006,A0803CB0890(KNS)
024XJE001ENG,A0801CB1190(UTC)
024XJE001ENG,A0801CB1190(UTC)
024XJE001ENG,A0801CB1190(UTC)
024XJE001ENG,A0801CB1190(UTC)
008YDE10ENG,A0803CB1034(KNS)
008YDE10ENG,A0803CB1034(KNS)
008YQ188,A0803CB1365(KNS)
096EL101,A0801CB1331(UTC)
096EL101,A0803CB1331(KNS)
153XT108,A0803CB1224(KNS)
054NB051,A0801CB1193(UTC)
054NB051,A0803CB1193(KNS)
008Y6049,A0803CB0926(KNS)
132NY044,A0801CB1176(UTC)
090NC061,A0801CB0622
