ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time,SETTING OPER
BB221,UTC3000,RUNNING,R13OKL608,2200,048TVOK056,AOK048TV1029A,22-04-04 17:25,22-04-04 06:48,LAPIS,TSOP1-48A2,2560,04/11/2022 MP,1091A07C41,,R13OKL605,TSOP1-48A2,LAPIS,AOK048TV1029A,1091A07C41,241.1997,22-04-04 17:25,2200
BB222,UTC3000,RUNNING,R13OKL609,2200,048TVOK056,AOK048TV1029A,22-04-04 16:59,22-04-04 06:22,LAPIS,TSOP1-48A2,2560,04/12/2022 MP,1091A07C41,,R13OKL603,TSOP1-48A2,LAPIS,AOK048TV1029A,1091A07C41,241.1997,22-04-04 16:59,2200
BB223,UTC3000,RUNNING,R13MSIY05,2200,078ENMS009,AMS078EN1001A,22-04-04 18:00,22-04-04 04:03,MTI,FBGA-78UEN,3548,04/13/2022 MP,1091A06T21,,R13MSJ303,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,254.6119,22-04-04 18:00,2200
BB224,UTC3000,RUNNING,R14CDAL02,2200,084UCCD006,ACD084CC2002A,22-04-04 15:05,22-04-03 22:55,ETRON,FBGA-84UC(2),5600,04/14/2022 MP,1091A07T41,,R14CDAI01,FBGA-84UC(2),ETRON,ACD084CC2002A,1091A07T41,346.243,22-04-04 15:05,2200
BB225,UTC3000,IDLE,,,,ALW078C93001A,,22-04-03 02:48,,,,04/15/2022 MP,,,R13LWAG02,FBGA-78U9,MTI-S,ALW078C93001A,1091A06C21,324.0975,,2200
BB226,UTC3000,RUNNING,R14CDAW01,2200,096EFCD001,ACD096EF2001B,22-04-04 18:00,22-04-03 22:58,ETRON,FBGA-96UEF,5000,04/16/2022 MP,1091A07T41,,R12NVMV01,STBGA132G4VT,PHISON,ANV132X2C086A,1091A06C41,262.6932,22-04-04 18:00,2200
BB227,UTC3000,RUNNING,R14CDB401,2200,096EFCD001,ACD096EF2001B,22-04-05 00:04,22-04-04 05:02,ETRON,FBGA-96UEF,5000,04/17/2022 MP,,,R14CDB102,FBGA-96UEF,ETRON,ACD096EF2001B,1091A07T41,262.6932,22-04-05 00:04,2200
BB228,UTC3000,RUNNING,R14CDAN01,2200,084UCCD006,ACD084CC2002A,22-04-04 10:39,22-04-03 23:00,ETRON,FBGA-84UC(2),4024,04/18/2022 MP,,,R14CDAK01,FBGA-84UC(2),ETRON,ACD084CC2002A,1091A07T41,346.243,22-04-04 10:39,2200
BB229,UTC3000,RUNNING,R14CDAW03,2200,096EFCD001,ACD096EF2001B,22-04-04 17:49,22-04-03 22:47,ETRON,FBGA-96UEF,5000,04/19/2022 MP,1091A07T41,,R80CML601,STBGA24D4U,ENG,AAW024XJ4004A,1091A07T41,262.6932,22-04-04 17:49,2200
BB230,UTC3000,RUNNING,R14CDAM03,2200,084UCCD006,ACD084CC2002A,22-04-04 11:21,22-04-03 20:43,ETRON,FBGA-84UC(2),5061,04/20/2022 MP,1091A07T41,,R14CDAI02,FBGA-84UC(2),ETRON,ACD084CC2002A,1091A07T41,346.243,22-04-04 11:21,2200
BB231,UTC3000,IN-REPAIR,,,,ACD096EF2001B,,22-04-04 07:34,,,,04/21/2022 MP,,,R14CDAW02,FBGA-96UEF,ETRON,ACD096EF2001B,1091A07T41,262.6932,,2200
BB232,UTC3000,ENG,,,,AAB024XJ6011A,22-04-04 06:58,22-04-04 06:58,,,,04/22/2022 MP,,,R13OKL315,TSOP1-48A2,LAPIS,AOK048TV1029A,1091A07C41,1077.1637,,3200
BB233,UTC3000,IN-REPAIR,R13OKL604,2200,048TVOK056,AOK048TV1029A,22-04-04 01:42:29,22-04-04 07:30,LAPIS,TSOP1-48A2,2502,04/23/2022 MP,1091A07C41,,R13OKL107,TSOP1-48A2,LAPIS,AOK048TV1029A,1091A07C41,241.1997,22-04-04 01:42,2200
BB234,UTC3000,IDLE,,,,AOK048TV1029A,,22-04-03 21:03,,,,04/24/2022 MP,,,R13OKL602,TSOP1-48A2,LAPIS,AOK048TV1029A,1091A07C41,241.1997,,2200
BB235,UTC3000,IDLE,,,,AOK048TV1029A,,22-04-03 20:22,,,,04/25/2022 MP,,,R13OKL111,TSOP1-48A2,LAPIS,AOK048TV1029A,1091A07C41,241.1997,,2200
BB441,UTC1000S,RUNNING,R14ABC803,2200,096ELAB047,AAB096EL1017A,22-04-04 08:54,22-04-03 19:11,WINBOND,FBGA96UEL(2),2960,04/26/2022 MP,1091A07T21,,R14ABC705,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,215.8662,22-04-04 08:54,2200
BB442,UTC1000S,RUNNING,R14ABC801,2200,096ELAB047,AAB096EL1017A,22-04-04 10:53,22-04-03 21:21,WINBOND,FBGA96UEL(2),2920,04/27/2022 MP,1091A07T21,,R14ABC706,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,215.8662,22-04-04 10:53,2200
BB443,UTC1000S,RUNNING,R13ABN503,2200,096ELAB016,AAB096EL1003A,22-04-04 21:47,22-04-03 21:18,WINBOND,FBGA96UEL(2),5949,,1091A07T21,4,R14ABDH07,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,22-04-04 21:47,2200
BB444,UTC1000S,RUNNING,R14MSCX03,2200,078ENMS018,AMS078EN1006A,22-04-04 14:30,22-04-03 21:13,MTI,FBGA-78UEN,3600,,1091A06T21,,R14ABC106,MINIBGA24A2L,WINBOND,AAB024MA5010A,1091A07T21,208.3434,22-04-04 14:30,2200
BB445,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-03 15:45,,,,,,,R14MSC101,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB446,UTC1000S,PM,,,,AAB096EF3001A,22-04-04 11:55,22-04-04 07:55,,,,04/04/2022 MP,,,R14ABM101,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB447,UTC1000S,RUNNING,R14ABBM03,2200,060EMAB004,AAB060EM2001A,22-04-05 01:54,22-04-04 00:35,WINBOND,FBGA60UEM2-1,7828,04/05/2022 MP,1091A07T21,,R14ABBD03,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,309.2533,22-04-05 01:54,2200
BB448,UTC1000S,RUNNING,R14MSAT03,2200,078ENMS007,AMS078EN1002A,22-04-04 09:16,22-04-03 19:04,MTI,FBGA-78UEN,3480,04/06/2022 MP,,,R14MSAQ05,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,22-04-04 09:16,2200
BB449,UTC1000S,RUNNING,R14MSAU04,2200,078ENMS007,AMS078EN1002A,22-04-04 11:08,22-04-03 20:42,MTI,FBGA-78UEN,3540,04/07/2022 MP,1091A06T21,,R14MSAS08,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,22-04-04 11:08,2200
BB450,UTC1000S,RUNNING,R14ABBG01,2200,060EMAB004,AAB060EM2001A,22-04-05 00:13,22-04-03 23:00,WINBOND,FBGA60UEM2-1,7800,04/08/2022 MP,,,R14ABBJ01,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,309.2533,22-04-05 00:13,2200
BB451,UTC1000S,RUNNING,R14MSB505,2200,078ENMS007,AMS078EN1002A,22-04-04 11:46,22-04-03 21:24,MTI,FBGA-78UEN,3520,04/09/2022 SP,1091A06T21,,R14MSAQ09,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,22-04-04 11:46,2200
BB452,UTC1000S,RUNNING,R14MSCX04,2200,078ENMS018,AMS078EN1006A,22-04-04 14:41,22-04-03 21:24,MTI,FBGA-78UEN,3600,04/10/2022 SP,1091A06T21,,R14AWAR03,MBGA64J4U,MXIC,AAW064MR1009A,1091A08T41,208.3434,22-04-04 14:41,2200
BB453,UTC1000S,RUNNING,R14ABM403,2200,096EFAB009,AAB096EF3001A,22-04-04 16:52,22-04-04 06:13,WINBOND,FBGA96UEF3-2,2386,04/11/2022 SP,,,R14ABM102,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,22-04-04 16:52,2200
BB454,UTC1000S,RUNNING,R14MSLE01,2200,096ECMS003,AMS096EC1002A,22-04-04 12:07,22-04-03 16:15,MTI,FBGA-96UEC,5600,04/12/2022 SP,1091A06T41,,R14MSD402,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-04 12:07,2200
BB455,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-03 15:39,,,,04/13/2022 SP,,,R14MSK301,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB456,UTC1000S,RUNNING,R13YZAD07,2200,084UCYZ001,AYZ084CC2001A,22-04-04 16:29,22-04-04 05:33,ZJP,FBGA-84UC(2),4031,04/14/2022 SP,1091A07T21,,R13YZAD01,FBGA-84UC(2),ZJP,AYZ084CC2001A,1091A07T21,369.3322,22-04-04 16:29,2200
BB457,UTC1000S,RUNNING,R14MSBA01,2200,078ENMS007,AMS078EN1002A,22-04-04 20:56,22-04-04 06:19,MTI,FBGA-78UEN,3584,04/15/2022 SP,,,R14MSAU01,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,22-04-04 20:56,2200
BB458,UTC1000S,RUNNING,R14MSLI05,2200,096ECMS003,AMS096EC1002A,22-04-04 10:36,22-04-03 14:44,MTI,FBGA-96UEC,5600,04/16/2022 SP,1091A06T41,,R14MSD401,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-04 10:36,2200
BB459,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-04 05:51,,,,04/17/2022 SP,,,R14MSD407,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB460,UTC1000S,IDLE,,,,ABU078EA1001A,,22-04-04 01:31,,,,04/18/2022 SP,,,R14BUA701,FBGA-78LEA,ICSI,ABU078EA1001A,1091A07C21,300.7119,,2200
BB461,UTC1000S,RUNNING,R14ABM402,2200,096EFAB009,AAB096EF3001A,22-04-04 14:45,22-04-04 03:53,WINBOND,FBGA96UEF3-2,2436,04/19/2022 MP,,,R14ABAD05,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,22-04-04 14:45,2200
BB462,UTC1000S,SETUP,R14CDAR03,2200,054MFCD001,ACD054MF2003A,22-04-04 08:06,22-04-04 07:36,ETRON,MBGA54A2L,6199,04/20/2022 MP,1091A07T41,,R14CDAS04,MBGA54A2L,ETRON,ACD054MF2003A,1091A07T41,308.1811,22-04-04 14:42,2200
BB463,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-04 06:00,,,,04/21/2022 MP,,,R14MSD507,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB465,UTC1000S,RUNNING,R12ABJG06,2200,024MAAB031,AAB024MA5014A,22-04-04 09:26,22-04-04 04:29,WINBOND,MINIBGA24A2L,8640,04/22/2022 MP,1091A07T21,,R12ABJG03,MINIBGA24A2L,WINBOND,AAB024MA5014A,1091A07T21,1749.9916,22-04-04 09:26,2200
BB466,UTC1000S,RUNNING,R14MSJA04,2200,096ECMS010,AMS096EC3001B,22-04-04 08:20,22-04-03 09:02,MTI,FBGA-96UEC,5600,04/23/2022 MP,1091A06T21,,R14MSCI06,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-04-04 08:20,2200
BB467,UTC1000S,RUNNING,R13ABN506,2200,096ELAB016,AAB096EL1003A,22-04-04 18:07,22-04-03 17:30,WINBOND,FBGA96UEL(2),5985,04/24/2022 MP,1091A07T21,4,R13ABN401,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,22-04-04 18:07,2200
BB468,UTC1000S,RUNNING,R14MSLI02,2200,096ECMS003,AMS096EC1002A,22-04-04 10:44,22-04-03 15:01,MTI,FBGA-96UEC,5560,04/25/2022 MP,1091A06T41,,R14MSK401,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-04 10:44,2200
BB469,UTC1000S,IDLE,,,,AMS096EC3001B,,22-04-04 06:52,,,,04/26/2022 MP,,,R14MSJC03,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,,2200
BB470,UTC1000S,RUNNING,R14MSF101,2200,078U9MS017,AMS078C93001B,22-04-05 11:05,22-04-04 07:05,MTI,FBGA-78U9,6680,04/27/2022 MP,1091A06T21,,R13MSHK02,FBGA-78U9,MTI,AMS078C93001B,1091A06T21,238.6039,22-04-05 11:05,2200
BB471,UTC1000S,IN-REPAIR,R14ABC808,2200,096ELAB047,AAB096EL1017A,22-04-04 13:35:48,22-04-04 07:36,WINBOND,FBGA96UEL(2),2940,04/28/2022 MP,1091A07T21,,R14BUAX05,MINIBGA165A3,ICSI,ABU165ML3013A,1091A10C41,215.8662,22-04-04 13:35,2200
BB472,UTC1000S,RUNNING,R14BUAE01,2200,096EABU001,ABU096EA1001A,22-04-04 18:41,22-04-04 07:00,ICSI,FBGA-96LEA,2640,04/29/2022 MP,,,R14BUAC01,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,22-04-04 18:41,2200
BB473,UTC1000S,RUNNING,R13MSEX02,2200,078U9MS017,AMS078C93001B,22-04-05 03:43,22-04-03 23:48,MTI,FBGA-78U9,6660,04/30/2022 MP,,,R13MSEV04,FBGA-78U9,MTI,AMS078C93001B,1091A06T21,238.6039,22-04-05 03:43,2200
BB474,UTC1000S,ENG,,,,ABU165MC4001A,22-03-29 01:29,22-03-29 01:29,,,,04/30/2022 MP,,,R80CMJX01,MBGA165D2U,ENG,ABU165MC4001A,1091A10C41,56.1032,,2200
BB475,UTC1000S,RUNNING,R14MSBA02,2200,078ENMS007,AMS078EN1002A,22-04-04 22:12,22-04-04 07:40,MTI,FBGA-78UEN,3560,,,,R14MSAQ10,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,22-04-04 22:12,2200
BB476,UTC1000S,RUNNING,R12ABJG07,2200,024MAAB031,AAB024MA5014A,22-04-04 10:35,22-04-04 05:39,WINBOND,MINIBGA24A2L,8640,,1091A07T21,,R12ABJG05,MINIBGA24A2L,WINBOND,AAB024MA5014A,1091A07T21,1749.9916,22-04-04 10:35,2200
BB477,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-04 02:49,,,,,,,R14MSD505,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB478,UTC1000S,PM,,,,AMS096EC1002A,22-04-04 11:52,22-04-04 07:52,,,,04/04/2022 MP,,,R14MSJN02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB479,UTC1000S,RUNNING,R13MSEV05,2200,078U9MS017,AMS078C93001B,22-04-04 09:03,22-04-03 04:53,MTI,FBGA-78U9,6720,04/05/2022 MP,1091A06T21,,R13MSEU06,FBGA-78U9,MTI,AMS078C93001B,1091A06T21,238.6039,22-04-04 09:03,2200
BB480,UTC1000S,IDLE,,,,AAB096EF3001A,,22-04-04 06:11,,,,04/06/2022 MP,,,R14ABM201,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB481,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-03 13:18,,,,04/07/2022 MP,,,R14MSD508,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB482,UTC1000S,RUNNING,R14ABMU02,2200,048TWAB012,AAB048TW2006A,22-04-04 10:40,22-04-04 06:42,WINBOND,TSOP1-48AM,2160,04/08/2022 MP,1091A07T21,,R14ABDQ14,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,543.9208,22-04-04 10:40,2200
BB483,UTC1000S,RUNNING,R14ABBN01,2200,060EMAB004,AAB060EM2001A,22-04-04 20:19,22-04-03 19:06,WINBOND,FBGA60UEM2-1,7800,04/09/2022 MP,1091A07T21,,R14ABBS01,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,309.2533,22-04-04 20:19,2200
BB484,UTC1000S,RUNNING,R12MSAQ06,2200,078ENMS018,AMS078EN1006A,22-04-04 18:13,22-04-04 01:14,MTI,FBGA-78UEN,3540,04/10/2022 MP,1091A06T21,P,R14MSCR01,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-04 18:13,2200
BB485,UTC1000S,RUNNING,R14MSJF03,2200,096ECMS010,AMS096EC3001B,22-04-05 05:02,22-04-04 05:54,MTI,FBGA-96UEC,5561,04/11/2022 MP,1091A06T21,,R14MSJ603,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-04-05 05:02,2200
BB486,UTC1000S,RUNNING,R14ABC805,2200,096ELAB047,AAB096EL1017A,22-04-04 18:14,22-04-04 04:31,WINBOND,FBGA96UEL(2),2960,04/12/2022 MP,1091A07T21,,R14MSJC02,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,215.8662,22-04-04 18:14,2200
BB487,UTC1000S,RUNNING,R13ABN408,2200,096ELAB016,AAB096EL1003A,22-04-04 07:50,22-04-03 07:18,WINBOND,FBGA96UEL(2),5960,04/13/2022 MP,1091A07T21,4,R14ABDH08,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,22-04-04 07:50,2200
BB488,UTC1000S,RUNNING,R14MSB502,2200,078ENMS007,AMS078EN1002A,22-04-04 13:27,22-04-03 23:00,MTI,FBGA-78UEN,3540,04/14/2022 MP,1091A06T21,,R14MSAS05,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,22-04-04 13:27,2200
BB489,UTC1000S,RUNNING,R14MSCR04,2200,078ENMS018,AMS078EN1006A,22-04-04 04:26,22-04-03 11:18,MTI,FBGA-78UEN,3571,04/15/2022 MP,1091A06T21,,R14MSCS02,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-04 04:26,2200
BB490,UTC1000S,IDLE,,,,AAB096EF3001A,,22-04-04 05:10,,,,04/16/2022 MP,,,R14ABM104,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB496,UTC1000S,RUNNING,R14ABBM04,2200,060EMAB004,AAB060EM2001A,22-04-05 06:14,22-04-04 05:08,WINBOND,FBGA60UEM2-1,7762,04/17/2022 MP,1091A07T21,,R14ABBI03,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,309.2533,22-04-05 06:14,2200
BB497,UTC1000S,WAIT-REPAIR,R14ABBY08,2200,096ELAB057,AAB096EL1019A,22-04-04 23:13:32,22-04-04 07:50,WINBOND,FBGA96UEL(2),5242,04/18/2022 MP,1091A06T21,,R14ABBY03,FBGA96UEL(2),WINBOND,AAB096EL1019A,1091A06T21,246.8543,22-04-04 23:13,2200
BB498,UTC1000S,RUNNING,R14ABMM01,2200,024MAAB081,AAB024MAA005A,22-04-04 06:31,22-04-03 21:17,WINBOND,MBGA24J3U,12115,04/19/2022 MP,,,R14MSJ902,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,1310.9715,22-04-04 06:31,2200
BB499,UTC1000S,RUNNING,R14BUAE02,2200,096EABU001,ABU096EA1001A,22-04-04 11:04,22-04-04 05:15,ICSI,FBGA-96LEA,1304,04/20/2022 MP,,,R14BUAC02,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,22-04-04 11:04,2200
BB500,UTC1000S,RUNNING,R12MSAQ07,2200,078ENMS018,AMS078EN1006A,22-04-04 08:47,22-04-04 05:19,MTI,FBGA-78UEN,710,04/21/2022 MP,1091A06T21,P,R14MSCN01,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-04 08:47,2200
BB501,UTC1000S,RUNNING,R14CDBB01,2200,054TNCD021,ACD054TN1001A,22-04-04 11:22,22-04-03 22:57,ETRON,TSOP2-54ME,2880,04/22/2022 MP,,,R14CDB305,TSOP2-54ME,ETRON,ACD054TN1001A,1091A07T21,232.0865,22-04-04 11:22,2200
BB502,UTC1000S,RUNNING,R14MSCR03,2200,078ENMS018,AMS078EN1006A,22-04-04 06:10,22-04-03 13:16,MTI,FBGA-78UEN,3520,04/23/2022 MP,1091A06T21,,R14MSCW03,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-04 06:10,2200
BB503,UTC1000S,RUNNING,R14MSCX01,2200,078ENMS018,AMS078EN1006A,22-04-04 12:01,22-04-03 18:44,MTI,FBGA-78UEN,3600,04/24/2022 MP,1091A06T21,,R14MSCT01,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-04 12:01,2200
BB504,UTC1000S,RUNNING,R14MSCX09,2200,078ENMS018,AMS078EN1006A,22-04-04 11:53,22-04-04 06:54,MTI,FBGA-78UEN,1025,04/25/2022 MP,1091A06T21,,R14MSCR08,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-04 11:53,2200
BB505,UTC1000S,RUNNING,R14ABCD01,2200,178NNAB002,AAB178NN2001A,22-04-04 09:04,22-04-03 16:11,WINBOND,VFBGA178JEU,2240,04/26/2022 MP,1091A07T21,ER,R14ABCB01,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,22-04-04 09:04,2200
BB506,UTC1000S,RUNNING,R14MSCX02,2200,078ENMS018,AMS078EN1006A,22-04-04 10:21,22-04-03 17:04,MTI,FBGA-78UEN,3600,04/27/2022 MP,1091A06T21,,R14MSCT02,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-04 10:21,2200
BB507,UTC1000S,IDLE,,,,AAB096EF3001A,,22-04-04 06:50,,,,04/28/2022 MP,,,R14ABM105,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB508,UTC1000S,IDLE,,,,AMS096EC1002A,,22-03-31 01:54,,,,04/29/2022 MP,,,R13MSK504,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB509,UTC1000S,WAIT-SETUP,,,,ABU048TP2005A,,22-04-04 06:14,,,,04/30/2022 MP,,,R14CDAK02,FBGA-84UC(2),ETRON,ACD084CC2002A,1091A07T41,470.6737,,2200
BB510,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-03 15:57,,,,04/30/2022 MP,,,R14MSD501,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB511,UTC1000S,RUNNING,R14ABM404,2200,096EFAB009,AAB096EF3001A,22-04-04 16:49,22-04-04 06:16,WINBOND,FBGA96UEF3-2,2366,,,,R14ABM103,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,22-04-04 16:49,2200
BB512,UTC1000S,RUNNING,R14MSLJ04,2200,096ECMS003,AMS096EC1002A,22-04-05 02:18,22-04-04 06:31,MTI,FBGA-96UEC,5576,,1091A06T41,,R14MSD403,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-05 02:18,2200
BB513,UTC1000S,RUNNING,R14CDBB03,2200,054TNCD021,ACD054TN1001A,22-04-04 14:28,22-04-04 02:03,ETRON,TSOP2-54ME,2880,,,,R14CDB310,TSOP2-54ME,ETRON,ACD054TN1001A,1091A07T21,232.0865,22-04-04 14:28,2200
BB514,UTC1000S,WAIT-REPAIR,R14ABMU01,2200,048TWAB012,AAB048TW2006A,22-04-04 10:42:41,22-04-04 07:38,WINBOND,TSOP1-48AM,2160,04/04/2022 SP,1091A07T21,,R14ABDQ09,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,543.9208,22-04-04 10:42,2200
BB515,UTC1000S,RUNNING,R14CDAT01,2200,054TNCD017,ACD054TN1001A,22-04-04 11:11,22-04-03 22:47,ETRON,TSOP2-54ME,2880,04/05/2022 SP,1091A07T21,,R14CDB308,TSOP2-54ME,ETRON,ACD054TN1001A,1091A07T21,232.0865,22-04-04 11:11,2200
BB516,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-03 15:58,,,,04/06/2022 SP,,,R14MSC102,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
